starea,wheelchairfootball,adult_softball,frisbee,gispropnum,hockey,adult_baseball,netball,lacrosse,field_number,kickball,councildistrict,accessible,ll_baseb_13andolder,stlength,youth_football,ll_baseb_12andunder
29049.326614379883,False,False,False,B068,False,False,False,False,09B,False,40,False,False,682.4408586218308,True,False
4052.847778320313,False,False,False,B249,False,False,False,False,02,False,41,False,False,265.2057030503394,False,False
1238.539535522461,False,False,False,M238,False,False,False,False,01,False,8,False,False,140.96400460787757,False,False
27830.07461547852,False,False,False,Q026,False,False,False,False,01,False,21,False,False,644.849030054548,False,True
1478.3174438476562,False,False,False,Q305,False,False,False,False,03,False,30,False,False,154.23000905027882,False,False
939.601333618164,False,False,False,B008,False,False,False,False,01,False,41,False,False,126.59718479152404,False,False
11132.93898010254,False,False,False,Q096A,False,False,False,False,1,False,32,False,False,386.00232896106667,False,True
1793.0291748046875,False,False,False,Q340,False,False,False,False,02,False,26,False,False,179.2392743111849,False,False
1343.5983581542969,False,False,False,B251,False,False,False,False,05,False,48,False,False,148.61921286511716,False,False
100800.0796508789,False,True,False,Q021,False,False,False,False,02,False,23,False,False,1189.2171158598887,False,False
3728.7710723876953,False,False,False,Q108,False,False,False,False,01,False,31,False,False,250.21948488434305,False,False
1051.432876586914,False,False,False,B349,False,False,False,False,01,False,47,False,False,133.9205760253119,False,False
2008.7782745361328,False,False,False,B057,False,False,False,False,04,False,46,False,False,180.8546633848695,False,False
1196.3910217285156,False,False,False,B164,False,False,False,False,02,False,50,False,False,196.76339409392708,False,False
3040.8399353027344,False,False,False,M234,False,False,False,False,02,False,7,False,False,231.63721230647843,False,False
3724.901596069336,False,False,False,X151,False,False,False,False,01,False,18,False,False,249.16891287383157,False,False
1185.1807098388672,False,False,False,B058,False,False,False,False,08,False,33,False,False,142.85713562103982,False,False
50566.56771850586,False,True,False,B073,False,False,False,False,01,True,39,False,False,836.0577607289598,False,True
59197.817794799805,False,False,False,Q005,False,False,False,False,05,False,28,False,False,941.1108411242964,False,False
1651.4547729492188,False,False,False,B304,False,False,False,False,01,False,41,False,False,162.86572403112962,False,False
1088.961456298828,False,False,False,X185,False,False,False,False,02,False,16,False,False,133.13516796631978,False,False
14210.13836669922,False,False,False,Q002,False,False,False,False,01,False,3034,False,False,493.0302264748421,False,False
860.5735168457031,False,False,False,B294,False,False,False,False,04,False,41,False,False,120.52076744219622,False,False
1102.515609741211,False,False,False,Q015,False,False,False,False,05,False,30,False,False,135.1182442909222,False,False
4840.681884765625,False,False,False,M015,False,False,False,False,04,False,1,False,False,290.07083261409355,False,False
1121.9165802001953,False,False,False,B050,False,False,False,False,08,False,33,False,False,141.03673498893593,False,False
1448.5050506591797,False,False,False,X161,False,False,False,False,02,False,12,False,False,152.77482341344805,False,False
1234.9846801757812,False,False,False,R061,False,False,False,False,04,False,49,False,False,143.5884868243785,False,False
1158.363800048828,False,False,False,B017,False,False,False,False,01,False,37,False,False,141.3532319594459,False,False
1561.8849029541016,False,False,False,Q427,False,False,False,False,01,False,28,False,False,159.1073601435745,False,False
1645.8871002197266,False,False,False,B332,False,False,False,False,02,False,37,False,False,162.8536585120299,False,False
4181.469192504883,False,False,False,X160,False,False,False,False,02,False,18,False,False,266.6092408874062,False,False
1673.5068969726562,False,False,False,B279,False,False,False,False,03,False,42,False,False,164.79948014318012,False,False
1459.5974731445312,False,False,False,B271,False,False,False,False,02,False,42,False,False,153.7150991993296,False,False
1478.1611938476562,False,False,False,X092,False,False,False,False,06,False,11,False,False,155.92268938571175,False,False
1316.5364074707031,False,False,False,Q333,False,False,False,False,01,False,26,False,False,152.73172745055356,False,False
2562.9330291748047,False,False,False,B056,False,False,False,False,02,False,37,False,False,204.67850042030935,False,False
1466.1578826904297,False,False,False,Q163,False,False,False,False,44,False,32,False,False,156.89375978409845,False,False
1435.7018737792969,False,False,False,B028,False,False,False,False,09,False,50,False,False,152.92512854917734,False,False
1915.780746459961,False,False,False,Q163,False,False,False,False,38,False,32,False,False,182.82904466346253,False,False
13045.610214233398,False,False,False,M258,False,False,False,False,01,False,8,False,False,470.80994081710656,False,False
1142.3741912841797,False,False,False,B169B,False,False,False,False,11,False,47,False,False,139.64582040034642,False,False
1497.1204681396484,False,False,False,B340,False,False,False,False,02,False,34,False,False,159.3456808991345,False,False
1211.6459350585938,False,False,False,X121,False,False,False,False,03,False,13,False,False,141.71324042482382,False,False
