person_id,hh_id,work_covid_protocols_mask,bike_type_bike_share,bike_purpose_other,reduced_vehicle_no_need,increased_vehicle_moved,attitude_mask_indoor,modes_used_july_bike,attitude_street_containers,medical_none,race_black_cms,car_use,work_covid_protocols_common,changed_home,attitude_transit_future,weight,attitude_mask_outdoor,vehicle_change,modes_used_july_bus,bike_num_days,modes_used_july_scooter,attitude_street_bike_parking,medical_mode,ethnicity_cms,employment_before,employment_status_change,attitude_street_dining,bike_purpose_transit_cms,bike_num_days_cms,work_covid_protocols_telework,food_mode,bike_purpose_medical,increased_vehicle_unreliable,changed_num_adults,work_return_barriers_vaccine,work_return_barriers_family,income,modes_used_bus,medical_other_virtual,num_people,reduced_vehicle_cost,changed_num_children,employment_change_left_job,modes_used_rail,modes_used_july_ferry,medical_postponed,race_white_cms,attitude_nyc_activities,shopping_food_grocery_delivery,delivery_service,age_13_17,delivery_work,bike_type_borrowed,increased_vehicle_covid_modes,attitude_bus,disability_none_cms,industry_before,bike_purpose_shopping,modes_used_walk,employment_change_pay_cut,work_covid_protocols_hours,attitude_walk,school_type_preschool,work_return,bike_purpose_errands_cms,work_return_barriers_none,employment_change_increased,increased_vehicle_new_driver,attitude_bike,move_elsewhere,employment_change_furloughed,industry,trip_purpose_social,employment,bike_purpose_work,trip_purpose_shopping,increased_vehicle_flexibility
1905878901,19058789,995,995,995,995,995,1,0,1,0,0,1,995,0,995,51947.7752919219,1,3,0,0,0,3,2,1,1,2,3,995,0,995,2,995,995,0,1,1,1,0,0,7,995,0,995,0,0,0,0,3,0,0,1,0,995,995,3,1,17,995,2,995,995,3,0,4,995,0,995,995,3,995,995,17,2,1,995,1,995
1973128701,19731287,995,995,995,995,995,1,0,1,0,0,1,995,1,4,756.192669111376,1,3,0,0,0,1,9,1,6,3,1,0,0,995,3,995,995,0,995,995,3,0,0,5,995,0,0,0,0,0,0,4,0,0,0,0,995,995,4,1,995,995,0,0,995,2,995,995,1,995,0,995,2,995,0,995,0,6,995,1,995
1955488101,19554881,0,995,995,995,995,1,0,1,0,1,995,0,0,995,941.694073576941,1,3,0,0,0,3,6,1,1,2,3,995,0,0,9,995,995,0,995,995,2,0,0,1,995,0,995,0,0,0,0,5,0,0,0,0,995,995,5,1,15,995,0,995,0,4,995,995,995,995,995,995,5,995,995,15,0,1,995,2,995
1951668501,19516685,995,995,995,995,995,1,0,2,0,0,995,995,0,4,2449.84616446606,2,3,0,0,0,3,995,1,1,2,1,0,0,995,9,995,995,0,0,0,5,0,0,2,995,0,995,0,0,1,1,2,1,0,0,0,995,995,4,1,17,995,3,995,995,1,995,5,0,1,995,995,2,1,995,17,0,1,995,2,995
1979033201,19790332,1,995,995,995,995,1,0,3,1,999,995,1,0,995,17240.4345541353,1,3,1,0,0,3,995,1,1,2,2,995,0,1,9,995,995,0,995,995,3,4,0,4,995,0,995,0,0,0,999,5,0,0,0,0,995,995,3,1,7,995,7,995,1,2,0,995,995,995,995,995,5,995,995,7,3,1,995,3,995
1967931801,19679318,995,995,995,995,995,1,0,4,0,0,1,995,0,1,36273.9092378466,1,3,0,0,0,3,2,1,2,2,1,995,0,995,2,995,995,0,1,0,1,0,0,1,995,0,995,0,0,1,1,2,0,0,0,0,995,995,1,1,8,995,0,995,995,3,995,5,995,0,995,995,5,995,995,8,0,2,995,3,995
1901792101,19017921,995,995,995,995,995,1,0,3,1,999,995,995,0,1,2006.69425047108,1,3,0,0,0,3,995,2,2,2,2,0,0,995,9,995,995,0,995,995,1,0,0,6,995,0,995,0,0,0,999,3,0,0,1,0,995,995,3,1,10,995,0,995,995,3,0,995,0,995,995,995,4,995,995,995,0,6,995,2,995
1945492001,19454920,995,995,995,0,995,1,0,1,0,0,2,995,0,995,434.62854873274,2,1,0,0,0,2,1,997,6,2,1,995,0,995,2,995,995,0,995,995,5,0,0,2,1,0,995,0,0,0,1,3,0,1,0,0,995,995,4,1,995,995,0,995,995,2,995,995,995,995,995,995,2,995,995,995,1,6,995,3,995
1996846601,19968466,995,995,995,995,995,1,0,4,0,0,2,995,0,995,32220.1445865985,1,3,0,0,0,2,6,1,1,2,2,0,0,995,9,995,995,0,1,0,6,0,1,4,995,0,995,0,0,1,0,5,1,1,0,0,995,995,4,1,1,995,0,995,995,3,0,5,0,0,995,995,3,995,995,1,1,1,995,1,995
1921933501,19219335,995,995,995,1,995,1,0,1,0,0,1,995,0,995,16313.780352112,1,1,1,0,0,2,995,1,6,3,1,995,0,995,9,995,995,1,995,995,2,0,0,4,0,0,0,0,0,1,0,5,0,0,0,0,995,995,2,1,995,995,4,0,995,1,995,995,995,995,0,995,3,995,0,995,0,6,995,3,995
1987761101,19877611,0,995,995,995,995,1,0,1,0,1,995,0,0,995,1557.64039632273,1,3,0,0,0,1,995,1,1,2,1,995,995,0,9,995,995,0,995,995,3,0,0,3,995,0,995,0,0,1,0,5,1,0,0,0,995,995,5,1,8,995,0,995,0,5,0,995,995,995,995,995,5,995,995,8,0,1,995,0,995
1959776601,19597766,995,995,995,995,0,1,0,1,1,0,2,995,0,996,20109.3336448678,1,2,0,0,0,2,995,997,1,2,1,995,0,995,2,995,0,0,1,0,5,0,0,3,995,0,995,0,0,0,0,5,0,0,0,0,995,1,5,1,1,995,0,995,995,1,0,6,995,0,995,0,5,995,995,1,1,1,995,0,0
1906024101,19060241,1,995,995,995,0,1,1,4,0,0,1,0,0,1,325.943908252847,1,2,0,0,0,1,9,1,1,2,1,995,995,0,9,995,0,0,995,995,5,0,0,2,995,0,995,0,0,0,1,5,0,1,0,0,995,1,5,1,8,995,7,995,0,1,995,995,995,995,995,0,1,995,995,8,1,1,995,2,1
1946084601,19460846,995,995,995,995,995,1,0,3,0,0,1,995,0,4,607.748606412525,2,3,0,0,0,3,2,1,6,2,2,995,995,995,1,995,995,0,995,995,4,0,0,2,995,0,995,0,0,0,1,5,2,0,0,0,995,995,2,1,995,995,0,995,995,2,995,995,995,995,995,995,5,995,995,995,1,6,995,3,995
1991520901,19915209,995,0,0,995,995,1,1,3,0,0,1,995,0,1,1323.2781859529,2,3,0,1,0,2,995,1,1,1,1,0,995,995,9,0,995,0,1,0,6,0,1,2,995,0,0,0,0,0,1,4,0,2,0,0,0,995,4,1,7,0,1,0,995,2,995,6,0,0,1,995,3,995,0,7,1,1,0,3,995
1966446701,19664467,995,995,995,995,0,1,0,1,0,0,1,995,0,995,5343.38608499478,1,2,0,0,0,3,6,1,5,2,2,995,995,995,2,995,0,1,995,995,999,0,1,1,995,0,995,0,0,0,1,5,0,1,0,0,995,0,3,1,995,995,0,995,995,5,995,995,995,995,995,0,5,995,995,995,2,5,995,4,1
19681292601,196812926,995,995,995,995,995,1,0,1,0,0,995,995,0,995,1798.00588161678,2,3,0,0,0,5,9,1,3,3,1,995,0,995,1,995,995,0,0,0,3,0,0,1,995,0,0,0,0,0,1,3,1,0,0,0,995,995,4,1,4,995,0,0,995,2,995,6,995,1,0,995,5,995,0,997,1,3,995,1,995
1964415101,19644151,995,995,995,995,995,3,0,1,0,0,1,995,0,4,23132.8439202041,3,3,0,0,0,2,2,1,6,2,1,995,995,995,2,995,995,0,995,995,4,0,0,3,995,0,995,0,0,1,1,2,0,0,0,0,995,995,3,1,995,995,5,995,995,2,995,995,995,995,995,995,5,995,995,995,1,6,995,4,995
1979955901,19799559,1,995,995,995,995,1,0,1,0,0,1,1,0,4,297.828069155753,1,3,0,0,0,4,1,1,1,2,1,995,995,1,2,995,995,0,995,995,4,0,1,1,995,0,995,0,0,0,1,4,0,0,0,0,995,995,3,1,7,995,0,995,0,2,995,995,995,995,995,995,5,995,995,7,1,1,995,2,995
1922066201,19220662,995,995,995,995,995,1,0,2,0,999,995,995,1,996,2433.24930183904,1,3,0,0,0,2,995,1,1,1,4,995,995,995,9,995,995,1,995,995,5,0,0,3,995,0,1,0,0,1,999,1,0,0,0,0,995,995,3,1,17,995,0,0,995,1,995,995,995,995,0,995,3,995,0,995,0,6,995,0,995
1941588001,19415880,1,995,995,995,995,1,0,1,0,0,995,0,0,995,979.824120526259,1,3,0,0,0,2,4,1,2,2,2,995,0,0,1,995,995,0,995,995,3,4,0,3,995,0,995,0,0,1,0,5,1,0,0,0,995,995,1,1,8,995,4,995,0,3,995,995,995,995,995,995,4,995,995,8,0,1,995,1,995
1934302901,19343029,1,995,995,995,995,4,0,1,1,0,2,1,0,1,1574.35651165956,4,3,0,0,0,4,995,1,1,2,5,995,995,0,2,995,995,0,995,995,4,0,0,3,995,0,995,0,0,0,1,4,0,0,0,0,995,995,2,1,1,995,1,995,0,5,1,995,995,995,995,995,5,995,995,8,0,1,995,3,995
1945635901,19456359,995,995,995,995,995,1,0,5,0,0,2,995,0,995,1327.58545664074,1,3,1,0,0,5,2,1,6,2,2,995,0,995,9,995,995,0,995,995,2,1,0,1,995,0,995,0,0,0,1,4,0,0,0,0,995,995,4,1,995,995,2,995,995,2,995,995,995,995,995,995,5,995,995,995,0,6,995,3,995
1910877201,19108772,995,995,995,995,995,1,0,1,1,0,995,995,0,995,608.143464840214,1,3,0,0,0,1,995,1,6,2,1,995,995,995,9,995,995,0,995,995,2,0,0,1,995,0,995,0,0,0,1,5,0,0,0,0,995,995,3,1,995,995,4,995,995,2,995,995,995,995,995,995,3,995,995,995,0,6,995,1,995
1997349201,19973492,995,0,0,995,995,1,1,2,0,1,995,995,0,995,413.47640486699,1,3,0,3,0,1,995,1,3,3,2,0,0,995,10,0,995,0,995,995,1,2,0,1,995,0,0,0,0,0,0,3,0,0,0,0,0,995,3,0,997,0,3,0,995,2,995,995,1,995,0,995,1,995,0,995,0,5,0,1,995
1906124401,19061244,995,995,995,995,995,1,0,1,0,0,995,995,0,1,1309.27726605289,1,3,0,0,0,1,6,997,1,2,1,0,0,995,9,995,995,0,1,0,5,0,1,2,995,0,995,0,0,0,1,2,0,0,0,0,995,995,4,1,4,995,4,995,995,2,995,4,1,0,995,995,3,995,995,4,2,1,995,3,995
1998076301,19980763,1,995,995,995,995,3,0,2,0,0,995,0,0,995,784.551935160946,3,3,1,0,0,2,6,2,1,2,2,995,0,0,9,995,995,0,995,995,999,0,0,4,995,0,995,0,0,1,0,2,0,0,0,0,995,995,3,999,8,995,6,995,0,3,0,995,995,995,995,995,5,995,995,8,2,1,995,3,995
1948644401,19486444,995,995,995,995,995,5,0,3,0,0,1,995,0,996,654.666542696932,5,3,0,0,0,3,2,1,6,2,3,0,0,995,2,995,995,0,995,995,5,0,0,3,995,0,995,0,0,0,1,1,1,0,0,1,995,995,3,1,995,995,3,995,995,5,0,995,0,995,995,995,5,1,995,995,2,6,995,2,995
1912869201,19128692,995,995,995,995,995,1,0,1,0,0,995,995,0,4,2583.02014421885,2,3,0,0,0,3,4,1,1,2,1,995,995,995,9,995,995,0,1,0,5,0,0,2,995,0,995,0,0,0,1,3,1,0,0,0,995,995,2,999,7,995,3,995,995,1,995,6,995,0,995,995,5,995,995,7,1,1,995,3,995
1912065901,19120659,995,995,995,995,995,2,0,1,1,0,995,995,0,4,2512.65090048534,2,3,0,0,0,3,995,1,1,2,3,995,995,995,9,995,995,0,995,995,4,0,0,1,995,0,995,0,0,0,1,5,0,0,0,0,995,995,2,1,16,995,0,995,995,1,995,7,995,995,995,995,5,995,995,16,0,1,995,3,995
1910472701,19104727,1,995,995,995,995,1,0,3,0,0,1,0,0,995,586.109939799191,2,3,0,0,0,3,2,1,1,2,3,0,0,0,1,995,995,0,995,995,5,0,1,4,995,0,995,0,0,0,1,3,2,0,0,0,995,995,1,1,15,995,0,995,0,3,0,995,0,995,995,995,3,995,995,15,0,1,995,2,995
1944579201,19445792,995,995,995,995,995,1,0,1,0,1,1,995,0,995,10878.8845035359,1,3,0,0,0,1,5,997,6,1,1,0,995,995,9,995,995,0,995,995,5,0,0,1,995,0,1,0,0,0,0,5,0,0,0,0,995,995,3,1,995,995,1,0,995,1,995,995,0,995,0,995,4,995,0,995,0,6,995,0,995
1971599801,19715998,995,995,995,995,995,1,0,2,0,0,995,995,0,995,73482.4026522611,1,3,1,0,0,2,4,3,6,2,2,995,0,995,9,995,995,0,995,995,1,2,0,5,995,1,995,0,0,0,0,3,0,3,0,0,995,995,2,0,995,995,2,995,995,2,0,995,995,995,995,995,1,995,995,995,0,6,995,5,995
1921098401,19210984,995,995,995,995,995,1,0,1,0,999,995,995,0,4,21438.1485515786,1,3,1,0,0,2,5,999,3,2,3,995,995,995,1,995,995,0,1,0,999,1,1,1,995,0,995,0,0,0,999,5,3,0,0,0,995,995,1,1,8,995,0,995,995,1,995,5,995,0,995,995,5,995,995,8,0,3,995,1,995
1977757801,19777578,1,995,995,995,995,1,0,3,0,0,995,0,0,1,777.566391596342,1,3,0,0,0,3,6,1,3,1,2,995,995,0,9,995,995,0,995,995,3,0,0,1,995,0,0,0,0,0,0,3,0,0,0,0,995,995,5,1,18,995,4,0,0,4,995,995,995,995,0,995,3,1,0,18,0,3,995,2,995
1941932701,19419327,1,995,995,995,995,1,0,1,1,999,2,0,0,4,671.29683221979,1,3,0,0,0,1,995,3,1,2,1,995,995,0,2,995,995,0,995,995,999,0,0,2,995,0,995,0,0,0,999,5,0,0,0,0,995,995,3,1,8,995,0,995,0,1,995,995,995,995,995,995,2,995,995,8,1,1,995,1,995
1961023501,19610235,995,995,995,995,995,2,0,1,0,999,1,995,0,1,10876.1757680801,2,3,0,0,0,3,2,1,1,2,4,995,0,995,2,995,995,0,1,0,5,0,0,4,995,0,995,0,0,1,999,4,1,0,1,0,995,995,5,1,6,995,2,995,995,1,0,6,995,0,995,995,5,995,995,13,0,1,995,1,995
1968687901,19686879,1,995,995,995,995,1,0,1,0,0,1,0,0,996,206.094694425318,1,3,0,0,0,1,2,1,3,2,1,995,0,0,2,995,995,0,995,995,4,0,0,4,995,0,995,0,0,1,1,5,0,0,0,0,995,995,1,1,5,995,0,995,0,1,1,995,995,995,995,995,1,995,995,997,0,3,995,2,995
1986792201,19867922,995,995,995,995,995,1,0,3,0,0,2,995,0,996,538.356342978026,1,3,0,0,0,5,2,1,6,2,4,995,995,995,1,995,995,0,995,995,5,0,0,2,995,0,995,0,0,0,1,4,1,0,0,0,995,995,2,0,995,995,1,995,995,3,995,995,995,995,995,995,5,995,995,995,0,6,995,1,995
19728054101,197280541,995,995,995,995,995,1,0,2,1,0,995,995,0,995,537.329058109824,1,3,0,0,0,2,995,1,3,3,2,995,0,995,9,995,995,0,1,0,4,0,0,1,995,0,0,0,0,0,0,4,0,0,0,0,995,995,3,1,997,995,2,1,995,2,995,6,995,0,0,995,3,995,0,4,0,3,995,2,995
1946414201,19464142,995,995,995,995,995,1,0,2,0,0,2,995,0,995,1360.06071977366,1,3,0,0,0,3,2,1,6,1,3,0,995,995,2,995,995,0,995,995,1,0,0,1,995,0,0,0,0,0,1,5,0,0,0,0,995,995,4,1,995,995,3,0,995,3,995,995,0,995,0,995,3,995,0,995,1,5,995,2,995
1981959201,19819592,1,1,0,995,995,1,1,1,0,0,995,0,0,995,3530.52695936517,3,3,0,1,0,1,10,1,1,2,1,1,995,1,9,0,995,0,995,995,5,0,0,1,995,0,995,1,0,0,0,5,0,0,0,0,0,995,2,1,15,0,3,995,0,2,995,995,1,995,995,995,1,995,995,15,1,1,1,1,995
1972987101,19729871,1,995,995,995,995,2,0,1,0,0,2,0,0,4,5792.10318026305,4,3,0,0,0,5,2,1,1,2,1,995,995,0,2,995,995,0,995,995,5,0,0,4,995,0,995,0,0,1,1,5,0,0,1,0,995,995,5,1,15,995,3,995,0,3,0,995,995,995,995,995,4,995,995,15,0,1,995,2,995
1902548601,19025486,1,1,0,995,995,1,1,1,0,1,995,0,0,4,1486.4273188766,1,3,0,3,0,1,10,1,1,1,1,0,995,0,9,0,995,0,995,995,5,0,0,1,995,0,0,0,0,0,1,2,1,0,0,0,0,995,3,1,2,0,7,0,0,1,995,995,1,995,0,995,1,995,0,2,2,1,1,2,995
1971598901,19715989,995,995,995,0,995,1,0,1,1,0,995,995,0,4,963.738752901257,1,1,1,0,0,5,995,999,3,2,1,995,0,995,4,995,995,0,995,995,999,2,0,1,0,0,995,0,0,0,1,5,0,0,0,0,995,995,1,1,997,995,0,995,995,2,995,995,995,995,995,995,5,995,995,995,0,7,995,2,995
1907489501,19074895,1,995,995,995,995,1,0,1,0,0,995,0,0,995,699.253331294128,1,3,0,0,0,2,9,1,1,2,2,995,0,0,9,995,995,0,995,995,1,0,0,2,995,0,995,2,0,0,0,3,0,0,0,0,995,995,3,1,2,995,0,995,0,2,995,995,995,995,995,995,3,995,995,2,0,2,995,1,995
19385139001,193851390,995,995,995,995,995,1,0,3,0,0,995,995,0,4,62636.6856209176,1,3,0,0,0,3,9,1,4,2,2,995,995,995,9,995,995,0,995,995,6,0,0,2,995,0,995,0,0,0,1,5,1,1,0,0,995,995,3,1,10,995,6,995,995,1,995,995,995,995,995,995,4,995,995,995,0,6,995,2,995
1924339401,19243394,995,995,995,995,995,1,0,1,1,0,995,995,0,995,539.314560575243,1,3,1,0,0,2,995,1,3,2,2,995,0,995,6,995,995,0,995,995,999,0,0,2,995,0,995,0,0,0,1,5,0,0,0,0,995,995,3,1,18,995,2,995,995,2,995,7,995,995,995,995,5,995,995,18,0,3,995,1,995
1981636001,19816360,995,995,995,995,995,1,0,5,0,0,2,995,0,4,96119.3561857066,1,3,0,0,0,1,2,999,1,2,2,995,0,995,2,995,995,0,0,0,4,0,0,4,995,0,995,0,0,0,0,1,0,0,1,0,995,995,2,1,15,995,4,995,995,1,0,2,995,1,995,995,4,1,995,15,0,1,995,4,995
1950319201,19503192,0,0,0,995,995,1,0,2,1,0,1,0,0,4,1591.1404377457,2,3,0,1,0,3,995,997,1,2,4,0,0,0,2,0,995,0,995,995,4,0,0,4,995,0,995,0,0,0,1,1,0,0,0,0,0,995,4,1,1,0,0,995,1,1,0,995,0,995,995,995,4,1,995,1,2,1,0,2,995
1913508001,19135080,995,1,1,995,995,1,1,1,0,0,1,995,0,995,1152.62615049584,1,3,1,1,0,4,2,997,1,1,2,-9998,995,995,9,0,995,0,995,995,3,3,0,2,995,0,1,0,0,0,0,5,0,0,0,0,0,995,2,1,4,0,7,0,995,2,995,995,-9998,995,0,995,2,995,0,995,1,5,0,2,995
1972370101,19723701,1,995,995,995,995,1,0,1,0,0,995,1,0,995,1162.23640780613,1,3,1,0,0,1,6,1,1,2,3,0,0,1,5,995,995,0,995,995,3,2,0,2,995,0,995,0,0,0,1,5,0,0,1,0,995,995,3,1,16,995,5,995,1,2,0,995,0,995,995,995,3,995,995,16,0,1,995,1,995
1901411001,19014110,1,0,0,995,995,1,0,1,0,0,1,1,0,1,1822.61600324535,1,3,0,1,0,2,6,1,1,2,2,0,0,1,2,0,995,0,995,995,6,0,0,2,995,1,995,1,0,0,1,4,0,1,0,0,0,995,3,1,15,0,7,995,0,2,995,995,0,995,995,995,4,995,995,15,2,1,0,1,995
1951802101,19518021,995,995,995,995,995,1,0,2,0,0,2,995,0,997,5223.69734203465,4,3,0,0,0,4,995,3,1,2,2,995,0,995,9,995,995,0,995,995,1,0,0,1,995,0,995,0,0,0,1,2,0,0,0,0,995,995,4,0,5,995,5,995,995,2,995,995,995,995,995,995,5,995,995,995,0,5,995,5,995
1986028101,19860281,995,995,995,0,995,1,0,1,0,0,995,995,0,4,1124.40195368288,1,1,0,0,0,1,4,3,6,2,5,995,0,995,1,995,995,0,995,995,2,0,0,4,1,0,995,0,0,0,1,1,1,0,0,0,995,995,5,1,995,995,1,995,995,1,0,995,995,995,995,995,5,995,995,995,0,6,995,1,995
1921478801,19214788,995,995,995,995,995,1,0,1,0,0,1,995,0,995,706.857525679236,1,3,1,0,0,1,2,3,1,2,2,995,995,995,2,995,995,0,0,0,5,0,1,3,995,0,995,0,0,0,1,5,0,0,1,0,995,995,2,1,7,995,1,995,995,2,0,5,995,0,995,995,5,995,995,7,0,1,995,2,995
1954982601,19549826,995,995,995,995,995,1,0,1,0,0,995,995,0,995,3518.93234714061,2,3,0,0,0,1,6,1,1,2,1,995,0,995,9,995,995,0,0,0,6,0,1,1,995,0,995,0,0,0,1,1,0,0,0,0,995,995,5,1,16,995,2,995,995,1,995,5,995,1,995,995,4,995,995,16,0,1,995,1,995
1946805501,19468055,995,995,995,995,995,1,0,2,1,0,995,995,0,995,375.68745055837,1,3,0,0,0,3,995,1,1,2,2,995,0,995,9,995,995,0,1,0,5,0,0,1,995,0,995,0,0,0,0,4,0,0,0,0,995,995,3,1,16,995,2,995,995,1,995,4,995,0,995,995,3,995,995,16,0,1,995,2,995
1927572601,19275726,995,995,995,995,995,1,0,4,0,0,2,995,0,996,1027.41312840386,1,3,0,0,0,3,2,1,6,2,1,995,995,995,2,995,995,0,995,995,4,0,0,2,995,0,995,0,0,0,1,4,0,1,0,0,995,995,2,1,995,995,4,995,995,4,995,995,995,995,995,995,3,995,995,995,0,6,995,4,995
19825252901,198252529,995,995,995,995,995,3,0,1,0,1,995,995,0,995,2010.72107192404,3,3,1,0,0,1,995,1,1,1,1,995,0,995,5,995,995,0,995,995,1,0,0,3,995,0,0,0,0,0,0,3,0,1,0,0,995,995,3,1,10,995,1,0,995,3,995,995,995,995,0,995,3,995,0,995,0,5,995,1,995
1976448501,19764485,995,995,995,995,995,1,0,1,0,1,1,995,0,995,1298.00815599057,1,3,1,0,0,2,995,1,1,2,4,995,0,995,2,995,995,0,0,1,2,0,1,2,995,0,995,0,0,1,0,5,0,0,0,0,995,995,4,1,15,995,0,995,995,2,995,6,995,0,995,995,5,995,995,15,0,1,995,3,995
1981738101,19817381,995,995,995,995,995,1,0,1,0,0,995,995,0,995,1416.34380906973,1,3,1,0,0,3,9,1,3,2,1,995,995,995,6,995,995,0,995,995,2,0,0,1,995,0,995,0,0,0,1,5,0,0,0,0,995,995,3,0,10,995,7,995,995,1,995,7,995,995,995,995,3,995,995,10,0,3,995,2,995
1982881501,19828815,0,995,995,995,995,1,0,1,0,0,2,0,0,995,7221.20125825172,1,3,0,0,0,5,5,1,3,1,5,995,0,0,2,995,995,1,995,995,4,2,0,10,995,0,1,0,0,0,0,4,0,0,1,0,995,995,3,1,13,995,2,0,1,3,0,995,995,995,0,995,5,995,0,13,0,3,995,0,995
1924515301,19245153,0,995,995,995,995,5,0,3,1,0,2,0,0,996,1574.8822401079,5,3,0,0,0,2,995,1,1,2,3,0,0,0,2,995,995,0,995,995,5,0,0,2,995,0,995,0,0,0,1,2,0,0,0,0,995,995,5,1,15,995,0,995,0,1,995,995,0,995,995,995,5,995,995,15,0,1,995,0,995
1982431801,19824318,0,995,995,995,995,1,0,1,0,0,2,0,0,4,616.238755868497,1,3,0,0,0,5,2,1,1,2,5,995,995,0,2,995,995,0,995,995,4,0,0,4,995,0,995,0,0,0,1,5,0,0,1,5,995,995,3,1,17,995,0,995,0,5,0,995,995,995,995,995,5,995,995,17,0,1,995,3,995
1904819701,19048197,1,995,995,995,995,5,0,1,0,0,995,1,0,995,507.746084709432,5,3,1,0,0,3,9,1,1,2,3,995,0,0,6,995,995,0,995,995,2,5,0,3,995,0,995,0,0,0,1,1,0,0,0,0,995,995,5,1,8,995,0,995,0,3,0,995,995,995,995,995,5,995,995,8,1,1,995,4,995
1903845901,19038459,995,995,995,995,995,1,0,1,1,0,995,995,0,995,1158.06269820006,3,3,1,0,0,4,995,1,6,2,2,995,995,995,6,995,995,0,995,995,5,1,0,1,995,0,995,0,0,0,0,4,0,0,0,0,995,995,4,1,995,995,2,995,995,2,995,995,995,995,995,995,4,995,995,995,0,6,995,1,995
1956943101,19569431,995,995,995,995,995,1,0,2,0,0,1,995,0,4,30656.1991056288,1,3,0,0,0,2,2,1,6,2,3,0,0,995,2,995,995,0,995,995,5,0,0,1,995,0,995,0,0,0,1,4,0,0,0,0,995,995,2,0,995,995,0,995,995,5,995,995,0,995,995,995,5,995,995,995,0,6,995,2,995
1914080701,19140807,995,995,995,995,995,1,0,1,1,0,995,995,0,1,8258.26813558983,2,3,0,0,0,1,995,999,1,2,1,995,995,995,1,995,995,0,0,0,5,0,0,2,995,0,995,0,0,0,1,3,1,0,0,0,995,995,3,1,997,995,7,995,995,1,995,6,995,1,995,995,3,995,995,15,0,1,995,1,995
1996630701,19966307,995,995,995,995,995,1,0,3,0,1,995,995,0,995,1607.39791256767,1,3,0,0,0,2,6,1,1,2,1,995,995,995,9,995,995,0,1,0,4,0,0,1,995,0,995,0,0,0,0,4,0,0,0,0,995,995,4,1,16,995,0,995,995,2,995,6,995,0,995,995,5,995,995,16,0,1,995,1,995
1937004101,19370041,995,995,995,0,995,1,0,2,0,0,995,995,0,995,206.053400857595,1,1,1,0,0,2,5,1,1,1,2,995,995,995,5,995,995,0,995,995,1,2,0,2,1,0,0,0,0,0,1,5,0,1,0,0,995,995,1,1,5,995,0,0,995,1,995,995,995,995,0,995,5,995,0,995,1,5,995,2,995
1930582901,19305829,995,995,995,995,995,1,0,3,0,0,1,995,0,4,950.922973797375,1,3,0,0,0,2,2,1,6,2,1,0,0,995,2,995,995,0,995,995,5,0,0,3,995,0,995,0,0,1,1,5,0,0,0,0,995,995,3,1,995,995,0,995,995,3,995,995,0,995,995,995,5,995,995,995,1,6,995,1,995
1937988401,19379884,1,995,995,995,995,2,0,3,1,0,995,1,0,995,3631.62895568274,3,3,1,0,0,3,995,1,1,2,1,995,995,1,6,995,995,0,995,995,4,1,0,1,995,0,995,0,0,0,1,3,1,0,0,0,995,995,5,1,18,995,3,995,1,5,995,995,995,995,995,995,5,995,995,4,1,1,995,3,995
1929558501,19295585,1,995,995,995,995,1,0,3,0,0,2,1,0,4,13159.1136311118,1,3,0,0,0,5,2,1,1,2,2,995,995,0,2,995,995,0,995,995,999,0,0,4,995,0,995,0,0,0,0,3,1,0,0,0,995,995,3,1,12,995,2,995,0,3,0,995,995,995,995,995,5,995,995,12,4,1,995,2,995
1914855301,19148553,995,995,995,995,995,1,0,3,1,0,2,995,0,4,1669.32746539934,1,3,0,0,0,3,995,1,5,2,1,995,0,995,9,995,995,0,995,995,1,0,0,2,995,0,995,0,0,0,0,5,0,0,0,0,995,995,3,1,995,995,3,995,995,1,995,995,995,995,995,995,4,995,995,995,0,5,995,3,995
1963334201,19633342,995,995,995,995,995,1,0,2,0,1,995,995,0,4,1471.37184600625,1,3,0,0,0,2,4,1,6,2,2,995,0,995,1,995,995,0,995,995,1,0,0,2,995,0,995,0,0,1,0,5,3,0,0,0,995,995,5,1,995,995,0,995,995,5,0,995,995,995,995,995,5,995,995,995,0,6,995,2,995
1908541201,19085412,1,995,995,995,995,1,0,2,0,0,2,0,0,4,896.167085178691,1,3,1,0,0,3,5,1,2,2,2,995,0,0,2,995,995,0,995,995,4,1,0,1,995,0,995,0,0,0,1,5,0,0,0,0,995,995,2,1,997,995,6,995,0,1,995,995,995,995,995,995,5,995,995,997,2,2,995,1,995
1995414801,19954148,0,995,995,995,995,5,0,1,0,0,995,0,0,995,633.270489560378,5,3,1,0,0,3,9,1,1,2,5,995,995,0,1,995,995,0,995,995,4,2,0,1,995,0,995,0,0,0,1,5,2,0,0,0,995,995,5,1,15,995,1,995,0,3,995,995,995,995,995,995,5,995,995,15,0,1,995,1,995
1995341401,19953414,995,0,0,995,995,1,1,5,0,1,2,995,0,995,1482.45461975359,1,3,0,4,0,4,2,1,1,1,3,995,995,995,2,0,995,0,995,995,2,0,0,2,995,0,0,0,0,0,0,5,0,0,0,0,0,995,3,1,11,0,3,0,995,4,0,995,995,995,0,995,5,995,0,995,7,5,0,2,995
