source_relation,date_day,account_name,account_id,campaign_name,campaign_id,ad_group_name,ad_group_id,ad_name,ad_id,ad_type,device_os,device_type,network,currency_code,clicks,impressions,spend,conversions,conversions_value,all_conversions,all_conversions_value
"",2019-04-29,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,1,7,2.99,0,0,0,0
"",2019-04-16,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,,1338105911256039,e7L/v/fiGh2rg37b19Quew==,83631648270349,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-10-04,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2019-04-08,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-24,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Audience,USD,0,18,0.0,0,0,0,0
"",2019-03-11,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-06,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2018-12-13,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-22,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,5,0.0,0,0,0,0
"",2018-12-09,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-01-03,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-04-25,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,1,10,3.25,0,0,0,0
"",2019-04-06,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Audience,USD,0,1,0.0,0,0,0,0
"",2018-11-22,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-01,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,,1338105911256039,e7L/v/fiGh2rg37b19Quew==,83631648270349,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,1,8,6.57,0,0,0,0
"",2019-04-08,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,7Cmqte55GaD2sSkv932xhg==,1334807376555972,7Wzn6woQmbWz7u9JX7VLrQ==,83425489849364,Expanded Text Ad,Unknown,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-28,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-10-13,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-02-06,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-03,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,8,0.0,0,0,0,0
"",2018-10-24,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,4,0.0,0,0,0,0
"",2019-02-11,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-11-14,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,1,5,14.1,0,0,0,0
"",2019-03-22,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2018-10-23,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2019-01-21,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-01-21,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,20,0.0,0,0,0,0
"",2019-04-12,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-04-12,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-02-20,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,4,0.0,0,0,0,0
"",2018-10-26,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-02-19,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-16,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,,1338105911256039,e7L/v/fiGh2rg37b19Quew==,83631648270349,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-02-26,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2018-10-25,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2019-05-27,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2019-03-15,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,4,0.0,0,0,0,0
"",2019-02-26,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,1,5,1.81,0,0,0,0
"",2019-03-11,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-11-24,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-01-21,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Unknown,Computer,Bing and Yahoo! search,USD,0,10,0.0,0,0,0,0
"",2019-04-02,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,1,8,5.76,0,0,0,0
"",2019-04-04,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-04-29,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-11-26,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2019-05-23,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Android,Smartphone,Audience,USD,0,1,0.0,0,0,0,0
"",2019-04-22,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,7Cmqte55GaD2sSkv932xhg==,1334807376555972,7Wzn6woQmbWz7u9JX7VLrQ==,83425489849364,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-03-29,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Unknown,Computer,Bing and Yahoo! search,USD,1,1,16.37,0,0,0,0
"",2019-01-07,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-01-04,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-03-18,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,4,0.0,0,0,0,0
"",2019-02-04,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-01-22,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-12-10,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-04-08,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,2,5,14.76,0,0,0,0
"",2019-03-14,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-12-28,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-11-20,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,7,0.0,0,0,0,0
"",2018-12-03,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2019-05-24,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Android,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-04-17,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-10-28,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-11-19,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2019-04-18,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,,1338105911256039,e7L/v/fiGh2rg37b19Quew==,83631648270349,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,1,4,9.7,0,0,0,0
"",2019-05-13,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,,1338105911256039,e7L/v/fiGh2rg37b19Quew==,83631648270349,Expanded Text Ad,Windows,Computer,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2018-11-13,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2018-11-23,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Android,Tablet,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-20,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2018-11-12,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-02-12,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-11,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-03-07,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2018-12-21,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,16,0.0,0,0,0,0
"",2018-11-20,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,10,0.0,0,0,0,0
"",2019-04-22,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,,1338105911256039,e7L/v/fiGh2rg37b19Quew==,83631648270349,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2019-03-12,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,8,0.0,0,0,0,0
"",2018-11-08,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-09,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2019-03-26,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-02-23,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-01-09,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2019-04-21,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,,1338105911256039,e7L/v/fiGh2rg37b19Quew==,83631648270349,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2018-12-10,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-08,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Audience,USD,0,1,0.0,0,0,0,0
"",2019-05-08,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Audience,USD,0,1,0.0,0,0,0,0
"",2019-05-07,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,,1340304934202281,LKxLUP62OMuqYOnH5orp0A==,83769087188948,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-10-10,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-12-11,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2019-04-15,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2019-04-19,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,,1338105911256039,e7L/v/fiGh2rg37b19Quew==,83631648270349,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2019-04-26,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2018-12-11,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-14,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,6,0.0,0,0,0,0
"",2019-05-08,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2019-05-13,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,,1338105911256039,e7L/v/fiGh2rg37b19Quew==,83631648270349,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,1,8,9.16,0,0,0,0
"",2018-12-20,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Unknown,Computer,Bing and Yahoo! search,USD,0,9,0.0,0,0,0,0
"",2019-02-11,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-03-21,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2019-02-22,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-11-16,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-02-13,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,4,0.0,0,0,0,0
"",2019-05-16,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-25,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,7Cmqte55GaD2sSkv932xhg==,1334807376555972,7Wzn6woQmbWz7u9JX7VLrQ==,83425489849364,Expanded Text Ad,Unknown,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-03-31,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,5,0.0,0,0,0,0
"",2019-05-10,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,7,0.0,0,0,0,0
"",2019-02-15,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-04-18,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,7Cmqte55GaD2sSkv932xhg==,1334807376555972,7Wzn6woQmbWz7u9JX7VLrQ==,83425489849364,Expanded Text Ad,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-12-08,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Android,Tablet,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-04-15,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,,1338105911256039,e7L/v/fiGh2rg37b19Quew==,83631648270349,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,1,4,6.17,0,0,0,0
"",2018-12-28,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Android,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-06,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-02-14,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,1,3,2.91,0,0,0,0
"",2018-11-28,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,1,1,5.3,0,0,0,0
"",2019-05-21,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,4,0.0,0,0,0,0
"",2019-03-21,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,4,0.0,0,0,0,0
"",2019-02-12,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-02,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Audience,USD,0,1,0.0,0,0,0,0
"",2019-04-11,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-04-03,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,7,0.0,0,0,0,0
"",2019-04-17,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,,1338105911256039,e7L/v/fiGh2rg37b19Quew==,83631648270349,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2019-03-25,Fivetran,150175881,,349886460,,1346901938949039,WwfGmlh/43PQDdH8bbMi9Q==,84181395865931,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,4,0.0,0,0,0,0
"",2018-11-30,Fivetran,150175881,,349886459,,1346901938949055,WwfGmlh/43PQDdH8bbMi9Q==,84181395865934,Expanded Text Ad,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
