date,id,avg_cpa_amount,avg_cpa_currency,avg_cpt_amount,avg_cpt_currency,conversion_rate,conversions,impressions,lat_off_installs,lat_on_installs,local_spend_amount,local_spend_currency,new_downloads,redownloads,tap_through_rate,taps,tap_installs,tap_new_downloads,tap_redownloads
2022-11-14,983951499,4.5867,USD,1.1467,USD,0.25,3,113,0,0,13.76,USD,3,0,0.1062,12,3,3,0
2024-01-17,983951499,10.13,USD,3.3767,USD,0.3333,1,45,0,0,10.13,USD,1,0,0.0667,3,1,1,0
2023-08-25,983951499,2.13,USD,1.065,USD,0.5,1,112,0,0,2.13,USD,1,0,0.0179,2,1,1,0
2022-12-12,983951499,0.402,USD,0.201,USD,0.5,5,73,0,0,2.01,USD,5,0,0.137,10,5,5,0
2025-12-22,983951499,1.65,USD,0.2357,USD,0.1429,1,71,0,0,1.65,USD,1,0,0.0986,7,1,1,0
2024-04-12,983951499,2.63,USD,0.3287,USD,0.125,2,132,0,0,5.26,USD,2,0,0.1212,16,2,2,0
2024-04-06,983951499,3.5633,USD,1.7817,USD,0.5,3,180,0,0,10.69,USD,3,0,0.0333,6,3,3,0
2024-02-22,983951499,0,USD,0.3467,USD,0,0,35,0,0,1.04,USD,0,0,0.0857,3,0,0,0
2022-05-10,983951500,9.9,USD,1.98,USD,0.2,2,116,0,0,19.8,USD,2,0,0.0862,10,2,2,0
2022-10-13,983951500,0.135,USD,0.054,USD,0.4,4,138,0,0,0.54,USD,4,0,0.0725,10,4,4,0
2025-07-29,983951500,0,USD,8.58,USD,0,0,42,0,0,8.58,USD,0,0,0.0238,1,0,0,0
2023-07-29,983951500,11.96,USD,1.196,USD,0.1,1,70,0,0,11.96,USD,1,0,0.1429,10,1,1,0
2023-08-01,983951500,4.66,USD,0.6213,USD,0.1333,2,159,0,0,9.32,USD,2,0,0.0943,15,2,2,0
2022-01-15,983951500,4.8,USD,4.8,USD,1,1,19,0,0,4.8,USD,1,0,0.0526,1,1,1,0
2025-05-08,983951500,2.185,USD,0.6243,USD,0.2857,4,162,0,0,8.74,USD,4,0,0.0864,14,4,4,0
2023-05-16,983951500,16.99,USD,2.8317,USD,0.1667,1,119,0,0,16.99,USD,1,0,0.0504,6,1,1,0
2022-02-20,983951501,3.64,USD,1.4,USD,0.3846,5,158,0,0,18.2,USD,5,0,0.0823,13,5,5,0
2022-04-14,983951501,0,USD,1.46,USD,0,0,17,0,0,2.92,USD,0,0,0.1176,2,0,0,0
2024-12-27,983951501,4.3367,USD,1.0008,USD,0.2308,3,147,0,0,13.01,USD,3,0,0.0884,13,3,3,0
2022-10-25,983951501,1.32,USD,0.48,USD,0.3636,4,97,0,0,5.28,USD,4,0,0.1134,11,4,4,0
2024-11-01,983951501,0,USD,1.441,USD,0,0,187,0,0,14.41,USD,0,0,0.0535,10,0,0,0
2022-11-01,983951501,0.5582,USD,0.2791,USD,0.5,11,156,0,0,6.14,USD,11,0,0.141,22,11,11,0
2023-07-29,983951502,14.34,USD,0.5975,USD,0.0417,1,177,0,0,14.34,USD,1,0,0.1356,24,1,1,0
2024-10-30,983951502,5.23,USD,0.523,USD,0.1,1,69,0,0,5.23,USD,1,0,0.1449,10,1,1,0
2022-05-30,983951502,4.6,USD,1.5333,USD,0.3333,1,41,0,0,4.6,USD,1,0,0.0732,3,1,1,0
2023-06-17,983951502,14.9,USD,1.8625,USD,0.125,1,151,0,0,14.9,USD,1,0,0.053,8,1,1,0
2025-01-18,983951503,18.75,USD,3.125,USD,0.1667,1,152,0,0,18.75,USD,1,0,0.0395,6,1,1,0
2024-12-09,983951503,0,USD,1.9567,USD,0,0,186,0,0,5.87,USD,0,0,0.0161,3,0,0,0
2024-04-08,983951503,6.2,USD,0.3875,USD,0.0625,1,131,0,0,6.2,USD,1,0,0.1221,16,1,1,0
2022-10-16,983951503,0,USD,1.3262,USD,0,0,154,0,0,17.24,USD,0,0,0.0844,13,0,0,0
2025-10-14,983951503,0,USD,2.23,USD,0,0,180,0,0,6.69,USD,0,0,0.0167,3,0,0,0
2022-10-01,983951503,5.23,USD,1.3075,USD,0.25,3,148,0,0,15.69,USD,3,0,0.0811,12,3,3,0
2022-07-14,983951503,0,USD,5.96,USD,0,0,32,0,0,11.92,USD,0,0,0.0625,2,0,0,0
2023-06-04,983951504,4.8233,USD,0.7616,USD,0.1579,3,186,0,0,14.47,USD,3,0,0.1022,19,3,3,0
2025-02-11,983951504,2.045,USD,0.5112,USD,0.25,4,187,0,0,8.18,USD,4,0,0.0856,16,4,4,0
2024-03-25,983951504,11.6,USD,1.16,USD,0.1,1,114,0,0,11.6,USD,1,0,0.0877,10,1,1,0
2023-09-23,983951504,4.32,USD,0.72,USD,0.1667,1,160,0,0,4.32,USD,1,0,0.0375,6,1,1,0
2024-05-29,983951504,2.65,USD,1.06,USD,0.4,6,152,0,0,15.9,USD,6,0,0.0987,15,6,6,0
2023-02-11,983951504,1.4656,USD,0.6942,USD,0.4737,9,167,0,0,13.19,USD,9,0,0.1138,19,9,9,0
2022-03-12,983951504,0,USD,3.23,USD,0,0,53,0,0,12.92,USD,0,0,0.0755,4,0,0,0
2023-01-12,983951505,0,USD,0.4614,USD,0,0,193,0,0,6.46,USD,0,0,0.0725,14,0,0,0
2025-06-16,983951505,0,USD,0.8967,USD,0,0,49,0,0,5.38,USD,0,0,0.1224,6,0,0,0
2024-04-18,983951505,3.0575,USD,1.1118,USD,0.3636,4,146,0,0,12.23,USD,4,0,0.0753,11,4,4,0
2024-02-19,983951505,14.13,USD,1.1775,USD,0.0833,1,159,0,0,14.13,USD,1,0,0.0755,12,1,1,0
2024-07-05,983951505,0,USD,0.7545,USD,0,0,199,0,0,15.09,USD,0,0,0.1005,20,0,0,0
2025-04-26,983951505,1.935,USD,0.387,USD,0.2,2,147,0,0,3.87,USD,2,0,0.068,10,2,2,0
2023-07-04,983951505,0,USD,5.5333,USD,0,0,200,0,0,16.6,USD,0,0,0.015,3,0,0,0
2025-07-07,983951505,1.1233,USD,0.3965,USD,0.3529,6,184,0,0,6.74,USD,6,0,0.0924,17,6,6,0
2025-01-21,983951506,1.932,USD,0.805,USD,0.4167,10,178,0,0,19.32,USD,10,0,0.1348,24,10,10,0
2023-12-31,983951506,3.246,USD,1.1593,USD,0.3571,5,195,0,0,16.23,USD,5,0,0.0718,14,5,5,0
2023-04-04,983951506,7.04,USD,0.5867,USD,0.0833,1,131,0,0,7.04,USD,1,0,0.0916,12,1,1,0
2023-04-27,983951506,15.61,USD,7.805,USD,0.5,1,36,0,0,15.61,USD,1,0,0.0556,2,1,1,0
2025-08-27,983951506,1.935,USD,0.7036,USD,0.3636,4,176,0,0,7.74,USD,4,0,0.0625,11,4,4,0
2022-08-10,983951506,0,USD,6.79,USD,0,0,38,0,0,6.79,USD,0,0,0.0263,1,0,0,0
2022-10-30,983951507,3.0767,USD,0.5128,USD,0.1667,3,190,0,0,9.23,USD,3,0,0.0947,18,3,3,0
2024-08-23,983951507,5.515,USD,2.206,USD,0.4,2,141,0,0,11.03,USD,2,0,0.0355,5,2,2,0
2023-09-19,983951507,4.3333,USD,1.3,USD,0.3,3,121,0,0,13,USD,3,0,0.0826,10,3,3,0
2025-02-20,983951508,1.6029,USD,0.748,USD,0.4667,7,197,0,0,11.22,USD,7,0,0.0761,15,7,7,0
2024-10-09,983951508,0.6333,USD,0.2591,USD,0.4091,9,191,0,0,5.7,USD,9,0,0.1152,22,9,9,0
2024-05-11,983951508,9.4,USD,9.4,USD,1,1,104,0,0,9.4,USD,1,0,0.0096,1,1,1,0
2023-11-21,983951509,2.04,USD,0.6375,USD,0.3125,5,142,0,0,10.2,USD,5,0,0.1127,16,5,5,0
2023-05-23,983951509,3.16,USD,0.5925,USD,0.1875,3,200,0,0,9.48,USD,3,0,0.08,16,3,3,0
2023-04-03,983951509,9.285,USD,1.857,USD,0.2,2,197,0,0,18.57,USD,2,0,0.0508,10,2,2,0
2025-09-26,983951509,0,USD,0.5413,USD,0,0,154,0,0,12.45,USD,0,0,0.1494,23,0,0,0
2024-03-27,983951509,2.6,USD,0.4333,USD,0.1667,2,134,0,0,5.2,USD,2,0,0.0896,12,2,2,0
2022-10-06,983951509,1.78,USD,0.356,USD,0.2,3,129,0,0,5.34,USD,3,0,0.1163,15,3,3,0
2021-12-16,983951509,2.86,USD,1.0214,USD,0.3571,5,134,0,0,14.3,USD,5,0,0.1045,14,5,5,0
2022-03-01,983951510,7.745,USD,3.8725,USD,0.5,2,35,0,0,15.49,USD,2,0,0.1143,4,2,2,0
2024-11-16,983951510,3.83,USD,0.6383,USD,0.1667,1,143,0,0,3.83,USD,1,0,0.042,6,1,1,0
2024-05-19,983951510,0.55,USD,0.55,USD,1,1,175,0,0,0.55,USD,1,0,0.0057,1,1,1,0
2024-09-17,983951510,5.595,USD,0.6582,USD,0.1176,2,119,0,0,11.19,USD,2,0,0.1429,17,2,2,0
2024-02-08,983951510,0,USD,2.2467,USD,0,0,20,0,0,6.74,USD,0,0,0.15,3,0,0,0
2025-03-29,983951511,12.32,USD,6.16,USD,0.5,1,163,0,0,12.32,USD,1,0,0.0123,2,1,1,0
2025-01-04,983951511,0,USD,2.93,USD,0,0,118,0,0,2.93,USD,0,0,0.0085,1,0,0,0
2024-01-04,983951511,15.98,USD,15.98,USD,1,1,94,0,0,15.98,USD,1,0,0.0106,1,1,1,0
2024-08-05,983951511,1.319,USD,0.6595,USD,0.5,10,183,0,0,13.19,USD,10,0,0.1093,20,10,10,0
2025-07-02,983951511,1.214,USD,0.3794,USD,0.3125,5,157,0,0,6.07,USD,5,0,0.1019,16,5,5,0
2023-10-25,983951511,3.3667,USD,1.01,USD,0.3,3,185,0,0,10.1,USD,3,0,0.0541,10,3,3,0
2022-03-26,983951511,5.86,USD,0.3907,USD,0.0667,1,111,0,0,5.86,USD,1,0,0.1351,15,1,1,0
2024-05-10,983951511,4.35,USD,0.8156,USD,0.1875,3,126,0,0,13.05,USD,3,0,0.127,16,3,3,0
2023-05-12,983951511,1.006,USD,0.3353,USD,0.3333,5,134,0,0,5.03,USD,5,0,0.1119,15,5,5,0
2025-12-26,983951511,3.53,USD,1.6045,USD,0.4545,5,76,0,0,17.65,USD,5,0,0.1447,11,5,5,0
2022-12-22,983951512,7.66,USD,3.83,USD,0.5,1,14,0,0,7.66,USD,1,0,0.1429,2,1,1,0
2022-11-14,983951512,2.83,USD,0.7075,USD,0.25,4,190,0,0,11.32,USD,4,0,0.0842,16,4,4,0
2022-11-16,983951512,0,USD,3.5933,USD,0,0,31,0,0,10.78,USD,0,0,0.0968,3,0,0,0
2024-08-20,983951512,0,USD,18.94,USD,0,0,23,0,0,18.94,USD,0,0,0.0435,1,0,0,0
2022-06-18,983951512,0,USD,4.8767,USD,0,0,165,0,0,14.63,USD,0,0,0.0182,3,0,0,0
2023-12-23,983951512,4.32,USD,0.7855,USD,0.1818,2,84,0,0,8.64,USD,2,0,0.131,11,2,2,0
2023-08-16,983951512,6.16,USD,2.464,USD,0.4,2,199,0,0,12.32,USD,2,0,0.0251,5,2,2,0
2023-08-16,983951513,0.0464,USD,0.0222,USD,0.4783,11,181,0,0,0.51,USD,11,0,0.1271,23,11,11,0
2024-07-03,983951513,5.94,USD,1.98,USD,0.3333,2,41,0,0,11.88,USD,2,0,0.1463,6,2,2,0
2021-12-10,983951513,2.0767,USD,0.8307,USD,0.4,6,195,0,0,12.46,USD,6,0,0.0769,15,6,6,0
2022-10-01,983951513,3.5533,USD,1.3325,USD,0.375,3,173,0,0,10.66,USD,3,0,0.0462,8,3,3,0
2025-05-15,983951513,0,USD,0.1393,USD,0,0,124,0,0,2.09,USD,0,0,0.121,15,0,0,0
2023-11-13,983951513,4.1067,USD,1.12,USD,0.2727,3,84,0,0,12.32,USD,3,0,0.131,11,3,3,0
2022-06-08,983951513,10.55,USD,2.6375,USD,0.25,1,37,0,0,10.55,USD,1,0,0.1081,4,1,1,0
2023-12-10,983951513,0,USD,1.81,USD,0,0,59,0,0,9.05,USD,0,0,0.0847,5,0,0,0
2022-09-28,983951513,5.45,USD,0.7786,USD,0.1429,1,92,0,0,5.45,USD,1,0,0.0761,7,1,1,0
2023-11-17,983951514,19.73,USD,6.5767,USD,0.3333,1,44,0,0,19.73,USD,1,0,0.0682,3,1,1,0
2024-10-28,983951514,2.6725,USD,0.9718,USD,0.3636,4,88,0,0,10.69,USD,4,0,0.125,11,4,4,0
2022-11-26,983951514,1.6543,USD,0.4825,USD,0.2917,7,172,0,0,11.58,USD,7,0,0.1395,24,7,7,0
2025-07-19,983951514,0,USD,0.7457,USD,0,0,172,0,0,15.66,USD,0,0,0.1221,21,0,0,0
2025-08-08,983951514,0,USD,1.5491,USD,0,0,121,0,0,17.04,USD,0,0,0.0909,11,0,0,0
2025-02-05,983951514,14.73,USD,0.8665,USD,0.0588,1,175,0,0,14.73,USD,1,0,0.0971,17,1,1,0
2025-08-03,983951514,10.15,USD,0.4614,USD,0.0455,1,184,0,0,10.15,USD,1,0,0.1196,22,1,1,0
2022-07-19,983951514,1.435,USD,0.4415,USD,0.3077,4,167,0,0,5.74,USD,4,0,0.0778,13,4,4,0
2023-12-04,983951514,9.9,USD,0.3536,USD,0.0357,1,194,0,0,9.9,USD,1,0,0.1443,28,1,1,0
2024-01-16,983951515,0.544,USD,0.1295,USD,0.2381,5,190,0,0,2.72,USD,5,0,0.1105,21,5,5,0
2023-07-02,983951515,6.33,USD,6.33,USD,1,1,15,0,0,6.33,USD,1,0,0.0667,1,1,1,0
2024-07-05,983951515,2.15,USD,2.15,USD,1,1,22,0,0,2.15,USD,1,0,0.0455,1,1,1,0
2024-10-21,983951515,4.5275,USD,1.5092,USD,0.3333,4,189,0,0,18.11,USD,4,0,0.0635,12,4,4,0
2023-06-18,983951515,5.8133,USD,1.5855,USD,0.2727,3,143,0,0,17.44,USD,3,0,0.0769,11,3,3,0
2025-09-24,983951515,16.71,USD,5.57,USD,0.3333,1,47,0,0,16.71,USD,1,0,0.0638,3,1,1,0
2023-06-14,983951515,0,USD,3.285,USD,0,0,142,0,0,6.57,USD,0,0,0.0141,2,0,0,0
2022-07-10,983951515,0,USD,0.79,USD,0,0,115,0,0,2.37,USD,0,0,0.0261,3,0,0,0
2023-11-05,983951516,4.495,USD,0.899,USD,0.2,2,96,0,0,8.99,USD,2,0,0.1042,10,2,2,0
2022-12-18,983951516,0,USD,3.508,USD,0,0,34,0,0,17.54,USD,0,0,0.1471,5,0,0,0
2023-12-17,983951516,0,USD,1.255,USD,0,0,193,0,0,17.57,USD,0,0,0.0725,14,0,0,0
2022-05-08,983951517,1.7009,USD,0.8135,USD,0.4783,11,191,0,0,18.71,USD,11,0,0.1204,23,11,11,0
2022-06-15,983951517,0.9267,USD,0.278,USD,0.3,6,199,0,0,5.56,USD,6,0,0.1005,20,6,6,0
2025-11-27,983951517,2.32,USD,0.58,USD,0.25,3,80,0,0,6.96,USD,3,0,0.15,12,3,3,0
2023-10-20,983951517,0,USD,19.98,USD,0,0,113,0,0,19.98,USD,0,0,0.0088,1,0,0,0
2024-06-14,983951517,3.995,USD,1.3317,USD,0.3333,2,136,0,0,7.99,USD,2,0,0.0441,6,2,2,0
2022-03-12,983951517,2.4171,USD,1.128,USD,0.4667,7,140,0,0,16.92,USD,7,0,0.1071,15,7,7,0
2023-10-22,983951517,4.8133,USD,1.6044,USD,0.3333,3,121,0,0,14.44,USD,3,0,0.0744,9,3,3,0
2025-05-04,983951517,0,USD,5.69,USD,0,0,55,0,0,5.69,USD,0,0,0.0182,1,0,0,0
2022-10-16,983951518,8.21,USD,1.2631,USD,0.1538,2,178,0,0,16.42,USD,2,0,0.073,13,2,2,0
2022-10-01,983951518,2.2975,USD,0.4837,USD,0.2105,4,167,0,0,9.19,USD,4,0,0.1138,19,4,4,0
2023-08-11,983951518,3.536,USD,0.9305,USD,0.2632,5,145,0,0,17.68,USD,5,0,0.131,19,5,5,0
2022-12-24,983951519,2.24,USD,0.32,USD,0.1429,1,63,0,0,2.24,USD,1,0,0.1111,7,1,1,0
2024-07-04,983951519,4.78,USD,4.78,USD,1,1,139,0,0,4.78,USD,1,0,0.0072,1,1,1,0
2025-03-27,983951519,0.08,USD,0.0311,USD,0.3889,7,146,0,0,0.56,USD,7,0,0.1233,18,7,7,0
2025-09-22,983951520,11.84,USD,3.9467,USD,0.3333,1,97,0,0,11.84,USD,1,0,0.0309,3,1,1,0
2023-02-05,983951520,18.81,USD,1.4469,USD,0.0769,1,107,0,0,18.81,USD,1,0,0.1215,13,1,1,0
2025-06-30,983951520,5.98,USD,2.5629,USD,0.4286,3,90,0,0,17.94,USD,3,0,0.0778,7,3,3,0
2024-03-15,983951520,0,USD,2.2117,USD,0,0,176,0,0,13.27,USD,0,0,0.0341,6,0,0,0
2023-02-23,983951521,0,USD,1.6657,USD,0,0,107,0,0,11.66,USD,0,0,0.0654,7,0,0,0
2024-12-04,983951521,0,USD,3.5233,USD,0,0,102,0,0,10.57,USD,0,0,0.0294,3,0,0,0
2025-08-10,983951521,1.82,USD,0.2275,USD,0.125,2,151,0,0,3.64,USD,2,0,0.106,16,2,2,0
2022-04-20,983951521,0,USD,10.06,USD,0,0,151,0,0,10.06,USD,0,0,0.0066,1,0,0,0
2025-06-21,983951521,4.86,USD,2.43,USD,0.5,2,49,0,0,9.72,USD,2,0,0.0816,4,2,2,0
2023-10-24,983951521,3.722,USD,1.0339,USD,0.2778,5,178,0,0,18.61,USD,5,0,0.1011,18,5,5,0
2024-10-26,983951521,6.86,USD,3.43,USD,0.5,2,156,0,0,13.72,USD,2,0,0.0256,4,2,2,0
2022-08-24,983951521,6.46,USD,0.646,USD,0.1,1,128,0,0,6.46,USD,1,0,0.0781,10,1,1,0
2023-09-01,983951522,17.37,USD,1.93,USD,0.1111,1,104,0,0,17.37,USD,1,0,0.0865,9,1,1,0
2025-11-21,983951522,0.7867,USD,0.3371,USD,0.4286,3,167,0,0,2.36,USD,3,0,0.0419,7,3,3,0
2023-02-16,983951522,9.88,USD,1.4114,USD,0.1429,1,52,0,0,9.88,USD,1,0,0.1346,7,1,1,0
2022-04-03,983951522,1.905,USD,0.762,USD,0.4,8,148,0,0,15.24,USD,8,0,0.1351,20,8,8,0
2022-10-21,983951522,5.27,USD,0.5019,USD,0.0952,2,152,0,0,10.54,USD,2,0,0.1382,21,2,2,0
2022-09-04,983951522,16.34,USD,5.4467,USD,0.3333,1,61,0,0,16.34,USD,1,0,0.0492,3,1,1,0
2022-12-24,983951522,5.9233,USD,0.7726,USD,0.1304,3,183,0,0,17.77,USD,3,0,0.1257,23,3,3,0
2023-08-30,983951522,1.0017,USD,0.3163,USD,0.3158,6,162,0,0,6.01,USD,6,0,0.1173,19,6,6,0
2023-02-21,983951523,0,USD,17.87,USD,0,0,38,0,0,17.87,USD,0,0,0.0263,1,0,0,0
2024-05-23,983951523,6.22,USD,2.0733,USD,0.3333,1,87,0,0,6.22,USD,1,0,0.0345,3,1,1,0
2023-05-21,983951523,14.22,USD,7.11,USD,0.5,1,94,0,0,14.22,USD,1,0,0.0213,2,1,1,0
2022-07-22,983951524,1.7075,USD,0.3252,USD,0.1905,4,173,0,0,6.83,USD,4,0,0.1214,21,4,4,0
2022-01-15,983951524,2.39,USD,2.39,USD,1,1,12,0,0,2.39,USD,1,0,0.0833,1,1,1,0
2024-07-09,983951524,0,USD,7.07,USD,0,0,18,0,0,14.14,USD,0,0,0.1111,2,0,0,0
2024-08-04,983951524,0.536,USD,0.1914,USD,0.3571,5,108,0,0,2.68,USD,5,0,0.1296,14,5,5,0
2023-10-06,983951524,1.02,USD,0.51,USD,0.5,2,38,0,0,2.04,USD,2,0,0.1053,4,2,2,0
2025-01-03,983951524,0,USD,3.91,USD,0,0,64,0,0,3.91,USD,0,0,0.0156,1,0,0,0
2025-04-10,983951524,1.4625,USD,0.4875,USD,0.3333,4,100,0,0,5.85,USD,4,0,0.12,12,4,4,0
2022-08-20,983951524,18.99,USD,9.495,USD,0.5,1,33,0,0,18.99,USD,1,0,0.0606,2,1,1,0
2025-11-22,983951524,19.38,USD,6.46,USD,0.3333,1,142,0,0,19.38,USD,1,0,0.0211,3,1,1,0
2024-05-09,983951525,1.5275,USD,0.5092,USD,0.3333,4,81,0,0,6.11,USD,4,0,0.1481,12,4,4,0
2022-10-07,983951525,0.675,USD,0.1227,USD,0.1818,2,146,0,0,1.35,USD,2,0,0.0753,11,2,2,0
2023-09-06,983951525,2.88,USD,1.44,USD,0.5,3,99,0,0,8.64,USD,3,0,0.0606,6,3,3,0
2022-03-04,983951525,8.87,USD,1.774,USD,0.2,1,153,0,0,8.87,USD,1,0,0.0327,5,1,1,0
2022-12-15,983951525,3.1,USD,1.3286,USD,0.4286,3,73,0,0,9.3,USD,3,0,0.0959,7,3,3,0
2022-08-25,983951525,10.37,USD,3.4567,USD,0.3333,1,74,0,0,10.37,USD,1,0,0.0405,3,1,1,0
2024-12-18,983951525,0,USD,0.45,USD,0,0,24,0,0,1.35,USD,0,0,0.125,3,0,0,0
2021-12-26,983951525,0,USD,2.7267,USD,0,0,59,0,0,8.18,USD,0,0,0.0508,3,0,0,0
2023-12-30,983951525,4.7,USD,1.5667,USD,0.3333,1,173,0,0,4.7,USD,1,0,0.0173,3,1,1,0
2025-09-03,983951526,0,USD,8.65,USD,0,0,34,0,0,17.3,USD,0,0,0.0588,2,0,0,0
2024-06-01,983951526,2.62,USD,0.7486,USD,0.2857,4,187,0,0,10.48,USD,4,0,0.0749,14,4,4,0
2025-11-13,983951526,17.65,USD,5.8833,USD,0.3333,1,150,0,0,17.65,USD,1,0,0.02,3,1,1,0
2024-02-24,983951526,11.25,USD,1.875,USD,0.1667,1,63,0,0,11.25,USD,1,0,0.0952,6,1,1,0
2024-12-15,983951526,1.4467,USD,0.7233,USD,0.5,9,131,0,0,13.02,USD,9,0,0.1374,18,9,9,0
2024-09-15,983951526,0.164,USD,0.0781,USD,0.4762,10,142,0,0,1.64,USD,10,0,0.1479,21,10,10,0
2022-05-08,983951526,1.9467,USD,0.9733,USD,0.5,6,150,0,0,11.68,USD,6,0,0.08,12,6,6,0
2025-05-30,983951526,9.04,USD,9.04,USD,1,1,36,0,0,9.04,USD,1,0,0.0278,1,1,1,0
2024-11-03,983951527,2.4633,USD,0.4619,USD,0.1875,3,179,0,0,7.39,USD,3,0,0.0894,16,3,3,0
2025-08-09,983951527,4.345,USD,1.738,USD,0.4,4,100,0,0,17.38,USD,4,0,0.1,10,4,4,0
2025-01-26,983951527,17.64,USD,1.96,USD,0.1111,1,134,0,0,17.64,USD,1,0,0.0672,9,1,1,0
2023-04-19,983951527,6.2733,USD,1.1763,USD,0.1875,3,121,0,0,18.82,USD,3,0,0.1322,16,3,3,0
2021-12-13,983951527,0,USD,1.355,USD,0,0,75,0,0,2.71,USD,0,0,0.0267,2,0,0,0
2025-04-12,983951527,2.92,USD,1.46,USD,0.5,5,162,0,0,14.6,USD,5,0,0.0617,10,5,5,0
2023-07-12,983951527,8.44,USD,4.22,USD,0.5,2,99,0,0,16.88,USD,2,0,0.0404,4,2,2,0
2025-12-24,983951527,0,USD,4.91,USD,0,0,66,0,0,14.73,USD,0,0,0.0455,3,0,0,0
2025-08-03,983951527,18.65,USD,4.6625,USD,0.25,1,63,0,0,18.65,USD,1,0,0.0635,4,1,1,0
2025-02-23,983951527,14.44,USD,14.44,USD,1,1,37,0,0,14.44,USD,1,0,0.027,1,1,1,0
2022-10-09,983951528,0,USD,19.71,USD,0,0,36,0,0,19.71,USD,0,0,0.0278,1,0,0,0
2024-02-12,983951528,2.94,USD,1.47,USD,0.5,1,134,0,0,2.94,USD,1,0,0.0149,2,1,1,0
2025-06-19,983951528,2.1125,USD,0.6036,USD,0.2857,4,112,0,0,8.45,USD,4,0,0.125,14,4,4,0
2025-09-08,983951528,9.22,USD,3.0733,USD,0.3333,2,48,0,0,18.44,USD,2,0,0.125,6,2,2,0
2022-01-18,983951528,1.59,USD,1.59,USD,1,1,41,0,0,1.59,USD,1,0,0.0244,1,1,1,0
2022-08-21,983951528,0.265,USD,0.0707,USD,0.2667,4,103,0,0,1.06,USD,4,0,0.1456,15,4,4,0
2025-06-08,983951528,17.13,USD,2.1412,USD,0.125,1,82,0,0,17.13,USD,1,0,0.0976,8,1,1,0
2024-12-04,983951529,4.345,USD,1.58,USD,0.3636,4,200,0,0,17.38,USD,4,0,0.055,11,4,4,0
2023-01-31,983951529,3.066,USD,0.73,USD,0.2381,5,197,0,0,15.33,USD,5,0,0.1066,21,5,5,0
2025-01-05,983951529,3.09,USD,3.09,USD,1,1,134,0,0,3.09,USD,1,0,0.0075,1,1,1,0
2025-06-27,983951530,0.3,USD,0.12,USD,0.4,2,41,0,0,0.6,USD,2,0,0.122,5,2,2,0
2022-02-10,983951530,0.4575,USD,0.2033,USD,0.4444,4,66,0,0,1.83,USD,4,0,0.1364,9,4,4,0
2023-02-19,983951530,5.95,USD,0.6611,USD,0.1111,1,188,0,0,5.95,USD,1,0,0.0479,9,1,1,0
2023-11-11,983951530,3.365,USD,0.8413,USD,0.25,4,130,0,0,13.46,USD,4,0,0.1231,16,4,4,0
2022-02-07,983951530,4.13,USD,0.3933,USD,0.0952,2,200,0,0,8.26,USD,2,0,0.105,21,2,2,0
2022-08-14,983951530,2.7467,USD,1.1771,USD,0.4286,3,75,0,0,8.24,USD,3,0,0.0933,7,3,3,0
2022-05-16,983951530,0,USD,1.8914,USD,0,0,51,0,0,13.24,USD,0,0,0.1373,7,0,0,0
2022-10-06,983951531,18.87,USD,2.6957,USD,0.1429,1,63,0,0,18.87,USD,1,0,0.1111,7,1,1,0
2023-11-24,983951531,9.48,USD,2.37,USD,0.25,1,44,0,0,9.48,USD,1,0,0.0909,4,1,1,0
2025-08-13,983951531,6.0233,USD,2.2588,USD,0.375,3,55,0,0,18.07,USD,3,0,0.1455,8,3,3,0
2025-06-11,983951531,3.1567,USD,0.7285,USD,0.2308,3,117,0,0,9.47,USD,3,0,0.1111,13,3,3,0
2024-03-12,983951532,0,USD,2.4367,USD,0,0,143,0,0,14.62,USD,0,0,0.042,6,0,0,0
2022-08-07,983951532,3.37,USD,0.7221,USD,0.2143,3,141,0,0,10.11,USD,3,0,0.0993,14,3,3,0
2024-06-17,983951532,3.995,USD,1.9975,USD,0.5,2,175,0,0,7.99,USD,2,0,0.0229,4,2,2,0
2025-02-11,983951532,0,USD,15.65,USD,0,0,150,0,0,15.65,USD,0,0,0.0067,1,0,0,0
2023-10-12,983951532,2.4343,USD,1.2171,USD,0.5,7,185,0,0,17.04,USD,7,0,0.0757,14,7,7,0
2023-07-02,983951532,4.115,USD,1.1757,USD,0.2857,2,71,0,0,8.23,USD,2,0,0.0986,7,2,2,0
2024-12-09,983951533,7.98,USD,2.66,USD,0.3333,1,159,0,0,7.98,USD,1,0,0.0189,3,1,1,0
2022-07-03,983951533,1.5233,USD,0.6529,USD,0.4286,3,143,0,0,4.57,USD,3,0,0.049,7,3,3,0
2025-03-07,983951533,0,USD,0.2093,USD,0,0,115,0,0,2.93,USD,0,0,0.1217,14,0,0,0
2022-12-16,983951533,2.73,USD,0.91,USD,0.3333,1,36,0,0,2.73,USD,1,0,0.0833,3,1,1,0
2021-12-06,983951533,0,USD,15.69,USD,0,0,86,0,0,15.69,USD,0,0,0.0116,1,0,0,0
2025-12-25,983951533,1.82,USD,0.52,USD,0.2857,4,106,0,0,7.28,USD,4,0,0.1321,14,4,4,0
2023-09-11,983951533,8.49,USD,1.132,USD,0.1333,2,180,0,0,16.98,USD,2,0,0.0833,15,2,2,0
2024-12-27,983951533,7.88,USD,3.152,USD,0.4,2,51,0,0,15.76,USD,2,0,0.098,5,2,2,0
