person_id,r_ethnicity,telework_freq,no_bike_share_3,disability_follow_2,home_park_pay,school_scooter_park,tnc_purp,citi_bike_freq,remote_class_freq,work_mode_rail,r_telework_freq,disability_follow_4,school_county,age,ethnicity_5,carshare_freq,harassment_change_9,citi_bike_pay,education,ethnicity_2,harassment,no_bike_nyc_9,work_bike_park,race_997,r_kid_mode,work_mode_taxi,disability_follow_6,race_6,work_park_loc,kid_mode_rail,harassment_change_2,work_mode_scooter,home_park_amount,school_park_cost,no_freq_bike_nyc_2,school_mode_own,no_bike_nyc_4,no_freq_bike_nyc_997,employment,r_school_type,school_mode_auto,bike_purp_4,bike_freq,disability_follow_999,tnc_freq,work_park_cost,num_days_complete,phone_type,bike_stolen,industry,ethnicity_3,micromobility_devices_73
2205987301,999,996,995,0,995,995,995,995,995,995,996,1,,5,0,995,0,995,1,0,1,1,995,0,995,995,1,0,4,995,0,995,,995,995,995,0,995,7,995,995,995,996,0,6,995,5,995,995,7,0,0
2204762401,1,1,995,995,995,995,995,995,995,30,1,995,,6,0,995,0,995,7,0,1,0,995,0,995,995,995,1,995,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,6,995,995,997,0,0
2205639301,1,996,995,995,0,995,50,5,5,995,996,995,36047.0,5,0,995,0,1,7,0,1,995,995,0,995,995,995,0,3,995,1,995,,995,995,995,995,995,2,6,995,1,1,995,5,995,5,995,1,8,0,0
2202442801,7,995,995,995,995,995,995,995,995,30,996,995,,4,1,995,1,995,3,0,1,0,995,0,995,995,995,1,995,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,4,995,995,10,1,0
2205400201,1,3,995,995,995,995,50,3,995,30,3,995,,5,0,995,995,3,7,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,1,995,995,0,4,995,5,995,7,995,0,16,0,0
2204703601,6,3,0,995,995,995,1,6,995,174,3,995,,5,0,995,0,995,7,0,1,995,995,0,995,995,995,0,995,995,0,995,,995,0,995,995,0,1,995,995,0,6,995,5,995,6,995,0,7,0,0
2201720501,3,995,995,1,995,995,995,995,995,995,995,0,,8,0,995,995,995,3,0,4,1,995,1,995,995,0,0,995,995,995,995,,995,995,995,0,995,6,995,995,995,996,0,995,995,6,995,995,995,1,0
2203542601,6,995,995,995,995,995,1,995,995,30,996,995,,8,0,995,995,995,3,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,5,995,6,995,995,8,0,0
2205594601,6,995,995,995,995,995,60,995,995,30,996,995,,4,0,995,1,995,3,0,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,1,995,1,995,995,995,996,995,5,995,7,995,995,14,0,0
2205577001,2,995,995,995,995,995,1,995,995,30,996,995,,5,0,6,995,995,3,1,4,0,995,0,995,995,995,1,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,4,995,5,995,995,5,0,0
2205700401,1,995,995,995,995,995,1,995,995,30,996,995,,8,0,995,1,995,999,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,4,995,1,0,995,7,0,0
2202054901,5,995,995,995,0,995,2,5,4,995,996,995,36061.0,4,1,995,1,1,5,0,3,995,995,0,995,49,995,1,995,995,0,995,,995,0,995,995,0,1,5,995,0,6,995,3,995,6,995,995,8,0,0
2206376501,6,995,995,995,0,995,995,995,995,995,995,995,,8,0,995,1,995,7,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,1,1,995,995,0,0
2205784401,1,995,995,995,995,995,995,995,995,995,995,995,,8,0,995,1,995,5,0,3,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,1,995,5,995,995,995,996,995,995,995,1,1,995,995,0,0
2204723701,1,4,0,0,995,995,995,6,995,30,4,0,,9,0,995,0,995,7,0,1,995,995,0,995,995,0,0,995,995,0,995,,995,995,995,995,995,3,995,995,0,3,0,6,995,7,2,1,13,0,0
2205709001,1,995,995,995,995,995,995,5,995,995,996,995,,4,0,995,995,7,2,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,0,995,995,0,1,995,995,0,6,995,6,995,1,0,995,11,0,0
2202069501,999,995,995,995,995,995,4,995,995,995,995,995,,5,0,995,995,995,999,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,6,995,995,995,996,995,5,995,4,995,995,995,0,0
2204444301,1,1,995,995,995,995,1,5,995,995,1,995,,6,0,995,0,2,6,0,1,995,995,0,995,995,995,0,995,995,1,995,,995,1,995,995,0,1,995,995,0,6,995,5,995,1,2,0,16,0,0
2200322301,999,995,995,995,995,995,995,995,995,995,995,995,,6,0,995,995,995,3,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,6,995,995,995,996,995,995,995,1,995,995,995,0,0
2205248501,1,995,995,995,995,995,1,2,995,995,996,995,,6,0,995,0,4,7,0,1,995,995,0,995,995,995,0,995,995,0,995,,995,995,995,995,995,1,995,995,1,1,995,5,995,6,995,0,10,0,0
2204439201,1,3,995,995,995,995,7,3,995,30,3,995,,5,0,6,995,3,6,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,1,995,995,0,4,995,4,995,7,2,0,1,0,0
2205081901,1,995,995,995,0,995,995,995,995,995,995,995,,9,0,995,995,995,6,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,1,1,995,995,0,0
2205132901,1,1,995,995,995,995,7,3,995,30,1,995,,5,0,995,1,2,6,0,3,995,995,0,995,995,995,0,995,995,0,995,,995,995,995,995,995,1,995,995,0,3,995,5,995,7,995,1,17,0,0
2206110301,1,995,0,995,0,995,1,1,995,995,996,995,,6,0,995,995,995,7,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,0,995,995,0,1,995,995,0,6,995,5,995,7,995,0,7,0,0
2202674201,2,995,995,995,0,995,995,995,995,995,996,995,,6,0,995,1,995,2,1,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,7,995,995,5,0,0
2200065501,6,995,995,995,0,995,995,995,996,995,996,995,36061.0,5,0,995,995,995,6,0,4,0,995,0,995,995,995,0,4,995,995,995,,995,995,995,0,995,1,6,995,995,996,995,6,995,7,995,995,7,0,0
2201346101,1,996,995,0,995,995,995,995,995,30,996,0,,7,0,995,995,995,6,0,4,1,995,0,995,995,1,0,995,995,995,995,,995,995,995,0,995,2,995,995,995,996,0,995,995,4,995,0,7,0,0
2205197901,1,2,995,995,995,995,1,995,995,30,2,995,,5,0,995,0,995,6,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,4,995,7,995,995,16,0,0
2204990101,1,995,995,995,995,995,1,5,995,995,1,995,,5,0,995,0,1,6,0,1,995,995,0,995,995,995,0,995,995,0,995,,995,0,995,995,0,3,995,995,1,6,995,3,995,7,995,0,17,0,0
2200923801,1,995,995,995,995,995,995,995,995,42,996,995,,8,0,995,0,995,3,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,7,995,995,7,0,0
2205420601,1,995,995,995,995,995,995,995,995,995,995,995,,7,0,995,995,995,2,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,6,995,995,995,996,995,6,995,6,995,0,995,0,0
2204458001,999,996,995,995,0,995,995,995,996,995,996,995,36061.0,6,0,995,995,995,999,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,2,7,995,995,996,995,995,995,4,995,995,997,0,0
2200712001,1,995,995,995,995,995,4,995,995,995,996,995,,5,0,995,0,995,3,0,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,1,995,995,995,996,995,5,995,6,995,995,14,0,0
2204869401,999,996,995,995,995,995,995,995,995,30,996,995,,5,0,6,1,995,5,0,1,0,995,1,995,995,995,0,995,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,6,995,995,8,0,0
2205668801,1,3,0,995,0,995,995,1,995,30,3,995,,5,0,995,995,995,2,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,1,995,995,1,3,995,6,995,7,995,0,7,0,0
2204517001,1,995,995,995,995,995,995,995,995,995,995,995,,10,0,995,0,995,7,0,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,6,995,995,995,996,995,6,995,7,995,995,995,0,0
2200148601,1,4,995,995,995,995,2,995,995,30,4,995,,6,0,995,0,995,6,0,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,1,995,1,995,995,995,996,995,3,995,1,2,995,9,0,0
2200752201,2,995,995,995,995,995,60,995,995,58,996,995,,4,0,995,1,995,3,1,3,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,1,995,1,995,995,995,996,995,5,995,6,995,995,8,0,0
2205361901,1,995,0,995,995,995,995,1,995,30,996,995,,5,0,995,1,995,6,0,1,995,995,0,995,995,995,0,995,995,0,995,,995,995,995,995,995,1,995,995,1,3,995,6,995,7,995,0,10,0,0
2205319301,1,995,995,995,995,995,995,995,995,995,1,995,,6,0,995,995,995,7,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,3,995,995,995,996,995,995,995,7,995,995,17,0,0
2204550701,1,3,995,995,0,995,995,5,995,995,3,995,,6,0,995,0,1,7,0,3,995,3,0,995,995,995,0,995,995,0,995,,995,995,995,995,995,1,995,995,1,1,995,6,995,7,995,1,8,0,0
2206047401,999,995,995,995,0,995,995,995,995,995,995,995,,9,0,995,995,995,6,0,4,1,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,5,995,995,995,0,0
2203451501,1,3,995,995,995,995,60,995,995,995,3,995,,6,0,995,995,995,7,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,1,995,1,995,995,995,996,995,3,995,7,995,995,15,0,0
2206027701,999,995,995,995,0,995,995,995,995,30,996,995,,8,0,995,1,995,7,0,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,1,995,1,995,995,995,996,995,995,995,1,2,995,997,0,0
2200403501,5,3,0,995,995,995,995,1,995,995,3,995,,6,1,995,1,995,7,0,1,995,995,0,995,995,995,0,995,995,1,995,,995,0,995,995,0,1,995,995,0,6,995,6,995,6,2,0,8,0,0
2203708701,999,995,995,995,995,995,995,995,995,995,995,995,,8,0,995,0,995,999,0,3,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,1,0,995,995,0,0
2205095901,1,995,995,995,995,995,995,995,2,30,996,995,36061.0,5,0,995,995,995,7,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,6,995,995,996,995,995,995,7,995,995,7,0,0
2203105201,5,995,995,995,1,995,2,995,4,995,996,995,36061.0,5,1,995,1,995,7,0,1,0,995,0,995,49,995,0,995,995,1,995,252.5,995,995,995,0,995,1,6,995,995,996,995,3,995,7,2,995,7,0,0
2205210901,1,2,995,995,995,995,7,2,995,30,2,995,,5,0,995,1,4,6,0,3,995,995,0,995,995,995,0,995,995,0,995,,995,995,995,995,995,1,995,995,0,1,995,4,995,7,995,995,9,0,0
2206606401,1,995,0,995,0,995,995,1,995,995,996,995,,5,0,995,0,995,999,0,1,995,995,0,995,995,995,0,995,995,0,204,,995,0,995,995,0,1,995,995,0,6,995,995,995,4,995,1,10,0,0
2204842401,1,1,995,995,0,995,995,995,995,30,1,995,,6,0,6,995,995,3,0,995,995,995,0,995,995,995,1,995,995,995,995,,995,995,995,995,995,1,995,995,995,995,995,6,995,3,995,995,16,0,995
2202582401,999,995,995,995,0,995,995,995,995,995,996,995,,7,0,995,0,995,6,0,1,0,995,0,995,995,995,0,4,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,1,2,995,14,0,0
2204641301,1,3,995,995,995,995,995,995,995,30,3,995,,8,0,995,1,995,7,0,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,5,995,995,16,0,0
2201766201,5,995,995,995,995,995,995,995,995,995,996,995,,5,1,995,995,995,3,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,7,995,995,997,0,0
2205333901,1,995,0,0,995,995,995,1,995,995,995,0,,9,0,995,1,995,6,0,2,995,995,1,995,995,0,0,995,995,0,995,,995,1,995,995,1,5,995,995,0,6,0,6,995,1,3,0,995,0,0
2203192501,999,3,995,995,0,995,995,995,995,995,996,995,,6,0,995,0,995,7,0,3,0,995,0,995,995,995,0,4,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,4,995,995,5,0,0
2205333001,1,995,995,995,995,995,995,995,995,995,996,995,,7,0,995,995,995,2,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,7,995,0,997,0,0
2201038801,1,995,995,995,0,995,50,4,995,995,996,995,,6,0,995,995,1,5,0,4,995,995,0,995,995,995,0,3,995,995,995,,995,1,995,995,0,1,995,995,0,5,995,5,995,4,995,995,5,0,0
2201659201,6,995,995,995,995,995,2,995,995,995,996,995,,7,0,995,0,995,6,0,1,0,995,0,995,49,995,1,995,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,1,995,6,995,995,14,0,0
2200721701,1,995,995,995,995,995,1,995,2,995,996,995,36047.0,5,0,995,995,995,3,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,5,995,995,996,995,4,995,1,2,995,7,0,0
2206366501,6,995,0,995,1,995,995,1,995,995,995,995,,9,0,995,995,995,7,0,4,995,995,0,995,995,995,0,995,995,995,995,262.6,995,0,995,995,0,5,995,995,0,6,995,995,995,7,995,0,995,0,0
2200572401,1,995,995,0,995,995,995,995,995,995,995,0,,10,0,995,995,995,2,0,4,1,995,0,995,995,0,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,0,995,995,1,2,995,995,0,0
2205977801,6,995,995,995,995,995,1,995,996,995,995,995,36061.0,4,0,995,1,995,3,0,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,5,4,995,995,996,995,5,995,6,995,995,995,0,0
2202887901,1,995,995,995,995,995,7,995,995,995,996,995,,7,0,995,995,995,7,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,5,995,1,1,995,7,0,0
2206411101,1,995,0,995,0,995,995,1,995,995,995,995,,9,0,995,995,995,7,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,0,995,995,0,5,995,995,0,6,995,6,995,7,995,0,995,0,0
2201610701,1,995,995,995,995,995,995,995,995,995,995,995,,6,0,995,995,995,2,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,1,0,995,995,0,0
2204764901,1,1,0,995,995,995,995,6,995,995,1,995,,6,0,995,1,995,6,0,1,995,5,0,995,995,995,0,995,995,1,995,,995,995,995,995,995,1,995,995,1,1,995,6,995,7,995,0,1,0,0
2203791801,999,995,995,995,1,995,995,995,995,995,996,995,,7,0,995,995,995,4,0,4,0,995,0,995,995,995,0,995,995,995,995,121.25,995,995,995,0,995,2,995,995,995,996,995,995,995,7,995,0,997,0,0
2202781801,1,1,995,0,0,995,995,995,995,995,1,0,,9,0,995,995,995,3,0,4,1,995,0,995,995,0,0,995,995,995,995,,995,995,995,0,995,3,995,995,995,996,0,995,995,1,2,995,2,0,0
2204079501,3,995,0,995,0,995,995,1,995,995,995,995,,9,0,995,995,995,5,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,5,995,995,0,4,995,995,995,6,995,0,995,1,0
2205421601,1,3,995,995,995,995,995,995,995,30,3,995,,5,0,995,1,995,6,0,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,5,995,0,1,0,0
2203090501,1,995,995,995,0,995,995,995,4,995,995,995,36005.0,5,0,995,1,995,7,0,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,5,6,995,995,996,995,6,995,7,995,995,995,0,0
2206454801,1,3,1,995,0,995,995,1,995,30,3,995,,7,0,995,995,995,7,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,2,995,995,0,4,995,995,995,1,2,0,15,0,0
2201161901,1,995,995,995,995,995,995,995,995,995,995,995,,7,0,995,0,995,2,0,2,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,6,995,995,995,996,995,995,995,7,995,995,995,0,0
2204904101,1,995,995,995,0,995,1,995,995,995,996,995,,6,0,995,1,995,6,0,1,0,995,0,995,995,995,0,4,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,3,995,7,995,0,9,0,0
2200429301,1,995,995,995,995,995,995,995,995,30,996,995,,5,0,995,995,995,6,0,4,1,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,7,995,995,10,0,0
2202615101,1,995,995,995,995,995,995,995,995,995,996,995,,9,0,995,995,995,7,0,4,0,995,0,995,995,995,0,3,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,1,2,995,7,0,0
2200876201,3,995,995,995,995,995,995,995,995,30,996,995,,7,0,995,995,995,2,0,4,0,995,1,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,6,2,995,997,1,0
2203317001,3,995,995,995,1,995,1,995,995,995,996,995,,5,0,995,995,995,6,0,4,0,995,0,995,995,995,1,4,995,995,995,12.12,995,995,995,0,995,1,995,995,995,996,995,5,995,4,995,995,997,1,0
2203586301,1,995,995,995,995,995,995,995,995,30,996,995,,7,0,995,995,995,6,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,5,995,995,9,0,0
2201929401,3,995,995,995,0,995,995,995,995,995,995,995,,7,0,995,995,995,7,0,995,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,6,995,995,995,996,995,6,995,5,995,995,995,1,0
2205539701,999,996,0,995,0,995,995,1,995,995,996,995,,7,0,995,995,995,3,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,0,995,995,0,3,995,995,0,5,995,995,995,3,995,0,997,0,0
2203177601,6,995,995,995,995,995,995,995,995,995,995,995,,10,0,995,995,995,999,0,4,1,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,1,3,995,995,0,0
2205046501,1,4,995,995,0,995,995,995,995,995,4,995,,5,0,995,1,995,5,0,3,0,995,0,995,995,995,0,4,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,6,995,995,8,0,0
2205034301,1,995,995,995,0,995,995,995,995,995,1,995,,6,0,995,0,995,5,0,3,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,2,995,995,995,996,995,6,995,7,2,995,17,0,0
2203526901,5,995,0,995,0,995,7,1,995,995,996,995,,5,1,995,0,995,7,0,3,995,995,0,995,995,995,1,4,995,0,995,,995,1,995,995,0,1,995,995,0,6,995,5,995,7,2,0,14,0,0
2200701801,999,995,0,995,0,995,995,1,995,995,996,995,,8,0,995,995,995,7,0,4,995,995,0,995,995,995,0,3,995,995,995,,995,0,995,995,0,1,995,995,0,6,995,995,3,6,1,0,8,0,0
2205591101,7,995,0,995,995,995,7,1,2,995,995,995,36081.0,4,1,995,0,995,2,1,1,995,995,1,995,995,995,0,995,995,1,995,,995,995,995,995,995,5,5,995,1,1,995,5,995,4,995,0,995,0,0
2205449801,2,995,995,995,995,995,995,995,995,995,995,995,,6,0,995,0,995,2,1,1,0,995,1,995,995,995,0,995,995,0,995,,995,995,995,0,995,8,995,995,995,996,995,6,995,5,995,995,997,0,0
2200535901,6,2,995,0,995,995,995,995,995,995,2,0,,5,0,995,1,995,2,0,2,0,995,0,995,995,1,0,995,995,1,995,,995,995,995,0,995,3,995,995,995,996,0,995,995,6,1,995,4,0,0
2202730601,1,995,995,995,995,995,995,995,995,995,995,995,,7,0,995,995,995,6,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,1,0,995,995,0,0
2204545301,1,3,0,995,995,995,995,1,995,995,3,995,,6,0,995,0,995,6,0,1,995,5,0,995,995,995,0,995,995,0,995,,995,995,995,995,995,1,995,995,1,1,995,995,995,3,995,0,16,0,0
2200760301,1,996,995,995,995,995,995,995,996,995,996,995,36047.0,8,0,995,995,995,6,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,2,7,995,995,996,995,995,995,1,0,995,8,0,0
2205284401,1,3,995,995,995,995,1,995,995,30,3,995,,4,0,995,1,995,7,0,3,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,1,995,995,995,996,995,5,995,6,995,995,14,0,0
2202961901,6,1,1,995,995,995,1,6,995,995,1,995,,6,0,995,1,995,6,0,3,995,995,1,995,995,995,0,995,995,1,995,,995,995,995,995,995,1,995,995,0,3,995,5,995,6,2,0,15,0,0
2206377101,1,996,995,995,995,995,995,995,995,30,996,995,,9,0,995,0,995,2,0,3,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,3,995,995,995,996,995,995,995,1,0,995,997,0,0
2202955201,1,995,995,995,1,995,4,995,995,995,996,995,,6,0,995,995,995,6,0,4,0,995,0,995,995,995,0,4,995,995,995,125.0,995,995,995,1,995,1,995,995,995,996,995,5,995,1,2,995,17,0,0
2206356801,999,995,1,995,995,995,995,1,995,30,996,995,,8,0,995,1,995,3,0,3,995,995,0,995,995,995,0,995,995,1,995,,995,0,995,995,0,1,995,995,0,6,995,6,995,7,995,0,14,0,0
2200127601,1,995,995,995,0,995,995,995,995,995,996,995,,5,0,995,0,995,7,0,1,0,995,0,995,995,995,0,4,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,6,1,7,995,0,13,0,0
2203465501,1,995,995,995,0,995,995,995,995,995,995,995,,8,0,995,0,995,6,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,1,995,5,995,995,995,996,995,6,995,7,995,0,995,0,0
2200853301,5,3,995,995,995,995,995,995,995,30,3,995,,5,1,995,995,995,7,0,4,0,995,1,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,7,995,995,15,0,0
2201140401,2,3,995,995,995,995,1,995,995,30,3,995,,4,0,995,1,995,6,1,2,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,1,995,995,995,996,995,4,995,1,2,995,17,0,0
2200298301,999,995,995,995,995,995,995,995,995,995,995,995,,9,0,995,995,995,7,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,6,995,995,995,0,0
2205101701,1,995,995,995,995,995,1,995,995,995,995,995,,9,0,995,1,995,7,0,3,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,5,995,995,995,996,995,3,995,1,2,0,995,0,1
2205314601,1,995,0,995,995,995,995,1,995,995,995,995,,6,0,995,995,995,6,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,5,995,995,0,3,995,6,995,6,995,0,995,0,0
2203052701,6,995,995,995,0,995,2,995,995,995,996,995,,6,0,995,0,995,3,0,1,0,995,1,995,995,995,0,4,995,0,995,,995,995,995,1,995,1,995,995,995,996,995,3,995,7,1,0,16,0,0
2204742001,999,995,0,0,995,995,995,6,995,995,995,0,,6,0,995,1,995,6,0,3,995,995,0,995,995,1,0,995,995,0,995,,995,995,995,995,995,5,995,995,0,3,0,6,995,7,995,1,995,0,0
2203759301,1,995,995,995,0,995,995,995,995,995,1,995,,8,0,995,995,995,7,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,1,995,3,995,995,995,996,995,995,995,7,995,995,8,0,0
2202748901,3,4,1,995,0,995,5,1,995,995,4,995,,6,0,995,995,995,7,0,4,995,995,0,995,995,995,0,3,995,995,995,,995,1,995,995,0,1,995,995,0,6,995,5,995,7,995,1,13,1,0
2203381101,1,995,995,995,995,995,995,995,995,995,1,995,,6,0,6,1,995,7,0,3,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,1,2,995,997,0,0
2202703401,1,995,995,995,995,995,995,995,995,995,995,995,,10,0,995,995,995,2,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,1,0,995,995,0,0
2203840801,3,995,995,995,995,995,995,995,995,995,995,995,,9,0,995,995,995,2,0,4,0,995,1,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,1,3,995,995,1,0
2204285601,5,995,0,995,995,995,995,1,995,995,996,995,,7,1,995,995,995,3,0,4,995,995,1,995,995,995,0,995,995,995,995,,995,995,995,995,995,1,995,995,0,3,995,995,995,7,995,1,997,0,0
2204309301,999,995,995,995,995,995,995,995,995,995,1,995,,4,0,995,995,995,2,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,3,995,995,995,996,995,995,995,7,2,995,997,0,0
2200877801,1,995,995,995,995,995,995,995,995,30,996,995,,6,0,995,1,995,6,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,1,995,1,995,995,995,996,995,995,995,7,995,995,16,0,0
2205476701,1,995,995,0,995,995,995,995,995,995,995,0,,11,0,995,995,995,6,0,4,0,995,0,995,995,0,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,0,995,995,1,1,995,995,0,0
2206437101,1,995,995,995,995,995,995,995,995,30,996,995,,7,0,995,1,995,6,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,6,995,995,16,0,0
2205888401,1,995,0,995,0,995,995,1,995,995,996,995,,6,0,995,1,995,2,0,1,995,995,0,995,995,995,0,995,995,0,995,,995,0,995,995,0,2,995,995,0,6,995,6,995,7,995,0,5,0,0
2205115001,999,995,995,995,995,995,1,3,995,30,996,995,,5,0,995,0,2,7,0,2,995,995,0,995,995,995,0,995,995,0,995,,995,995,995,995,995,1,995,995,0,3,995,5,995,6,995,0,8,0,0
2204430201,999,4,995,995,995,995,4,995,995,995,4,995,,5,0,995,1,995,7,0,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,1,995,995,995,996,995,5,995,1,2,995,7,0,0
2205375001,1,1,995,995,0,995,995,5,995,30,1,995,,8,0,995,995,997,7,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,0,995,995,0,1,995,995,0,6,995,6,995,7,995,0,8,0,0
2205252801,1,995,995,995,995,995,995,2,995,995,1,995,,6,0,995,995,3,7,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,1,995,995,0,1,995,6,995,7,995,0,15,0,0
2203937501,1,1,0,995,0,995,995,1,995,30,1,995,,6,0,6,995,995,6,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,0,995,995,0,1,995,995,0,6,995,6,995,7,995,0,2,0,0
2204600401,1,4,995,995,995,995,995,3,995,30,4,995,,7,0,995,995,2,6,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,1,995,995,1,3,995,6,995,6,995,995,1,0,0
2206336601,1,2,0,995,995,995,1,1,995,30,2,995,,7,0,995,1,995,7,0,1,995,995,0,995,995,995,0,995,995,1,995,,995,0,995,995,0,1,995,995,0,5,995,5,995,7,995,0,4,0,0
2203290501,1,995,1,995,1,995,995,1,996,30,996,995,36061.0,5,0,995,1,995,6,0,3,995,995,0,995,995,995,0,995,995,1,995,9.9,995,1,995,995,0,1,6,995,0,5,995,6,995,7,995,0,997,0,0
