building_id,medical_office_weekly,current_water_period_ending,period_ending_date,warehouse_unrefrigerated_5,warehouse_unrefrigerated_2,multifamily_home_laundry,census_tract,warehouse_unrefrigerated_1,bank_financial_institution_4,warehouse_unrefrigerated_3,supermarkets_grocery_workers,retail_weekly_operating_hours,state,current_total_ghg_emissions,warehouse_unrefrigerated_6,bbl,retail_gross_floor_area_sq,multifamily_home_number_of,borough,retail_walk_in_refrig_density,hotel_number_of_rooms,multifamily_home_percent,current_total_source_energy,parking_non_enclosed_floor,national_average_site_eui,multifamily_home_percent_1,multifamily_home_dishwashers,postcode
2643943,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,,18102.0,,,,1.21,45.0,New York,1037.92,,2024560181.0,500.0,,BRONX,0.0,,,17892843.4,,,,,10456
2677047,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,1.0,177.0,,,,,,New York,958.67,,1012060045.0,,8.0,MANHATTAN,,,0.0,17440886.4,,,5.0,0.0,10025
2658185,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,23501.0,,,,,,New York,526.62,,1020540082.0,,6.0,MANHATTAN,,,0.0,9080374.2,,,5.0,0.0,10032
2665531,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,,83.0,,,,,,New York,2749.6,,1007120006.0,,,MANHATTAN,,,,76965494.0,,144.6,,,10011
2672535,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,39.0,,,,,65.0,New York,399.44,,1001887503.0,27500.0,8.0,MANHATTAN,0.0,,0.0,12594782.5,,,10.0,45.0,10004
2679777,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,22404.0,,,,,,New York,432.31,,2042890015.0,,6.0,BRONX,,,0.0,7016772.3,,,10.0,0.0,10462
2660241,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,8.0,1163.0,,,,,,New York,331.19,,4050530021.0,,7.0,QUEENS,,,0.0,8073366.0,0.0,,7.0,0.0,11355
2653235,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,12.0,78.0,,,,,65.0,New York,533.35,,1009440001.0,4731.0,16.0,MANHATTAN,0.0,,0.0,14024325.7,,,5.0,70.0,10016
2672525,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,57.0,,,,,65.0,New York,509.16,,1005457503.0,5000.0,10.0,MANHATTAN,0.0,,0.0,15414747.2,,,24.0,52.0,10003
2663853,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,6.0,26602.0,,,,,65.0,New York,339.38,,2041730029.0,1600.0,6.0,BRONX,0.0,,0.0,6153157.6,,,5.0,0.0,10461
2658980,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,295.0,,,,,,New York,549.02,,1022370023.0,,5.0,MANHATTAN,,,0.0,8945742.9,,,5.0,0.0,10034
2814504,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,,18.0,,,,,,New York,,,4089290106.0,,,QUEENS,,,,,,,,,11421
2679625,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,8.0,,,,,,,New York,245.63,,,,5.0,,,,0.0,5846400.7,,,24.0,0.0,11355
2805947,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,52.0,,,,,65.0,New York,478.48,,1008487505.0,5553.0,18.0,MANHATTAN,0.0,,0.0,14200345.2,,,9.0,52.0,10003
2668240,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,8.0,30902.0,,,,,,New York,393.19,,4011380030.0,,6.0,QUEENS,,,0.0,9659357.2,0.0,,4.0,0.0,11377
2654727,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,23.0,31704.0,,,,,65.0,New York,1906.38,,1000167505.0,1247.0,26.0,MANHATTAN,0.0,,0.0,36455440.3,,,10.0,247.0,10280
2658802,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,237.0,,,,,,New York,786.11,,1020970014.0,,11.0,MANHATTAN,,,0.0,12104676.1,,,17.0,63.0,10031
2675782,65.0,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,7.0,14802.0,,,,,,New York,1030.85,,1015180069.0,,15.0,MANHATTAN,,,0.0,20924812.2,,,13.0,75.0,10128
2650415,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,40303.0,,,,,,New York,404.59,,2033150054.0,,6.0,BRONX,,,0.0,8835981.4,,,5.0,0.0,10468
2673410,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,6.0,11401.0,,,,,,New York,876.42,,1013770003.0,,22.0,MANHATTAN,,,0.0,17641142.4,,,17.0,20.0,10065
2662207,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,822.0,,,,,,New York,191.42,,3050840097.0,,6.0,BROOKLYN,,,0.0,6203530.3,,,5.0,0.0,11226
2666644,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,6.0,,,,,,,New York,857.62,,,,6.0,,,,0.0,14963086.8,0.0,,14.0,13.0,11374
2694266,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,2.0,175.0,,,,,,New York,1803.71,,1012500067.0,,16.0,MANHATTAN,,,0.0,31735273.6,,,7.0,167.0,10024
2650246,65.0,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,225.0,,,,,65.0,New York,929.21,,2028210032.0,750.0,6.0,BRONX,0.0,,0.0,15054333.3,,,5.0,0.0,10457
2685840,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,28.0,59.0,,,,,65.0,New York,2282.84,,1005660001.0,9090.0,20.0,MANHATTAN,0.0,,0.0,46247061.4,0.0,,7.0,262.0,10003
2667186,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,9.0,269.0,,,,,,New York,653.68,,2032370140.0,,6.0,BRONX,,,0.0,11618944.9,0.0,,4.0,0.0,10468
2665574,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,1.0,98.0,,,,,,New York,4491.53,,2036810001.0,,10.0,BRONX,,,0.0,73376372.2,,,5.0,0.0,10473
2663780,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,57.0,,,,,,New York,458.9,,4006060139.0,,6.0,QUEENS,,,0.0,7664667.4,,,7.0,10.0,11106
2679835,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,18.0,,,,,,,New York,1931.2,,,,15.0,,,,0.0,47970077.1,0.0,,5.0,0.0,11225
2654691,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,1.0,,,,,,65.0,New York,1185.75,,,1200.0,26.0,,0.0,,0.0,24072299.0,,,10.0,239.0,10280
2674710,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,,974.0,,,,,,New York,625.53,,3081730024.0,,,BROOKLYN,,,,22253088.7,,87.0,,,11236
2668314,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,6.0,7.0,,,,,65.0,New York,2329.89,,1000277501.0,81145.0,9.0,MANHATTAN,0.0,,0.0,42166781.5,,,5.0,107.0,10005
2665934,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,3.0,17401.0,,,,,65.0,New York,389.61,,1016140069.0,500.0,6.0,MANHATTAN,0.0,,0.0,6555315.5,,,0.0,20.0,10029
2665466,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,1.0,265.0,,,,,65.0,New York,582.94,,1021760050.0,5733.0,6.0,MANHATTAN,0.0,,0.0,9365834.7,,,5.0,0.0,10033
2672562,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,5.0,8603.0,,,,,,New York,328.43,,1013630026.0,,17.0,MANHATTAN,,,0.0,5368612.0,,,5.0,16.0,10022
2664163,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,26901.0,,,,,,New York,303.6,,4015040062.0,,6.0,QUEENS,,,0.0,7086152.0,,,5.0,0.0,11373
2665569,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,1.0,42.0,,,,,,New York,1636.58,,2036700001.0,,22.0,BRONX,,,0.0,27907750.3,,,10.0,0.0,10473
2654380,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,14.0,15801.0,,,,,65.0,New York,1249.85,,1015230034.0,700.0,29.0,MANHATTAN,0.0,,0.0,30836317.1,0.0,,10.0,280.0,10128
2710775,65.0,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,70.0,194.0,,,,,65.0,New York,3426.63,,1017870001.0,30048.0,35.0,MANHATTAN,0.0,,0.0,82951404.4,0.0,,5.0,0.0,10035
2682419,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,36.0,31704.0,,,,,,New York,622.6,,1000160015.0,,9.0,MANHATTAN,,,0.0,18690097.4,0.0,,26.0,0.0,10280
2665058,65.0,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,6.0,122.0,,,,,65.0,New York,653.79,,1013837501.0,3000.0,12.0,MANHATTAN,0.0,,0.0,9936880.9,,,5.0,0.0,10065
2814447,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,,432.0,,,,,,New York,,,3065780100.0,,,BROOKLYN,,,,,,,,,11204
2705024,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,4.0,,,,,,,New York,1915.33,,,,12.0,,,,0.0,39164443.4,,,5.0,90.0,10037
2674757,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,26701.0,,,,,,New York,395.46,,2032480100.0,,6.0,BRONX,,,0.0,6625813.0,,,10.0,0.0,10468
2680561,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,1.0,,,,,,New York,433.09,,3002077502.0,,6.0,BROOKLYN,,,0.0,11297780.7,0.0,,5.0,56.0,11201
2684359,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,6.0,222.0,,,,,,New York,359.97,,3056220007.0,,6.0,BROOKLYN,,,0.0,8386970.6,,,5.0,0.0,11219
2665471,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,291.0,,,,,65.0,New York,614.92,,1022170001.0,4660.0,5.0,MANHATTAN,0.0,,0.0,9844889.2,,,5.0,0.0,10040
2679431,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,16.0,202.0,,,,,,New York,887.52,,1002590071.0,,21.0,MANHATTAN,,,0.0,17740650.5,,,7.0,0.0,10002
2673310,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,,41.0,,,,,77.0,New York,670.29,,1002387501.0,28805.0,,MANHATTAN,0.03,,,21397794.6,,92.5,,,10013
2665742,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,26.0,93.0,,,,,65.0,New York,1297.8,,1007467503.0,15000.0,21.0,MANHATTAN,0.0,,0.0,25738806.1,,,18.0,95.0,10011
2680588,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,8.0,502.0,,,,,65.0,New York,312.62,,3002540001.0,8138.0,6.0,BROOKLYN,0.0,,0.0,7608671.3,,,5.0,49.0,11201
2665819,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,4.0,8603.0,,,,,65.0,New York,1108.83,,1013627502.0,20000.0,34.0,MANHATTAN,0.0,,0.0,31467603.9,,,4.0,88.0,10022
2674670,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,51601.0,,,,,,New York,1106.54,,3052080025.0,,6.0,BROOKLYN,,,0.0,17298153.0,,,10.0,0.0,11226
2679778,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,22404.0,,,,,,New York,775.17,,2042890020.0,,6.0,BRONX,,,0.0,12408346.9,,,10.0,0.0,10462
2664036,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,287.0,,,,,,New York,623.08,,4012490033.0,,6.0,QUEENS,,,0.0,13935850.9,,,5.0,0.0,11372
2656146,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,1.0,31704.0,,,,,65.0,New York,990.73,,1000167511.0,17453.0,9.0,MANHATTAN,0.0,,0.0,27520153.9,0.0,,10.0,163.0,10280
2647934,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,,193.0,,,,,,New York,363.07,,1018440033.0,,,MANHATTAN,,,,5181585.4,,,,,10025
2679767,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,30.0,22404.0,,,,,,New York,472.61,,2042890050.0,,6.0,BRONX,,,0.0,7678226.7,,,10.0,0.0,10462
2672563,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,16.0,195.0,,,,,65.0,New York,1226.5,,1018790001.0,12000.0,16.0,MANHATTAN,0.0,,0.0,20837243.8,,,28.0,100.0,10025
2731867,,2010-07-31T00:00:00.000,2010-12-31T00:00:00.000,,,,27.0,,,,,,New York,425.29,,1002797502.0,,,MANHATTAN,,,,13066569.9,,106.3,,,10038
2663762,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,285.0,,,,,,New York,546.35,,1021720041.0,,5.0,MANHATTAN,,,0.0,8669596.1,,,4.0,15.0,10040
2661619,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,4.0,478.0,,,,,,New York,504.84,,4104990083.0,,6.0,QUEENS,,,0.0,9690249.8,,,8.0,11.0,11423
2659918,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,9.0,191.0,,,,,65.0,New York,953.66,,1018770001.0,4000.0,13.0,MANHATTAN,0.0,,0.0,18770188.6,,,3.0,63.0,10025
2682374,65.0,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,52.0,154.0,,,,,65.0,New York,3116.16,,1015367501.0,13438.0,34.0,MANHATTAN,0.0,,0.0,110855772.6,0.0,,23.0,440.0,10128
2684320,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,6.0,556.0,,,,,,New York,401.2,,3068180082.0,,7.0,BROOKLYN,,,0.0,9485794.0,,,5.0,0.0,11229
2718506,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,8.0,157901.0,,,,,,New York,893.18,,4087430102.0,,2.0,QUEENS,,,0.0,21058332.3,,,1.0,160.0,11040
2670840,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,65.0,145.0,,,,,65.0,New York,5323.35,,1010680003.0,19980.0,50.0,MANHATTAN,0.0,,0.0,141688991.2,0.0,,26.0,729.0,10019
2681750,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,16.0,72.0,,,,,65.0,New York,1109.96,,1008890015.0,2000.0,15.0,MANHATTAN,0.0,,0.0,22514907.9,0.0,,11.0,75.0,10016
2653790,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,7.0,550.0,,,,,,New York,379.54,,3068020036.0,,6.0,BROOKLYN,,,0.0,8759301.1,,,5.0,0.0,11229
2681808,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,,,,,,,New York,870.74,,,,3.0,,,,0.0,30976263.3,,,2.0,0.0,11212
2654652,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,25.0,31704.0,,,,,65.0,New York,1833.26,,1000167510.0,2100.0,28.0,MANHATTAN,0.0,,0.0,36273523.5,,,10.0,294.0,10280
2674697,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,47.0,,,,,,New York,689.59,,3003207502.0,,9.0,BROOKLYN,,,0.0,14026794.6,,,10.0,0.0,11231
1444034,,2011-01-31T00:00:00.000,2010-12-31T00:00:00.000,,,,11402.0,,,,,73.0,New York,2056804.76,,1013940023.0,850024.0,,MANHATTAN,0.0,,,31652130230.1,,285.5,,,10022
2661638,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,213.0,,,,,,New York,313.42,,3011890017.0,,6.0,BROOKLYN,,,0.0,7264147.7,,,5.0,0.0,11225
2681849,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,12.0,77904.0,,,,,,New York,713.85,,4066700001.0,,42.0,QUEENS,,,0.0,16696181.4,0.0,,16.0,25.0,11367
2672540,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,12.0,1501.0,,,,,,New York,193.43,,1001067504.0,,10.0,MANHATTAN,,,0.0,4644129.4,,,9.0,27.0,10038
2643964,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,,231.0,,,,,,New York,70.52,,1020530014.0,,,MANHATTAN,,,,2331999.1,,,,,10031
2803887,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,34.0,137.0,,,,,,New York,2588.81,,1010087503.0,,46.0,MANHATTAN,,,0.0,73483440.5,0.0,104.0,13.0,340.0,10019
2676042,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,1.0,142.0,,,,,,New York,2185.48,,1014910001.0,,25.0,MANHATTAN,,,0.0,39259332.9,0.0,,21.0,46.0,10075
2659842,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,5.0,142.0,,,,,65.0,New York,182.78,,1014937501.0,2652.0,17.0,MANHATTAN,0.0,,0.0,5875979.3,,,1.0,34.0,10028
2661862,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,245.0,,,,,,New York,500.73,,1021220100.0,,6.0,MANHATTAN,,,0.0,8487091.0,,,17.0,6.0,10032
2658138,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,22102.0,,,,,65.0,New York,577.88,,1020480016.0,2000.0,6.0,MANHATTAN,0.0,,0.0,10212439.9,,,5.0,0.0,10030
2661551,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,287.0,,,,,,New York,980.87,,2057600100.0,,5.0,BRONX,,,0.0,15827372.3,,,5.0,0.0,10463
2693030,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,18.0,9.0,,,,,,New York,522.2,,3002710047.0,,14.0,BROOKLYN,,,0.0,12765043.6,,,12.0,105.0,11201
2665415,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,225.0,,,,,65.0,New York,744.7,,1020720039.0,350.0,7.0,MANHATTAN,0.0,,0.0,12206419.1,,,5.0,0.0,10031
2663787,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,764.0,,,,,,New York,493.78,,3052400001.0,,4.0,BROOKLYN,,,0.0,8171169.0,,,5.0,0.0,11230
2748479,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,1.0,490.0,,,,,,New York,360.46,,3053760068.0,,7.0,BROOKLYN,,,0.0,8935331.7,0.0,,0.0,0.0,11218
2657247,65.0,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,126.0,,,,,,New York,879.45,,1014467502.0,,22.0,MANHATTAN,,,0.0,20306428.3,,,5.0,76.0,10021
2662225,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,5.0,469.0,,,,,,New York,362.71,,4015540001.0,,6.0,QUEENS,,,0.0,7939970.0,,,19.0,12.0,11373
2704587,65.0,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,10.0,63.0,,,,,,New York,1308.49,,1005760025.0,,13.0,MANHATTAN,,,0.0,26182995.0,0.0,,14.0,103.0,10011
2671943,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,,,,,,,,Virginia,91.72,,,,,,,,,2048936.5,,44.5,,,22201
2668929,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,11.0,295.0,,,,,65.0,New York,1195.02,,1022370001.0,50000.0,6.0,MANHATTAN,0.0,,0.0,23111784.6,,,3.0,0.0,10034
2679903,65.0,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,15.0,31704.0,,,,,,New York,578.71,,1000167503.0,,16.0,MANHATTAN,,,0.0,15007557.2,,,23.0,109.0,10280
2803860,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,,871.0,,,,,,New York,,,4050367501.0,,,QUEENS,,,,,,0.0,,,11354
2679928,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,,11201.0,,,,,65.0,New York,466.66,,1012730044.0,15470.0,,MANHATTAN,0.0,,,12067391.5,,106.3,,,10019
2801982,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,7.0,309.0,,,,,,New York,258.2,,1022150343.0,,5.0,BRONX,,,0.0,5341912.4,,,,,10463
2679966,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,11.0,77.0,,,,,,New York,349.41,,3004760019.0,,4.0,BROOKLYN,,,0.0,8475730.5,,,14.0,60.0,11231
2656524,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,3.0,33.0,,,,,,New York,612.04,,5005890053.0,,6.0,STATEN IS,,,0.0,10408477.2,0.0,,8.0,18.0,10301
2660104,65.0,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,8.0,110.0,,,,,65.0,New York,746.92,,1014170001.0,7000.0,20.0,MANHATTAN,0.0,,0.0,18294916.6,,,4.0,70.0,10065
2669016,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,15.0,75.0,,,,,,New York,644.53,,1006317503.0,,12.0,MANHATTAN,,,0.0,13562100.7,,,5.0,96.0,10014
2641248,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,,3002.0,,,,,,New York,458.56,,1003980008.0,,,MANHATTAN,,,,8080070.5,,,,,10009
2656133,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,,119.0,,,,,65.0,New York,503.78,,1009980012.0,8171.0,,MANHATTAN,0.0,,,13964397.3,,102.9,,,10036
2680579,65.0,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,6.0,488.0,,,,,,New York,363.72,,3053740010.0,,6.0,BROOKLYN,,,0.0,9251172.9,0.0,,5.0,77.0,11218
2665699,65.0,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,12.0,130.0,,,,,,New York,1255.79,,1013890001.0,,20.0,MANHATTAN,,,0.0,26362223.0,,,4.0,115.0,10021
2667138,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,5.0,40702.0,,,,,,New York,503.86,,2032970043.0,,6.0,BRONX,,,0.0,7802749.4,,,5.0,0.0,10458
2658115,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,8.0,214.0,,,,,,New York,1262.83,,1017370059.0,,17.0,MANHATTAN,,,0.0,31806565.8,,,13.0,90.0,10037
2666766,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,8.0,22403.0,,,,,65.0,New York,840.47,,2043190001.0,14390.0,6.0,BRONX,0.0,,0.0,14478180.8,,,4.0,0.0,10462
2679801,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,16.0,77.0,,,,,,New York,807.39,,3004767501.0,,10.0,BROOKLYN,,,0.0,19590782.7,,,15.0,0.0,11231
2663718,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,514.0,,,,,,New York,485.59,,3051610014.0,,6.0,BROOKLYN,,,0.0,11543511.6,0.0,,5.0,0.0,11226
2678496,65.0,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,5.0,16002.0,,,,,65.0,New York,808.25,,1016020020.0,2296.0,19.0,MANHATTAN,0.0,,0.0,13378563.3,,,29.0,70.0,10029
2646346,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,,21.0,,,,,70.0,New York,1531.58,,3000380001.0,40000.0,,BROOKLYN,0.05,,,47809307.8,0.0,124.5,,,11201
2662251,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,353.0,,,,,,New York,518.33,,4014230071.0,,4.0,QUEENS,,,0.0,8819849.6,,,5.0,23.0,11369
2685991,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,99.0,,,,,,New York,389.95,,1006957506.0,,19.0,MANHATTAN,,,0.0,10623778.7,,,6.0,15.0,10011
2661162,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,255.0,,,,,65.0,New York,567.95,,2032250156.0,3800.0,6.0,BRONX,0.0,,0.0,9581616.4,,,5.0,0.0,10468
2672468,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,77907.0,,,,,,New York,504.14,,4066800001.0,,3.0,QUEENS,,,0.0,11610280.2,,,5.0,0.0,11367
2670865,65.0,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,39.0,145.0,,,,,,New York,3935.08,,1011317502.0,,52.0,MANHATTAN,,,0.0,81577272.0,0.0,,24.0,498.0,10023
2653552,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,7.0,40702.0,,,,,65.0,New York,332.7,,2033050001.0,3684.0,6.0,BRONX,0.0,,0.0,6114238.3,,,5.0,0.0,10458
2664119,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,,,,,,,New York,531.2,,,,6.0,,,,0.0,12986635.3,0.0,,4.0,0.0,10065
2660415,,2011-02-28T00:00:00.000,2010-12-31T00:00:00.000,,,,213.0,,,,,,New York,359.14,,3011890007.0,,6.0,BROOKLYN,,,,7384295.9,,,,,11225
2654763,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,41.0,31704.0,,,,,65.0,New York,3851.4,,1000167508.0,3110.0,45.0,MANHATTAN,0.0,,0.0,74744419.7,0.0,,10.0,549.0,10280
2681855,,2200-01-01T00:00:00.000,2010-12-31T00:00:00.000,,,0.0,,,,,,,New York,355.79,,,,6.0,,,,0.0,12656962.9,,,5.0,0.0,11212
