journal_id,created_date_utc,journal_date,journal_number,reference,source_id,source_type,source_relation,journal_line_id,account_code,account_id,account_name,account_type,description,gross_amount,net_amount,tax_amount,tax_name,tax_type,account_class,invoice_id,bank_transaction_id,bank_transfer_id,manual_journal_id,payment_id,credit_note_id,region,department,location,project,contact_id,contact_name
7a52a6f0-f398-46b8-ba36-2bc8b6496404,2019-12-02 17:49:59.917 UTC,2019-11-30,15,,63f68993-747d-4609-9ac3-c52fc32078d3,ACCREC,"",52b9c22b-e9d1-419e-9a04-deb2ba44d56c,200,2852bb10-c600-4d14-a4c0-68289738f686,Sales,REVENUE,,-10302.3,-10302.3,0,Tax on Sales,OUTPUT,REVENUE,63f68993-747d-4609-9ac3-c52fc32078d3,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
7a52a6f0-f398-46b8-ba36-2bc8b6496404,2019-12-02 17:49:59.917 UTC,2019-11-30,15,,63f68993-747d-4609-9ac3-c52fc32078d3,ACCREC,"",9a8fcff2-90be-425e-bc86-06b0f29e47b3,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,Accounts Receivable,CURRENT,,10302.3,10302.3,0,,,ASSET,63f68993-747d-4609-9ac3-c52fc32078d3,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
98345850-bd91-47cd-a7be-973455bc621f,2019-12-02 17:49:58.877 UTC,2019-11-30,12,,63f68993-747d-4609-9ac3-c52fc32078d3,ACCREC,"",6babd536-b830-4367-81cc-6a4c5fb396e2,200,2852bb10-c600-4d14-a4c0-68289738f686,Sales,REVENUE,,10302.3,10302.3,0,Tax on Sales,OUTPUT,REVENUE,63f68993-747d-4609-9ac3-c52fc32078d3,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
215959c1-54ca-44d0-bb94-b20db7e324be,2019-12-02 17:49:59.927 UTC,2019-11-30,14,,63f68993-747d-4609-9ac3-c52fc32078d3,ACCREC,"",007d3d93-fd76-4fff-87ee-e47daa670732,200,2852bb10-c600-4d14-a4c0-68289738f686,Sales,REVENUE,,10302.3,10302.3,0,Tax on Sales,OUTPUT,REVENUE,63f68993-747d-4609-9ac3-c52fc32078d3,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
907317a0-aaa8-4b13-a585-2cb3dc8d98e9,2019-12-02 17:49:58.860 UTC,2019-11-30,13,,63f68993-747d-4609-9ac3-c52fc32078d3,ACCREC,"",52722553-1769-431f-87ac-dfdc064a8432,200,2852bb10-c600-4d14-a4c0-68289738f686,Sales,REVENUE,,-10302.3,-10302.3,0,Tax on Sales,OUTPUT,REVENUE,63f68993-747d-4609-9ac3-c52fc32078d3,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
215959c1-54ca-44d0-bb94-b20db7e324be,2019-12-02 17:49:59.927 UTC,2019-11-30,14,,63f68993-747d-4609-9ac3-c52fc32078d3,ACCREC,"",b9c45291-8077-4696-bb7f-86a3d33896db,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,Accounts Receivable,CURRENT,,-10302.3,-10302.3,0,,,ASSET,63f68993-747d-4609-9ac3-c52fc32078d3,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
2e96a25d-5658-41a1-bb33-9111656a07ff,2019-12-02 17:47:59.237 UTC,2019-11-30,11,,63f68993-747d-4609-9ac3-c52fc32078d3,ACCREC,"",a32197fc-f0f1-45e2-9f9f-f4a73337f797,200,2852bb10-c600-4d14-a4c0-68289738f686,Sales,REVENUE,,-10302.3,-10302.3,0,Tax on Sales,OUTPUT,REVENUE,63f68993-747d-4609-9ac3-c52fc32078d3,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
2e96a25d-5658-41a1-bb33-9111656a07ff,2019-12-02 17:47:59.237 UTC,2019-11-30,11,,63f68993-747d-4609-9ac3-c52fc32078d3,ACCREC,"",1da3fff2-671f-4e41-a89d-3c8d4637f328,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,Accounts Receivable,CURRENT,,10302.3,10302.3,0,,,ASSET,63f68993-747d-4609-9ac3-c52fc32078d3,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
907317a0-aaa8-4b13-a585-2cb3dc8d98e9,2019-12-02 17:49:58.860 UTC,2019-11-30,13,,63f68993-747d-4609-9ac3-c52fc32078d3,ACCREC,"",4048eadb-a00b-4ad1-a3bd-5c2c86cc228c,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,Accounts Receivable,CURRENT,,10302.3,10302.3,0,,,ASSET,63f68993-747d-4609-9ac3-c52fc32078d3,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
98345850-bd91-47cd-a7be-973455bc621f,2019-12-02 17:49:58.877 UTC,2019-11-30,12,,63f68993-747d-4609-9ac3-c52fc32078d3,ACCREC,"",2b461098-ec32-47c5-8064-a74d77671d41,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,Accounts Receivable,CURRENT,,-10302.3,-10302.3,0,,,ASSET,63f68993-747d-4609-9ac3-c52fc32078d3,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
602d7551-3c73-4436-9e6c-2ff84547960b,2021-03-07 20:39:17.470 UTC,2021-02-28,1648,,641b6141-e750-45fa-9f23-9a90a811eff8,ACCPAY,"",fbb12352-238b-4771-8ac2-ac845ebe93c3,485,649d3661-a429-43f7-8793-953fcf36f830,Subscriptions,EXPENSE,,8.17,8.17,0,Tax Exempt,NONE,EXPENSE,641b6141-e750-45fa-9f23-9a90a811eff8,,,,,,,,,,be435a4b-83c4-4864-9966-316181ad5f6e,zvh1pRepdRBVIk1KVvrfvA==
602d7551-3c73-4436-9e6c-2ff84547960b,2021-03-07 20:39:17.470 UTC,2021-02-28,1648,,641b6141-e750-45fa-9f23-9a90a811eff8,ACCPAY,"",febbbf35-1326-4ccc-9213-e6376d5374f7,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-8.17,-8.17,0,,,LIABILITY,641b6141-e750-45fa-9f23-9a90a811eff8,,,,,,,,,,be435a4b-83c4-4864-9966-316181ad5f6e,zvh1pRepdRBVIk1KVvrfvA==
9e6bce61-8b2a-4784-a182-44f032dc0c62,2020-10-14 13:54:51.810 UTC,2020-10-11,1093,,64aac25b-e531-4e4e-93c1-849d9cfef665,ACCPAY,"",fc1d05a3-17cd-4b5c-b78a-46fb4fd64844,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-37.81,-37.81,0,,,LIABILITY,64aac25b-e531-4e4e-93c1-849d9cfef665,,,,,,,,,,8e63b162-eb15-4b2a-80f3-c25db8b30f26,swiHeUXp1VNVABG1iRzCbA==
9e6bce61-8b2a-4784-a182-44f032dc0c62,2020-10-14 13:54:51.810 UTC,2020-10-11,1093,,64aac25b-e531-4e4e-93c1-849d9cfef665,ACCPAY,"",750abdc3-3f60-4a3c-ae9a-5977e439d8ec,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,Sales Tax,CURRLIAB,,6.3,6.3,0,,,LIABILITY,64aac25b-e531-4e4e-93c1-849d9cfef665,,,,,,,,,,8e63b162-eb15-4b2a-80f3-c25db8b30f26,swiHeUXp1VNVABG1iRzCbA==
9e6bce61-8b2a-4784-a182-44f032dc0c62,2020-10-14 13:54:51.810 UTC,2020-10-11,1093,,64aac25b-e531-4e4e-93c1-849d9cfef665,ACCPAY,"",acfa5692-96fc-4186-84ac-b0304d3a670d,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,37.81,31.51,6.3,Tax Exempt,NONE,EXPENSE,64aac25b-e531-4e4e-93c1-849d9cfef665,,,,,,,,,,8e63b162-eb15-4b2a-80f3-c25db8b30f26,swiHeUXp1VNVABG1iRzCbA==
f1b2e7e1-1503-4d76-8241-822cd234632e,2019-11-04 19:10:55.717 UTC,2019-11-04,3,,64c8bca3-47c2-410b-90be-c55c0f03b6e3,ACCPAY,"",f5c609ca-fd51-4d34-b8ed-eda6d20fbf0e,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,-1.97,-1.97,0,Tax on Purchases,INPUT,EXPENSE,64c8bca3-47c2-410b-90be-c55c0f03b6e3,,,,,,,,,,bddffda7-232d-40a1-899e-7e1512714e1e,cupJDzwuFbs4/T0Z1fnhbw==
f1b2e7e1-1503-4d76-8241-822cd234632e,2019-11-04 19:10:55.717 UTC,2019-11-04,3,,64c8bca3-47c2-410b-90be-c55c0f03b6e3,ACCPAY,"",0685bf57-a7e1-4d62-b207-eaec29d5d5a7,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-37.47,-37.47,0,,,LIABILITY,64c8bca3-47c2-410b-90be-c55c0f03b6e3,,,,,,,,,,bddffda7-232d-40a1-899e-7e1512714e1e,cupJDzwuFbs4/T0Z1fnhbw==
f1b2e7e1-1503-4d76-8241-822cd234632e,2019-11-04 19:10:55.717 UTC,2019-11-04,3,,64c8bca3-47c2-410b-90be-c55c0f03b6e3,ACCPAY,"",6cd1da08-003c-4f4f-a52f-0c69eed1a205,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,39.44,39.44,0,Tax on Purchases,INPUT,EXPENSE,64c8bca3-47c2-410b-90be-c55c0f03b6e3,,,,,,,,,,bddffda7-232d-40a1-899e-7e1512714e1e,cupJDzwuFbs4/T0Z1fnhbw==
84d21f49-e6c7-4e3f-a71b-5c8243383bf6,2019-12-03 20:38:37.890 UTC,2019-11-16,45,,65c9cd6b-91d5-4cef-954a-ed3e5bb6cce2,ACCPAY,"",2022ae36-ced6-40a7-8a50-ba3c131341cf,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,702.49,625.79,76.7,Tax Exempt,NONE,EXPENSE,65c9cd6b-91d5-4cef-954a-ed3e5bb6cce2,,,,,,,,,,c6840322-5f2c-4673-89c8-e62d35223184,s7OmrHTsvVa82++keZ+53w==
84d21f49-e6c7-4e3f-a71b-5c8243383bf6,2019-12-03 20:38:37.890 UTC,2019-11-16,45,,65c9cd6b-91d5-4cef-954a-ed3e5bb6cce2,ACCPAY,"",c4ecf6b7-4152-4f90-8bab-19f556e48414,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-702.49,-702.49,0,,,LIABILITY,65c9cd6b-91d5-4cef-954a-ed3e5bb6cce2,,,,,,,,,,c6840322-5f2c-4673-89c8-e62d35223184,s7OmrHTsvVa82++keZ+53w==
84d21f49-e6c7-4e3f-a71b-5c8243383bf6,2019-12-03 20:38:37.890 UTC,2019-11-16,45,,65c9cd6b-91d5-4cef-954a-ed3e5bb6cce2,ACCPAY,"",3544d0fb-16e0-429a-915b-ee620f13557d,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,Sales Tax,CURRLIAB,,76.7,76.7,0,,,LIABILITY,65c9cd6b-91d5-4cef-954a-ed3e5bb6cce2,,,,,,,,,,c6840322-5f2c-4673-89c8-e62d35223184,s7OmrHTsvVa82++keZ+53w==
9e6a4807-382e-4821-a45d-59d65d4708d1,2020-09-30 18:05:33.340 UTC,2020-09-15,1035,,66af4939-c50e-4702-a09e-5754fb1d0e93,ACCPAY,"",4e78460b-f5dd-47e9-9834-e8781581a33a,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,Sales Tax,CURRLIAB,,4.57,4.57,0,,,LIABILITY,66af4939-c50e-4702-a09e-5754fb1d0e93,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
4e410183-98c2-42b3-a93e-00c04557540c,2020-09-30 18:05:25.577 UTC,2020-09-15,1033,,66af4939-c50e-4702-a09e-5754fb1d0e93,ACCPAY,"",c1e4b498-e74b-4d01-bb0c-94f93be5048d,430,1fb5b5ba-bf8f-4223-998a-76a709165e17,Food - Canada,EXPENSE,,44.72,40.15,4.57,Tax Exempt,NONE,EXPENSE,66af4939-c50e-4702-a09e-5754fb1d0e93,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
128e26bd-5741-4d86-b893-c09c1a770256,2020-09-30 18:05:33.373 UTC,2020-09-15,1034,,66af4939-c50e-4702-a09e-5754fb1d0e93,ACCPAY,"",da16cff8-1b1d-46ea-ac6f-d8e701e68cbc,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,44.72,44.72,0,,,LIABILITY,66af4939-c50e-4702-a09e-5754fb1d0e93,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
4e410183-98c2-42b3-a93e-00c04557540c,2020-09-30 18:05:25.577 UTC,2020-09-15,1033,,66af4939-c50e-4702-a09e-5754fb1d0e93,ACCPAY,"",882055c2-cf7b-4e02-8b2b-bdf4fcb3bb6a,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,Sales Tax,CURRLIAB,,4.57,4.57,0,,,LIABILITY,66af4939-c50e-4702-a09e-5754fb1d0e93,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
128e26bd-5741-4d86-b893-c09c1a770256,2020-09-30 18:05:33.373 UTC,2020-09-15,1034,,66af4939-c50e-4702-a09e-5754fb1d0e93,ACCPAY,"",1230a5de-0cf5-4750-9ef3-cf22c2799ddb,430,1fb5b5ba-bf8f-4223-998a-76a709165e17,Food - Canada,EXPENSE,,-44.72,-40.15,-4.57,Tax Exempt,NONE,EXPENSE,66af4939-c50e-4702-a09e-5754fb1d0e93,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
9e6a4807-382e-4821-a45d-59d65d4708d1,2020-09-30 18:05:33.340 UTC,2020-09-15,1035,,66af4939-c50e-4702-a09e-5754fb1d0e93,ACCPAY,"",a0cbb819-8243-4fdf-b0bf-3ee363025aee,430,1fb5b5ba-bf8f-4223-998a-76a709165e17,Food - Canada,EXPENSE,,44.72,40.15,4.57,Tax Exempt,NONE,EXPENSE,66af4939-c50e-4702-a09e-5754fb1d0e93,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
9e6a4807-382e-4821-a45d-59d65d4708d1,2020-09-30 18:05:33.340 UTC,2020-09-15,1035,,66af4939-c50e-4702-a09e-5754fb1d0e93,ACCPAY,"",47fd63c7-3775-4b1a-ac8f-592766af78f1,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-44.72,-44.72,0,,,LIABILITY,66af4939-c50e-4702-a09e-5754fb1d0e93,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
128e26bd-5741-4d86-b893-c09c1a770256,2020-09-30 18:05:33.373 UTC,2020-09-15,1034,,66af4939-c50e-4702-a09e-5754fb1d0e93,ACCPAY,"",7425712c-354f-4322-b294-969c42370e51,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,Sales Tax,CURRLIAB,,-4.57,-4.57,0,,,LIABILITY,66af4939-c50e-4702-a09e-5754fb1d0e93,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
4e410183-98c2-42b3-a93e-00c04557540c,2020-09-30 18:05:25.577 UTC,2020-09-15,1033,,66af4939-c50e-4702-a09e-5754fb1d0e93,ACCPAY,"",2b047911-cd24-4017-b899-7724ddc2690e,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-44.72,-44.72,0,,,LIABILITY,66af4939-c50e-4702-a09e-5754fb1d0e93,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
71e8ddef-745a-424d-8c9a-bcdaa5c69704,2020-09-04 15:55:23.857 UTC,2020-08-31,986,,671a5c71-9605-4982-b343-a32695316561,ACCPAY,"",db093f92-7c47-468a-9b07-1ce012c27785,485,649d3661-a429-43f7-8793-953fcf36f830,Subscriptions,EXPENSE,,7.22,7.22,0,Tax Exempt,NONE,EXPENSE,671a5c71-9605-4982-b343-a32695316561,,,,,,,,,,be435a4b-83c4-4864-9966-316181ad5f6e,zvh1pRepdRBVIk1KVvrfvA==
71e8ddef-745a-424d-8c9a-bcdaa5c69704,2020-09-04 15:55:23.857 UTC,2020-08-31,986,,671a5c71-9605-4982-b343-a32695316561,ACCPAY,"",134c0f7c-1915-4eba-85ef-93caf0ca2164,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-7.22,-7.22,0,,,LIABILITY,671a5c71-9605-4982-b343-a32695316561,,,,,,,,,,be435a4b-83c4-4864-9966-316181ad5f6e,zvh1pRepdRBVIk1KVvrfvA==
bffc09ea-e81f-4753-82c3-3c9b9c579a75,2020-06-16 15:04:48.480 UTC,2020-06-09,768,,67c6048e-c85d-4bcf-ade7-61a224ae5bb6,ACCPAY,"",2d4a5619-8135-4ac2-a38b-c0466c077e1d,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-50.31,-50.31,0,,,LIABILITY,67c6048e-c85d-4bcf-ade7-61a224ae5bb6,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
efb3c0c3-c2b2-4129-8bd7-2f75d0d1a9eb,2020-06-16 15:08:51.213 UTC,2020-06-09,774,,67c6048e-c85d-4bcf-ade7-61a224ae5bb6,ACCPAY,"",b375cc9b-b63a-4980-a2d7-2ff8f6909ab3,430,1fb5b5ba-bf8f-4223-998a-76a709165e17,Food - Canada,EXPENSE,,37.53,37.53,0,Tax Exempt,NONE,EXPENSE,67c6048e-c85d-4bcf-ade7-61a224ae5bb6,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
aea7c662-2dae-4967-a876-219bbd04ce16,2020-06-16 15:08:51.230 UTC,2020-06-09,773,,67c6048e-c85d-4bcf-ade7-61a224ae5bb6,ACCPAY,"",c25bd44b-fcc9-42de-a61b-94d3ab6d580c,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,50.31,50.31,0,,,LIABILITY,67c6048e-c85d-4bcf-ade7-61a224ae5bb6,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
aea7c662-2dae-4967-a876-219bbd04ce16,2020-06-16 15:08:51.230 UTC,2020-06-09,773,,67c6048e-c85d-4bcf-ade7-61a224ae5bb6,ACCPAY,"",dc127316-4ad9-4fb1-89ee-ae3c3802236f,430,1fb5b5ba-bf8f-4223-998a-76a709165e17,Food - Canada,EXPENSE,,-50.31,-50.31,0,Tax Exempt,NONE,EXPENSE,67c6048e-c85d-4bcf-ade7-61a224ae5bb6,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
bffc09ea-e81f-4753-82c3-3c9b9c579a75,2020-06-16 15:04:48.480 UTC,2020-06-09,768,,67c6048e-c85d-4bcf-ade7-61a224ae5bb6,ACCPAY,"",e1597a9d-c10b-4dac-a190-6222357e5578,430,1fb5b5ba-bf8f-4223-998a-76a709165e17,Food - Canada,EXPENSE,,50.31,50.31,0,Tax Exempt,NONE,EXPENSE,67c6048e-c85d-4bcf-ade7-61a224ae5bb6,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
efb3c0c3-c2b2-4129-8bd7-2f75d0d1a9eb,2020-06-16 15:08:51.213 UTC,2020-06-09,774,,67c6048e-c85d-4bcf-ade7-61a224ae5bb6,ACCPAY,"",3a718902-d461-4d55-b66d-8577ea44dc69,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-37.53,-37.53,0,,,LIABILITY,67c6048e-c85d-4bcf-ade7-61a224ae5bb6,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
88438938-a1c9-45ec-9e68-b1ab7dca676c,2021-02-28 18:59:09.777 UTC,2021-02-21,1581,,69080ddf-a5d7-4cca-ae4b-2fd9d4afcc5f,ACCPAY,"",fed85ad8-b151-421d-b6b3-2111914fbe24,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-11.35,-11.35,0,,,LIABILITY,69080ddf-a5d7-4cca-ae4b-2fd9d4afcc5f,,,,,,,,,,ad6b8733-768c-45c8-b687-1826cd2111d1,1PmQJlBhX/LrEJrzqap6Qg==
88438938-a1c9-45ec-9e68-b1ab7dca676c,2021-02-28 18:59:09.777 UTC,2021-02-21,1581,,69080ddf-a5d7-4cca-ae4b-2fd9d4afcc5f,ACCPAY,"",aba1d42a-ad0f-42b6-995f-0aa60af57b3d,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,11.35,11.35,0,Tax Exempt,NONE,EXPENSE,69080ddf-a5d7-4cca-ae4b-2fd9d4afcc5f,,,,,,,,,,ad6b8733-768c-45c8-b687-1826cd2111d1,1PmQJlBhX/LrEJrzqap6Qg==
fb5aabae-f15e-4630-a4cc-ce58d11ed54a,2020-05-19 21:46:27.803 UTC,2020-05-17,697,,692c54e1-4429-447a-a89a-a872db4c4e18,ACCPAY,"",3f0cf4ff-0656-4ab7-b9f7-9a4fef302944,485,649d3661-a429-43f7-8793-953fcf36f830,Subscriptions,EXPENSE,,13.5,13.5,0,Tax Exempt,NONE,EXPENSE,692c54e1-4429-447a-a89a-a872db4c4e18,,,,,,,,,,4b2b1897-c454-48c5-a8a9-761520bdc7cd,sE+C+vSh/nwWfonAQDJJFQ==
fb5aabae-f15e-4630-a4cc-ce58d11ed54a,2020-05-19 21:46:27.803 UTC,2020-05-17,697,,692c54e1-4429-447a-a89a-a872db4c4e18,ACCPAY,"",2b995f0f-074e-481b-bf57-a166376787d3,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-13.5,-13.5,0,,,LIABILITY,692c54e1-4429-447a-a89a-a872db4c4e18,,,,,,,,,,4b2b1897-c454-48c5-a8a9-761520bdc7cd,sE+C+vSh/nwWfonAQDJJFQ==
6827140c-7002-4a94-adb7-63c98dfb7d76,2020-01-10 19:27:57.163 UTC,2019-12-31,199,,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,ACCREC,"",c163f8e7-ec92-4262-9c76-a484d7c9729b,200,2852bb10-c600-4d14-a4c0-68289738f686,Sales,REVENUE,,-5164.58,-5164.58,0,Tax Exempt,NONE,REVENUE,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
9029aa86-50d7-45df-be7d-805303ae7229,2020-01-10 19:27:57.450 UTC,2019-12-31,201,,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,ACCREC,"",42b1b376-e3d6-4e68-8f87-96f8976fd87a,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,Accounts Receivable,CURRENT,,5164.58,5164.58,0,,,ASSET,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
9029aa86-50d7-45df-be7d-805303ae7229,2020-01-10 19:27:57.450 UTC,2019-12-31,201,,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,ACCREC,"",b83b9f82-c5d1-4e6a-8715-7c2cb31c8b38,200,2852bb10-c600-4d14-a4c0-68289738f686,Sales,REVENUE,,-5164.58,-5164.58,0,Tax Exempt,NONE,REVENUE,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
162060d4-4abf-46dc-b65d-28cc44af1abd,2020-01-10 19:27:57.177 UTC,2019-12-31,198,,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,ACCREC,"",9f8ce2ad-de9c-4a9a-94fd-af752021543d,200,2852bb10-c600-4d14-a4c0-68289738f686,Sales,REVENUE,,5164.58,5164.58,0,Tax Exempt,NONE,REVENUE,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
598f2c46-6e25-456e-9062-09c9c832f4d7,2020-01-10 19:27:57.463 UTC,2019-12-31,200,,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,ACCREC,"",5e0ce64e-fc09-48ba-8ba6-7f48c4206a3e,200,2852bb10-c600-4d14-a4c0-68289738f686,Sales,REVENUE,,5164.58,5164.58,0,Tax Exempt,NONE,REVENUE,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
598f2c46-6e25-456e-9062-09c9c832f4d7,2020-01-10 19:27:57.463 UTC,2019-12-31,200,,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,ACCREC,"",525cf8bd-5015-4328-8932-d149d020e29b,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,Accounts Receivable,CURRENT,,-5164.58,-5164.58,0,,,ASSET,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
6827140c-7002-4a94-adb7-63c98dfb7d76,2020-01-10 19:27:57.163 UTC,2019-12-31,199,,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,ACCREC,"",0fdc943c-2941-408c-a1f0-7f16be064147,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,Accounts Receivable,CURRENT,,5164.58,5164.58,0,,,ASSET,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
76df0a7c-6c67-41e3-bc48-78c92c321351,2020-01-10 19:25:54.293 UTC,2019-12-31,197,,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,ACCREC,"",e820fa6e-54ff-4b73-9c42-06bc60eccfc9,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,Accounts Receivable,CURRENT,,5164.58,5164.58,0,,,ASSET,69fbf74f-495e-4bae-b8ba-e5ef8537e2b2,,,,,,,,,,b958faad-9781-4ca5-a654-7bb3e22be5a5,3+NWgUhibEvJS90jO92UZw==
