person_id,work_mode_cms,bike_type_other,work_covid_protocols_other,attitude_shared_tnc,bike_purpose_restaurant,trip_purpose_exercise,shopping_food_restaurant_2,age_5_12,home_cms_zone,reduced_vehicle_cost,education_cms,reduced_vehicle_ridehailing,num_vehicles,employment_change_new_job,modes_used_june_household,medical_none,attitude_nyc_surge,weight,disability_seeing_cms,medical_other_virtual,trip_purpose_social,job_type,attitude_drive,employment_change_pay,employment_change_none,employment_change_reduced,trip_purpose_drop_off,work_covid_protocols_mask,trip_purpose_restaurant,disability_hearing_cms,modes_used_walk,attitude_tnc,reduced_vehicle_transit,race_black_cms,bike_purpose_grocery,employment_change_pay_1,bike_num_days,increased_vehicle_moved,employment_status_change,work_covid_protocols_health,modes_used_june_moped,attitude_transit_bus,bike_purpose_appointment,exercise,attitude_mask_indoor,reduced_vehicle_no_need,attitude_nyc_employment,attitude_transit_future,bike_purpose_commute_cms,increased_vehicle_covid_needs,trip_purpose_food,changed_num_adults,disability_concentrating,modes_used_june_walk,increased_vehicle_flexibility,disability_walking_cms,work_return_barriers_other,work_return_barriers_child,bike_freq_cms,modes_used_other_vehicle,work_return_barriers_none,increased_vehicle_area,attitude_stay_home
1965141001,995,995,0,5,995,3,0,0,Staten Island,995,6,995,1,995,1,0,5,493.64161,0,0,0,3,1,995,995,995,0,1,0,0,3,5,995,0,995,995,0,995,2,0,0,2,995,4,1,995,5,995,995,995,2,0,0,1,995,1,995,995,5,0,995,995,2
1997203801,105,995,995,2,995,0,2,0,Upper Manhattan,995,3,995,0,0,0,1,5,2168.53579,0,0,4,995,5,0,0,0,3,995,2,0,5,1,995,0,995,0,0,995,995,995,0,995,995,4,1,995,5,995,995,995,4,0,0,0,995,0,995,995,5,0,995,995,5
19154775301,105,995,995,5,995,0,0,0,Inner Brooklyn,995,7,995,1,995,1,0,4,1088.75094,0,0,0,1,2,995,995,995,1,995,0,0,0,4,995,0,995,995,0,995,2,995,0,4,0,4,1,995,3,997,0,995,1,0,0,1,995,0,1,0,4,0,0,995,3
1986856601,100,995,0,1,995,0,0,2,Staten Island,995,3,995,2,995,1,0,4,68107.31235,0,0,0,3,2,995,995,995,0,1,0,0,0,3,995,999,995,995,0,995,2,0,0,3,0,0,1,995,5,996,0,995,2,0,0,0,995,0,995,995,4,0,995,995,4
1956105701,105,995,995,5,995,0,0,0,Outer Brooklyn,995,6,995,0,995,0,0,4,1624.58036,0,0,0,1,2,995,995,995,1,995,0,0,0,5,995,0,995,995,0,995,2,995,0,4,995,0,1,995,4,1,995,995,2,0,0,1,995,0,0,1,5,0,0,995,2
1961513301,102,995,995,5,995,0,0,0,Inner Brooklyn,995,3,995,0,0,0,0,5,1660.79444,0,0,0,995,1,0,0,0,0,995,0,0,1,1,995,1,995,0,0,995,1,995,0,1,995,1,1,995,3,995,995,995,0,0,0,1,995,0,995,995,5,0,995,995,5
1914284601,105,995,995,5,995,0,0,0,Outer Brooklyn,995,7,995,0,995,0,1,5,1201.06802,0,0,5,1,1,995,995,995,0,995,0,0,5,4,995,0,995,995,0,995,2,995,0,5,0,0,1,995,5,1,0,995,1,0,0,1,995,0,1,0,4,0,0,995,2
1949118401,105,0,995,5,0,6,1,0,Staten Island,995,3,995,4,0,1,1,3,476.34117,0,0,0,995,2,0,0,1,0,995,1,0,5,4,995,0,0,0,5,995,3,995,0,3,0,7,3,995,2,1,0,995,3,0,0,0,995,0,995,995,4,0,995,995,5
1952889501,995,0,995,5,0,7,0,0,Upper Manhattan,995,7,995,0,995,0,1,5,518.23231,0,0,0,1,3,995,995,995,0,995,0,0,0,5,995,0,1,995,1,995,2,995,0,5,1,7,1,995,5,4,0,995,0,0,0,0,995,0,995,995,2,0,995,995,1
1961020601,5,995,995,5,995,7,0,0,Manhattan Core,995,7,995,0,995,0,0,5,2068.29672,0,1,7,1,3,995,995,995,0,995,0,0,0,2,995,0,995,995,0,995,2,995,0,2,995,7,1,995,5,995,995,995,0,0,0,1,995,0,995,995,5,0,995,995,2
1942736601,1,995,995,5,995,0,0,0,Middle Queens,0,6,0,0,0,0,0,1,2331.78712,0,0,0,995,1,0,0,0,0,995,0,0,0,5,0,0,995,0,0,995,995,995,0,5,995,0,1,0,1,996,995,995,0,0,0,1,995,0,995,995,5,0,995,995,1
1948929001,995,0,995,4,0,6,0,0,Manhattan Core,995,6,995,0,995,0,0,5,767.05747,0,0,3,1,3,995,995,995,0,995,0,0,0,3,995,0,1,995,6,995,2,995,0,3,1,6,1,995,5,3,1,995,0,0,0,1,995,0,995,995,1,0,995,995,2
1917824801,995,995,995,5,995,0,0,0,Staten Island,995,3,995,2,995,1,0,2,125.956,0,0,1,995,1,995,995,995,0,995,0,0,0,5,995,0,995,995,0,995,2,995,0,5,995,6,1,995,2,996,995,995,1,0,0,0,995,0,995,995,5,0,995,995,1
1992693801,1,995,995,5,995,0,0,1,Outer Queens,995,7,995,1,995,1,0,3,456.06169,0,1,0,1,2,995,995,995,0,995,0,0,0,5,995,0,995,995,0,995,2,995,0,5,995,7,2,995,3,997,995,995,0,0,0,1,995,0,0,0,5,0,1,995,2
1940823801,105,995,995,5,995,0,0,0,Northern Bronx,995,7,995,1,995,1,0,5,289.91164,0,0,0,1,1,995,995,995,0,995,0,0,3,5,995,0,995,995,0,995,2,995,0,5,995,3,1,995,5,1,995,995,0,0,0,0,995,0,0,1,5,0,0,995,1
1905878901,995,995,995,2,995,1,0,2,Middle Queens,995,3,995,1,995,1,0,1,50506.79842,0,0,1,1,1,995,995,995,2,995,0,0,0,2,995,0,995,995,0,995,2,995,0,3,995,7,1,995,1,1,995,995,0,0,0,0,995,0,0,1,5,0,0,995,1
1996200501,105,995,995,5,995,0,0,0,Southern Bronx,995,6,995,0,0,0,0,5,1287.62647,0,0,2,995,5,0,0,0,0,995,0,0,0,5,995,0,995,0,0,995,995,995,0,3,995,3,1,995,5,1,995,995,0,0,0,1,995,0,995,995,5,0,995,995,2
1984710601,995,995,995,5,995,6,0,0,Manhattan Core,995,7,995,0,995,0,0,3,5645.28826,0,0,0,995,5,995,995,995,1,995,0,1,0,5,995,0,995,995,0,995,2,995,0,995,0,4,1,995,2,995,0,995,0,0,0,1,995,0,995,995,2,0,995,995,1
1913499401,995,995,995,4,995,0,0,0,Outer Brooklyn,995,3,995,1,995,1,1,5,560.82552,0,0,0,995,1,995,995,995,1,995,0,0,0,3,995,0,995,995,0,995,2,995,0,3,995,0,1,995,5,4,995,995,0,1,0,0,995,1,995,995,6,0,995,995,4
1936480801,1,995,0,5,995,5,0,0,Upper Manhattan,995,1,995,0,995,0,0,5,1923.17327,0,0,3,3,3,995,995,995,0,1,1,0,7,4,995,1,995,995,0,995,2,0,0,995,995,6,1,995,5,4,995,995,2,0,0,1,995,0,995,995,5,0,995,995,3
1986682701,101,995,0,5,995,2,1,2,Middle Queens,995,3,995,0,995,1,0,5,756.30335,0,1,1,2,1,995,995,995,1,1,1,0,0,2,995,0,995,995,0,995,2,0,0,995,995,3,1,995,2,995,995,995,1,0,0,0,995,0,995,995,5,4,995,995,3
1972932101,105,995,995,3,995,0,0,0,Outer Brooklyn,0,5,1,0,0,0,1,4,3403.75927,0,0,0,1,3,0,1,0,0,995,0,1,0,2,0,0,995,0,0,995,3,995,0,5,995,0,1,0,4,3,995,995,0,0,0,1,995,0,995,995,5,0,995,995,2
1925913901,102,995,995,3,995,7,0,0,Staten Island,995,7,995,1,995,1,0,5,432.29959,0,1,0,995,2,995,995,995,0,995,0,0,0,5,995,0,995,995,0,995,2,995,0,1,995,7,1,995,4,995,995,995,0,0,0,1,995,0,995,995,5,0,995,995,2
1964320101,100,995,995,3,995,0,0,0,Outer Queens,995,7,995,1,995,1,0,3,521.46372,0,0,0,995,1,995,995,995,0,995,0,0,0,3,995,999,995,995,0,995,2,995,0,5,995,0,1,995,3,4,995,995,0,0,0,0,995,0,995,995,5,0,995,995,5
1911664101,105,995,995,5,995,2,0,0,Inner Brooklyn,995,3,995,1,0,1,0,5,473.83472,0,0,1,995,1,0,0,0,0,995,0,0,1,4,995,0,995,0,0,995,1,995,0,4,0,5,1,995,3,4,0,995,2,0,0,1,995,0,995,995,4,0,995,995,1
1906555501,105,0,995,5,0,4,0,2,Staten Island,995,6,995,2,995,1,0,5,126.15912,999,0,1,1,2,995,995,995,0,995,0,999,0,4,995,0,0,995,4,995,2,995,0,5,0,5,1,995,5,1,0,995,2,0,999,0,995,999,995,995,2,0,995,995,1
1926541401,105,995,995,4,995,0,0,0,Southern Bronx,995,1,995,0,995,0,0,5,1287.16779,999,1,0,995,1,995,995,995,0,995,0,999,1,1,995,1,995,995,0,995,2,995,0,5,995,3,1,995,5,3,995,995,0,0,999,0,995,999,995,995,5,1,995,995,2
1956294001,995,995,995,4,995,1,1,0,Outer Queens,995,3,995,1,995,1,0,4,851.80044,0,0,1,995,2,995,995,995,2,995,0,1,0,2,995,0,995,995,0,995,2,995,0,2,0,2,1,995,4,4,0,995,0,0,0,0,995,0,995,995,4,0,995,995,2
1901026601,105,995,995,4,995,7,1,0,Southern Bronx,995,6,995,0,0,0,0,5,10047.88144,999,0,7,1,1,0,0,1,0,995,1,999,7,2,995,0,995,0,0,995,1,995,0,2,995,7,1,995,3,995,995,995,4,0,999,1,995,999,0,0,5,0,0,995,2
1977581501,105,995,995,5,995,0,0,0,Staten Island,995,6,995,1,995,1,0,3,476.36985,0,0,0,1,1,995,995,995,0,995,0,0,0,5,995,0,995,995,0,995,2,995,0,5,995,2,1,995,3,4,995,995,0,0,0,0,995,0,0,1,5,0,0,995,2
1930582901,995,995,995,5,995,0,0,0,Staten Island,995,5,995,3,995,1,0,5,789.88908,0,0,0,995,1,995,995,995,0,995,0,0,0,1,995,0,995,995,0,995,2,995,0,2,0,0,1,995,5,4,0,995,0,0,0,0,995,0,995,995,4,0,995,995,1
1946048301,105,995,995,5,995,0,0,0,Outer Brooklyn,995,6,995,0,0,0,0,4,2125.64389,0,0,0,1,1,0,1,0,0,995,0,0,0,5,995,0,995,0,0,995,995,995,0,4,995,1,1,995,4,4,995,995,0,0,0,0,995,0,0,0,5,0,0,995,1
1904819701,995,995,0,5,995,4,0,1,Outer Brooklyn,995,6,995,0,995,0,0,5,508.08128,0,0,1,3,5,995,995,995,0,1,0,0,0,5,995,0,995,995,0,995,2,1,0,995,995,7,5,995,4,995,995,995,1,0,0,1,995,0,995,995,5,0,995,995,5
1977980001,105,995,995,3,995,2,0,0,Northern Bronx,995,5,995,0,0,0,0,5,370.38491,0,1,1,995,2,0,0,0,0,995,1,0,0,2,995,1,995,0,0,995,1,995,0,3,0,3,1,995,5,3,0,995,2,0,0,1,995,0,995,995,4,3,995,995,1
1962266901,995,995,995,4,995,0,0,0,Upper Manhattan,995,3,995,0,0,0,0,2,706.23353,0,0,1,995,2,0,0,1,0,995,0,0,0,1,995,1,995,0,0,995,995,995,0,1,995,3,2,995,2,4,995,995,2,0,0,1,995,1,995,995,6,1,995,995,3
1974645001,100,995,0,3,995,2,0,0,Northern Bronx,995,5,995,1,995,1,1,4,15705.52123,0,0,0,3,3,995,995,995,0,1,0,0,0,2,995,0,995,995,0,995,2,1,0,2,995,2,4,995,3,4,995,995,0,0,0,0,995,1,995,995,5,0,995,995,2
1942064701,5,995,995,5,995,0,1,0,Outer Queens,995,3,995,1,995,1,0,5,1643.29802,0,1,0,1,1,995,995,995,1,995,1,0,0,4,995,1,995,995,0,995,2,995,0,5,995,2,1,995,5,1,995,995,0,0,0,0,995,1,0,0,6,0,0,995,5
1967349101,995,995,995,1,995,7,2,0,Inner Queens,995,999,995,1,995,1,0,5,338.67413,999,0,1,1,2,995,995,995,1,995,0,999,7,1,995,0,995,995,0,995,2,995,0,5,995,7,3,995,5,997,995,995,4,0,999,0,995,999,1,1,5,3,0,995,3
1900438701,995,995,995,5,995,2,0,0,Staten Island,995,6,995,2,995,1,0,2,416.23316,0,0,0,995,3,995,995,995,0,995,0,0,0,5,995,0,995,995,0,995,2,995,0,5,995,4,1,995,2,4,995,995,1,0,0,0,995,0,995,995,5,0,995,995,3
1987400401,102,995,0,5,995,0,0,0,Middle Queens,995,6,995,0,0,0,0,4,748.70397,0,0,0,3,1,0,1,0,0,1,0,0,6,3,995,0,995,0,0,995,1,1,0,995,995,5,1,995,2,995,995,995,0,0,0,1,995,0,995,995,5,0,995,995,1
1983404101,995,0,995,4,1,0,0,0,Outer Queens,1,5,0,1,0,1,0,2,1678.83033,0,1,0,995,1,0,0,0,2,995,0,0,0,2,0,0,0,0,2,995,995,995,0,2,0,1,3,0,2,997,0,995,0,0,0,0,995,1,995,995,4,0,995,995,4
1976149801,995,995,995,5,995,5,0,0,Middle Queens,995,2,995,0,995,0,0,2,409.68331,0,0,0,995,1,995,995,995,0,995,0,0,5,2,995,0,995,995,0,995,2,995,0,995,995,5,1,995,3,4,995,995,0,0,0,1,995,0,995,995,5,0,995,995,1
1939973201,105,995,995,4,995,3,0,0,Staten Island,995,6,995,0,995,0,0,4,27606.60055,0,0,1,1,2,995,995,995,0,995,0,0,0,1,995,0,995,995,0,995,2,995,0,4,995,3,1,995,5,1,995,995,1,0,0,1,995,0,0,0,5,0,0,995,1
1940886101,995,995,995,5,995,7,0,0,Outer Queens,995,7,995,1,995,1,0,5,501.39183,0,0,1,995,3,995,995,995,0,995,0,0,7,5,995,0,995,995,0,995,2,995,0,2,-9998,7,1,995,5,997,-9998,995,0,0,0,1,995,0,995,995,-9998,0,995,995,1
1992019201,1,995,995,3,995,0,0,1,Inner Queens,995,3,995,0,0,0,0,5,213.07432,999,0,0,995,3,0,1,0,0,995,0,999,1,1,995,999,995,0,0,995,3,995,0,3,995,1,1,995,5,997,995,995,1,0,999,0,995,999,995,995,5,0,995,995,3
1983030901,102,0,995,5,0,7,0,0,Outer Brooklyn,995,1,995,1,995,1,1,4,19351.71689,0,0,3,995,1,995,995,995,3,995,0,0,0,5,995,0,1,995,3,995,2,995,0,995,0,7,1,995,4,995,1,995,1,0,0,1,995,0,995,995,2,2,995,995,2
1936757601,105,0,995,5,0,2,0,0,Outer Queens,995,2,995,1,995,1,1,5,748.99774,0,0,0,995,1,995,995,995,0,995,0,0,2,4,995,0,0,995,1,995,2,995,0,5,0,3,1,995,5,4,0,995,2,0,0,0,995,0,995,995,3,0,995,995,2
1986238901,995,0,995,5,0,5,0,0,Outer Queens,995,6,995,1,995,1,0,5,511.49009,0,0,2,995,3,995,995,995,0,995,0,0,0,4,995,0,0,995,5,995,2,995,0,2,0,2,1,995,5,3,0,995,1,0,0,0,995,0,995,995,2,0,995,995,4
1987053301,100,995,0,1,995,3,0,0,Inner Brooklyn,995,7,995,1,995,1,1,5,1753.04334,0,0,0,4,1,995,995,995,1,1,0,0,0,2,995,0,995,995,0,995,2,1,0,5,995,3,1,995,5,997,995,995,3,0,0,1,995,0,995,995,5,0,995,995,5
1961327801,100,995,0,5,995,0,0,1,Manhattan Core,995,7,995,4,995,1,1,5,6282.81329,0,0,0,4,2,995,995,995,1,1,0,0,0,4,995,0,995,995,0,995,2,0,0,5,995,5,1,995,5,4,995,995,3,0,0,0,995,0,995,995,5,0,995,995,2
1980783601,100,995,0,5,995,4,1,2,Northern Bronx,995,7,995,1,995,1,0,2,21773.1302,0,0,0,3,1,995,995,995,0,1,0,0,0,5,995,1,995,995,0,995,2,1,0,5,995,7,1,995,4,996,995,995,0,0,0,0,995,0,995,995,5,0,995,995,1
19979484901,103,0,995,5,0,4,2,0,Inner Brooklyn,995,7,995,0,995,0,0,5,3180.88372,0,1,3,1,5,995,995,995,0,995,2,0,5,5,995,0,1,995,1,995,2,995,0,3,1,5,1,995,5,997,1,995,1,0,0,1,995,0,0,0,1,0,0,995,2
1930460801,101,995,995,5,995,1,0,0,Southern Bronx,995,6,995,0,0,1,1,3,12664.49318,0,0,0,1,1,0,1,0,0,995,0,0,0,2,995,1,995,0,0,995,995,995,0,3,995,4,1,995,3,996,995,995,1,0,0,0,995,0,0,0,5,0,1,995,1
1948644401,995,0,995,2,0,3,0,1,Outer Brooklyn,995,6,995,1,995,1,1,4,605.98198,0,0,0,995,1,995,995,995,0,995,0,0,0,2,995,0,0,995,2,995,2,995,0,2,0,4,5,995,4,995,0,995,0,0,0,0,995,0,995,995,4,0,995,995,5
1916619301,995,995,0,5,995,0,1,0,Outer Queens,995,6,995,0,0,1,0,4,67467.00317,0,0,0,3,1,0,1,0,0,0,1,0,0,5,995,999,995,0,0,995,995,0,0,5,995,7,1,995,5,996,995,995,2,0,0,0,995,0,995,995,5,0,995,995,2
1992386301,995,995,995,5,995,2,0,1,Manhattan Core,995,6,995,0,0,0,0,5,38418.49473,0,0,2,995,2,0,1,0,0,995,0,0,0,1,995,1,995,0,0,995,995,995,0,995,995,3,1,995,5,997,995,995,0,0,0,0,995,0,995,995,6,0,995,995,2
1990964101,995,995,995,5,995,0,0,1,Middle Queens,995,2,995,1,995,1,0,5,637.14796,0,0,1,995,1,995,995,995,1,995,0,0,4,5,995,0,995,995,0,995,2,995,0,5,995,0,1,995,5,4,995,995,1,0,0,0,995,0,995,995,5,0,995,995,1
1960170301,995,0,995,4,0,5,0,0,Middle Queens,995,3,995,1,995,1,0,3,201.33529,0,0,5,995,2,995,995,995,2,995,0,0,3,4,995,0,0,995,5,995,2,995,0,2,995,5,1,995,5,4,995,995,3,0,0,1,995,0,995,995,5,0,995,995,2
1930969801,100,995,0,5,995,7,1,0,Staten Island,995,5,995,2,995,1,0,5,150.46839,0,0,0,3,1,995,995,995,0,1,0,0,0,5,995,0,995,995,0,995,2,0,0,5,995,7,1,995,5,996,995,995,1,0,0,0,995,0,995,995,5,0,995,995,1
1924699401,995,995,995,5,995,1,0,0,Middle Queens,995,6,995,2,0,1,0,3,118937.84854,0,0,0,995,1,0,0,0,0,995,0,0,0,2,995,999,995,0,0,995,995,995,0,4,0,1,1,995,5,4,0,995,0,1,0,1,995,1,995,995,4,0,995,995,1
1930016201,105,995,995,4,995,4,0,1,Upper Manhattan,995,6,995,0,995,0,0,5,28407.68617,0,0,3,995,1,995,995,995,1,995,0,0,2,1,995,1,995,995,0,995,2,995,0,5,995,4,1,995,5,4,995,995,6,0,0,1,995,1,995,995,5,1,995,995,1
19192035601,995,995,995,5,995,0,0,0,Upper Manhattan,995,6,995,0,995,0,0,5,1180.09967,0,1,0,995,1,995,995,995,0,995,0,0,0,1,995,1,995,995,0,995,2,995,0,1,995,6,1,995,5,995,995,995,0,0,0,1,995,0,995,995,5,0,995,995,3
1984778301,105,0,995,5,0,2,0,0,Inner Queens,995,7,995,0,995,0,1,5,779.41486,0,0,2,1,3,995,995,995,0,995,0,0,1,3,995,0,1,995,2,995,2,995,0,4,0,3,1,995,5,3,0,995,1,0,0,1,995,0,0,0,2,0,0,995,4
1971590201,100,995,0,5,995,3,0,0,Outer Queens,995,7,995,1,995,1,1,2,1538.03791,0,0,1,3,1,995,995,995,0,1,0,0,0,2,995,1,995,995,0,995,2,1,0,5,995,3,1,995,5,4,995,995,7,0,0,0,995,0,995,995,5,0,995,995,1
1982322501,995,995,995,3,995,3,0,0,Staten Island,995,999,995,2,995,1,0,2,122.28869,999,0,0,995,1,995,995,995,0,995,0,999,0,1,995,999,995,995,0,995,2,995,0,4,995,2,1,995,3,4,995,995,2,0,999,0,995,999,995,995,5,0,995,995,1
1964875101,995,995,0,5,995,0,0,1,Outer Queens,995,6,995,1,995,1,0,5,19571.11855,0,0,0,2,2,995,995,995,3,1,0,0,0,2,995,0,995,995,0,995,2,1,0,2,995,7,1,995,5,995,995,995,1,0,0,0,995,0,995,995,5,0,995,995,2
1984903701,995,995,995,2,995,3,1,1,Inner Brooklyn,995,6,995,1,995,0,0,2,449.29745,0,0,4,1,2,995,995,995,0,995,1,0,0,1,995,999,995,995,0,995,2,995,0,995,995,7,1,995,2,995,995,995,2,0,0,0,995,0,995,995,5,0,995,995,2
1915452701,995,0,995,2,0,4,0,0,Upper Manhattan,995,6,995,0,995,0,1,2,903.37033,0,0,2,1,3,995,995,995,0,995,0,0,0,3,995,0,0,995,2,995,2,995,0,3,1,4,1,995,3,4,1,995,2,0,0,1,995,0,0,1,1,0,0,995,3
1932098701,995,0,995,5,0,1,4,0,Southern Bronx,995,3,995,0,995,0,0,5,6667.86287,0,0,0,995,1,995,995,995,2,995,4,0,2,1,995,1,0,995,1,995,995,995,0,995,0,5,1,995,5,995,0,995,0,0,0,1,995,0,995,995,4,0,995,995,1
1995414801,105,995,995,5,995,3,0,0,Outer Brooklyn,995,6,995,0,995,0,1,5,679.42036,0,0,0,1,5,995,995,995,0,995,0,0,0,5,995,0,995,995,0,995,2,995,0,995,995,4,5,995,5,995,995,995,0,0,0,1,995,0,0,0,5,0,1,995,5
1954717301,105,0,995,5,0,1,0,0,Northern Bronx,995,7,995,3,995,1,1,3,1089.57408,0,0,0,1,2,995,995,995,0,995,0,0,0,4,995,999,0,995,1,995,2,995,0,1,0,0,1,995,2,995,0,995,0,0,0,0,995,0,0,0,4,0,0,995,1
1944958001,1,995,0,3,995,2,0,0,Upper Manhattan,995,-9998,995,0,0,0,0,3,1444.03636,0,0,0,3,2,0,1,0,0,1,0,0,2,3,995,1,995,0,0,995,3,1,0,995,-9998,2,1,995,3,995,-9998,995,1,0,1,1,995,1,995,995,-9998,0,995,995,2
1902692201,105,995,995,2,995,0,0,0,Upper Manhattan,995,7,995,0,995,0,0,4,2986.66906,0,0,0,1,3,995,995,995,0,995,0,0,0,2,995,0,995,995,0,995,2,995,0,3,995,0,2,995,4,1,995,995,0,0,0,1,995,0,0,0,5,0,1,995,1
1994111001,995,995,995,5,995,4,0,0,Northern Bronx,995,7,995,1,995,1,0,5,1872.00526,0,0,0,1,1,995,995,995,0,995,0,0,0,5,995,0,995,995,0,995,2,995,0,5,995,5,1,995,5,996,995,995,0,0,0,0,995,0,995,995,5,0,995,995,1
1950358201,995,995,995,5,995,1,0,0,Inner Brooklyn,995,3,995,0,995,0,1,5,455.52986,0,0,0,995,3,995,995,995,0,995,0,0,0,4,995,0,995,995,0,995,2,995,0,3,995,2,1,995,5,997,995,995,4,0,0,1,995,0,995,995,5,0,995,995,2
1910513501,105,995,0,4,995,1,2,0,Middle Queens,0,6,0,0,0,0,0,4,1805.2203,0,0,4,3,3,0,0,0,0,1,2,0,0,1,0,0,995,0,0,995,995,0,0,995,995,7,1,1,4,995,995,995,2,0,0,1,995,0,995,995,5,3,995,995,3
1950837701,995,995,995,5,995,2,0,0,Outer Brooklyn,0,5,0,0,995,0,0,4,22693.80381,0,0,1,995,3,995,995,995,0,995,2,0,7,2,0,0,995,995,0,995,995,995,0,2,995,7,1,1,4,995,995,995,3,0,0,1,995,0,995,995,5,1,995,995,2
1941167401,995,995,995,3,995,7,0,0,Northern Bronx,995,6,995,1,995,1,1,5,585.56649,0,0,2,1,3,995,995,995,0,995,0,0,5,3,995,0,995,995,0,995,2,995,0,2,995,7,3,995,5,995,995,995,0,1,0,0,995,0,0,0,5,3,0,995,3
1994518301,104,995,0,5,995,4,0,0,Staten Island,995,5,995,2,995,1,0,5,274.17422,0,0,0,2,3,995,995,995,0,1,0,0,0,3,995,0,995,995,0,995,2,1,0,995,995,4,1,995,5,995,995,995,0,0,0,1,995,0,995,995,5,0,995,995,2
1923183601,102,995,995,5,995,3,0,1,Staten Island,995,6,995,1,0,1,0,5,8569.60459,0,0,1,1,1,0,1,0,1,995,0,0,0,5,995,0,995,0,0,995,1,995,0,3,995,3,1,995,5,1,995,995,1,0,0,0,995,0,0,1,5,0,0,995,1
1961096101,105,995,995,4,995,7,0,0,Outer Brooklyn,995,6,995,1,0,1,0,4,579.23259,0,1,0,1,1,0,0,1,0,995,0,0,2,4,995,0,995,0,0,995,1,995,0,4,995,7,1,995,4,1,995,995,0,0,0,1,995,0,0,0,5,0,0,995,2
1912404301,105,995,0,5,995,5,2,0,Manhattan Core,995,3,995,0,995,0,0,4,468.88579,0,1,5,3,1,995,995,995,0,1,2,0,7,3,995,1,995,995,0,995,2,1,0,5,995,7,1,995,2,4,995,995,4,0,0,1,995,0,995,995,5,0,995,995,1
1999274701,100,995,1,3,995,0,2,1,Staten Island,995,3,995,1,0,1,0,5,508.66675,0,1,2,3,2,0,1,0,0,1,2,0,0,2,995,0,995,0,0,995,995,1,0,995,995,7,1,995,5,995,995,995,2,0,0,0,995,0,995,995,5,0,995,995,3
1950513501,100,995,0,5,995,0,0,1,Staten Island,995,7,995,1,995,1,0,3,412.71244,0,1,0,2,2,995,995,995,0,1,0,0,1,4,995,0,995,995,0,995,2,1,0,5,995,1,1,995,4,997,995,995,0,0,0,0,995,0,995,995,5,0,995,995,1
1980585001,995,995,995,3,995,4,0,0,Outer Queens,995,5,995,1,995,1,0,5,4514.32179,0,0,0,995,1,995,995,995,0,995,0,0,0,3,995,0,995,995,0,995,2,995,0,3,995,4,1,995,5,4,995,995,2,0,0,0,995,0,995,995,5,0,995,995,1
1906024101,105,995,995,2,995,7,0,0,Inner Queens,995,7,995,1,995,1,1,2,262.88001,0,0,2,1,1,995,995,995,0,995,0,0,5,2,995,0,995,995,0,0,2,995,0,4,995,7,1,995,4,1,995,1,1,0,0,1,1,0,0,0,5,0,1,0,1
1937707001,995,995,995,5,995,0,0,0,Northern Bronx,995,6,995,0,995,0,1,5,941.26904,0,0,0,1,2,995,995,995,0,995,0,0,1,2,995,1,995,995,0,995,2,995,0,3,0,0,1,995,5,1,0,995,0,0,0,1,995,0,0,0,4,0,1,995,3
1960705801,105,995,0,4,995,0,1,2,Southern Bronx,995,6,995,1,995,1,0,4,807.99179,0,0,1,2,1,995,995,995,0,1,1,0,4,4,995,1,995,995,0,995,2,0,0,5,995,0,2,995,4,997,995,995,4,0,0,1,995,0,995,995,5,0,995,995,3
1972921001,105,995,995,5,995,0,1,0,Northern Bronx,995,7,995,0,995,0,1,5,292.80736,0,0,0,1,1,995,995,995,0,995,1,0,0,5,995,1,995,995,0,995,2,995,0,4,995,5,1,995,5,4,995,995,0,0,0,1,995,0,0,0,5,0,0,995,2
1917735701,102,995,995,1,995,3,1,0,Outer Queens,995,3,995,0,0,0,0,4,1701.18192,0,0,0,995,3,0,0,0,0,995,1,0,0,5,995,0,995,1,0,995,995,995,0,3,995,3,3,995,4,1,995,995,0,1,0,0,995,0,995,995,5,4,995,995,3
1906607801,995,0,995,1,0,5,0,0,Middle Queens,995,7,995,0,995,0,1,5,3962.81904,0,0,0,995,1,995,995,995,0,995,0,0,0,2,995,0,1,995,1,995,2,995,0,2,0,3,1,995,5,995,0,995,1,0,0,0,995,0,995,995,2,0,995,995,2
1923985301,105,995,0,5,995,0,0,0,Outer Brooklyn,995,6,995,2,0,1,1,3,565.29916,0,0,1,3,1,0,0,0,0,1,0,0,0,4,995,0,995,0,0,995,995,1,0,1,995,6,1,995,3,995,995,995,2,0,0,0,995,0,995,995,5,0,995,995,3
1974709501,105,995,995,2,995,2,1,0,Inner Brooklyn,995,6,995,0,995,0,0,4,1458.10186,0,0,3,1,2,995,995,995,0,995,1,0,0,2,995,0,995,995,0,995,2,995,0,2,995,6,2,995,4,995,995,995,2,0,0,1,995,0,0,1,5,0,0,995,1
1909381101,995,995,995,5,995,4,0,1,Northern Bronx,995,1,995,0,0,0,0,5,4940.23643,0,0,1,995,1,0,0,0,0,995,0,0,0,3,995,0,995,0,0,995,1,995,0,2,995,4,1,995,5,995,995,995,1,0,0,1,995,0,995,995,5,0,995,995,2
19152865001,105,995,995,4,995,7,0,0,Inner Brooklyn,995,7,995,0,995,0,0,3,503.62311,0,0,1,1,2,995,995,995,0,995,0,0,7,2,995,0,995,995,0,995,2,995,0,5,1,7,1,995,3,997,1,995,1,0,0,1,995,0,0,0,2,1,0,995,1
