person_id,tnc_use_juno,weight,student,tnc_mode,school_mode_own,school_cms_zone,missing_work_location,license,disability_seeing,work_scooter_park,tnc_use_uber,harassment,disability_mobility,tnc_mode_ferry,school_vehicle_pass_period,drive_cbd_freq,telework_freq,bike_share_user,work_mode_taxi,employment,school_mode_scooter,bike_purpose_errands,harassment_alone,work_mode_own,harassment_route,race_native_hawaiian,bike_share_lime,harassment_attention,bike_purpose_other,school_type,no_bike_nyc_bike_lanes,bike_purpose_commute,num_transit_trips,disability_dressing,survey_mode,english_proficiency,school_mode_taxi,num_days_complete,school_park_location,packages_distance,car_share_enterprise,age,work_mode_scooter,no_bike_nyc_modes,tnc_mode_bike,no_bike_nyc_other,no_bike_share_uncomfortable,race_american_indian,school_mode_rail,work_park_pay,jobs_count,harassment_trip,work_bike_park,race_other,work_park_amount_week,vehicle,num_complete_weekdays,no_bike_share_neighborhood,industry
1966264605,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1951985204,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,995,995,,995,1,995,995,,995,995,995,1,995,995,995,995,995,995,30,995,995,995,995,995,,995,,995,995
1961110301,0,105.17081,1,100,6,,0,1,0,995,1,4,0,995,995,8,995,0,995,6,995,0,995,995,995,0,0,995,0,7,995,0,0.0,0,1,1,995,1.0,6,995,0,4,995,995,995,995,0,0,995,995,995,995,995,1,,1,0.0,1,995
1969444904,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1976639702,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1977177401,0,227.42669,1,105,995,,0,1,0,995,1,4,0,995,995,995,7,0,995,2,995,995,995,995,995,0,0,995,995,11,0,995,15.0,0,1,1,995,5.0,995,995,0,5,995,1,995,0,1,0,30,995,2,995,995,0,,995,3.0,0,7
1985938402,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,9,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1951709801,1,101.34228,0,105,995,,0,1,0,995,1,4,0,995,995,995,6,0,995,1,995,995,995,995,995,0,0,995,995,995,0,995,17.0,0,1,1,995,3.0,995,995,0,5,995,0,995,0,0,0,995,995,1,995,995,0,,995,1.0,1,9
19152865001,0,223.30332,0,105,995,,0,1,0,995,0,1,0,995,995,995,4,0,995,1,995,1,0,995,0,0,0,1,0,995,995,1,24.0,0,1,1,995,5.0,995,995,0,5,995,995,995,995,0,0,995,995,1,0,995,1,,995,4.0,0,14
1930579802,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1964148402,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1991524703,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1901844203,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1920821401,0,211.04036,0,106,995,,0,1,0,995,1,1,0,995,995,995,995,0,995,3,995,0,0,995,0,0,0,0,0,995,995,1,1.0,0,1,1,995,6.0,995,995,0,6,995,995,995,995,0,0,995,995,1,0,995,0,,995,5.0,0,9
1954596903,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1987046702,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1973746404,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1967232401,0,222.80109,0,105,995,,0,0,0,995,0,4,0,995,995,995,7,0,995,1,995,995,995,995,995,0,0,995,995,995,0,995,12.0,0,1,1,995,7.0,995,995,0,5,995,1,995,0,0,0,995,995,1,995,995,0,,995,5.0,0,1
1953238301,0,135.42729,0,105,995,,0,1,0,995,1,4,0,995,995,8,995,0,995,6,995,0,995,995,995,0,0,995,1,995,995,0,3.0,0,1,1,995,7.0,995,995,0,5,995,995,995,995,0,0,995,995,995,995,995,0,,996,5.0,0,995
19570605904,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1904432403,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,7,995,995,,995,1,995,995,,995,995,995,3,995,995,995,995,995,995,30,995,995,995,995,995,,995,,995,995
1932963803,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1915494501,0,237.79031,0,106,995,,0,1,0,995,1,1,0,995,995,8,995,0,995,6,995,995,0,995,1,0,0,0,995,995,1,995,24.0,0,1,1,995,7.0,995,995,0,5,995,1,995,0,0,0,995,995,995,0,995,0,,1,5.0,0,995
1928119702,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1903351702,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1927451902,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1925340501,0,99.78805,0,106,995,,0,1,0,995,1,4,0,995,995,7,7,0,995,1,995,995,995,6,995,0,0,995,995,995,1,995,0.0,0,1,1,995,7.0,995,995,0,6,995,0,995,0,1,0,995,1,1,995,995,0,,1,5.0,1,2
1954605901,0,103.20043,0,106,995,,0,1,0,995,1,4,0,995,995,995,8,0,995,1,995,995,995,995,995,0,0,995,995,995,1,995,20.0,0,1,1,995,7.0,995,995,0,7,995,0,995,0,0,0,995,995,2,995,995,0,,995,5.0,0,5
1979350501,0,141.45178,0,995,995,,0,1,0,995,0,4,0,995,995,7,995,0,995,6,995,0,995,995,995,0,0,995,0,995,995,0,0.0,0,1,2,995,7.0,995,995,0,8,995,995,995,995,0,0,995,995,995,995,995,0,,1,5.0,0,995
1920273902,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1995523502,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1978280201,0,1339.2619,0,995,995,,0,1,0,995,0,4,0,995,995,8,995,0,995,6,995,995,995,995,995,0,0,995,995,995,0,995,2.0,0,1,1,995,5.0,995,995,0,9,995,1,995,0,0,0,995,995,995,995,995,0,,1,3.0,1,995
1941410202,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,9,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1903728602,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1912869201,0,373.77793,0,105,995,,0,1,999,995,1,-9998,999,995,995,995,8,0,995,1,995,995,-9998,995,-9998,0,0,-9998,995,995,0,995,14.0,999,1,-9998,995,4.0,995,995,0,7,995,1,995,0,1,0,995,995,1,-9998,995,0,,995,3.0,0,7
1990801404,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1952527104,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1964599402,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1934020806,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1985395301,0,123.2951,0,995,995,,0,1,0,995,0,4,0,995,995,7,8,0,995,1,995,995,995,6,995,0,0,995,995,995,0,995,0.0,0,1,1,995,6.0,995,995,0,8,995,1,995,0,1,0,995,1,1,995,995,0,,1,4.0,0,7
1966435702,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,-9998,995,995,,995,1,995,995,,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1980508702,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1911205202,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1953980701,1,399.6636,0,105,995,,0,1,0,995,1,1,0,995,995,995,8,0,995,1,995,995,0,995,0,0,0,0,995,995,1,995,27.0,0,1,1,995,7.0,995,995,0,5,995,0,995,0,1,0,995,995,1,0,995,0,,995,5.0,0,7
1946572103,995,0.0,1,995,6,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,7,995,995,,995,1,995,995,,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1904410302,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,-9998,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1900422604,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,-9998,995,995,,995,1,995,995,,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1989127501,0,210.77351,0,100,995,,0,1,0,995,1,1,0,995,995,6,8,1,995,1,995,995,0,995,0,0,0,0,995,995,0,995,0.0,0,1,1,995,3.0,995,4,0,5,995,0,995,0,-9998,0,995,995,1,0,995,0,,997,2.0,-9998,1
1959099204,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1946235103,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,,995,1,995,995,,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1960843101,0,269.62524,0,995,995,,0,1,0,995,0,4,0,995,995,6,8,0,995,1,995,995,995,6,995,0,0,995,995,995,0,995,0.0,0,1,1,995,7.0,995,995,0,7,995,1,995,0,0,0,995,1,2,995,995,0,,1,5.0,0,8
1907729302,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
19154632201,0,212.12729,1,995,6,,0,1,0,995,0,4,0,995,5,7,995,0,995,6,995,1,995,995,995,1,0,995,0,10,995,0,3.0,0,1,1,995,7.0,4,2,0,5,995,995,995,995,0,0,995,995,995,995,995,0,,1,5.0,0,995
1938497801,0,3344.74985,0,995,995,,0,1,0,995,0,-9998,0,995,995,7,6,0,995,1,995,995,-9998,995,-9998,0,0,-9998,995,995,0,995,1.0,0,1,-9998,995,2.0,995,995,0,7,995,0,995,0,0,0,995,995,1,-9998,995,0,,1,1.0,1,4
19081143704,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1994686002,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1900447401,1,222.80109,0,102,995,,0,1,0,995,1,3,0,995,995,995,8,1,995,1,995,1,0,995,0,0,0,1,0,995,995,1,24.0,0,1,1,995,7.0,995,995,0,5,995,995,995,995,-9998,0,995,995,1,0,995,0,,995,5.0,-9998,12
19807775101,0,11137.51962,0,995,995,,0,1,0,995,0,4,0,995,995,995,7,0,995,1,995,995,995,995,995,0,0,995,995,995,1,995,5.0,0,1,1,995,6.0,995,995,0,5,995,0,995,0,0,0,995,995,1,995,995,0,,995,5.0,0,7
1930034607,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1920623801,0,628.19324,0,101,995,,0,1,0,995,1,1,0,995,995,995,8,1,995,1,995,995,0,995,0,0,0,0,995,995,1,995,0.0,0,1,3,995,7.0,995,995,0,5,995,0,995,1,-9998,0,995,995,1,0,995,0,,995,5.0,-9998,8
1999133002,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1981055204,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1966658101,0,3345.83478,0,106,995,,0,1,0,995,0,4,0,995,995,995,6,1,995,1,995,1,995,995,995,0,0,995,0,995,995,1,6.0,0,1,1,995,3.0,995,995,0,5,995,995,995,995,-9998,0,995,995,1,995,4,0,,995,1.0,-9998,7
1906145202,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,10,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1939765802,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1964861404,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,,995,1,995,995,,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1964822501,0,909.44398,0,995,995,,1,1,0,995,0,4,0,995,995,7,5,0,995,3,995,995,995,6,995,0,0,995,995,995,0,995,0.0,0,1,1,995,6.0,995,995,0,8,995,1,995,0,1,0,995,1,1,995,995,0,,1,4.0,0,2
1926179904,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,995,995,,995,1,995,995,,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1937649702,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1969444902,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1919281402,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,11,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1943267401,0,121.61433,0,995,995,,0,0,0,995,0,4,0,995,995,995,5,0,995,3,995,995,995,995,995,0,0,995,995,995,0,995,4.0,0,1,1,995,7.0,995,995,0,8,995,1,995,0,1,0,995,995,4,995,995,0,,995,5.0,0,18
1973746403,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1910728301,0,114.50303,1,995,995,Inner Queens,0,0,0,995,0,4,0,995,995,7,995,0,995,6,995,995,995,995,995,0,0,995,995,7,0,995,4.0,0,1,1,995,3.0,995,995,0,4,995,0,995,0,0,0,30,995,995,995,995,1,,996,1.0,0,995
1940509301,0,7818.96704,0,102,995,,0,1,0,995,1,4,0,995,995,995,995,1,995,6,995,1,995,995,995,0,1,995,0,995,995,0,4.0,0,1,1,995,7.0,995,995,0,9,995,995,995,995,-9998,0,995,995,995,995,995,0,,995,5.0,-9998,995
1964486107,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1904608801,0,216.52176,0,995,995,,0,1,0,995,0,4,0,995,995,5,995,0,995,1,995,995,995,6,995,0,0,995,995,995,0,995,0.0,0,1,1,995,6.0,995,995,0,5,995,0,995,1,0,1,995,1,1,995,995,0,,1,4.0,0,12
1903667801,0,222.77,0,995,995,,0,1,0,995,0,-9998,0,995,995,995,8,0,995,1,995,995,-9998,995,-9998,0,0,-9998,995,995,1,995,15.0,0,1,-9998,995,3.0,995,995,0,5,995,1,995,0,1,0,995,995,1,-9998,995,0,,995,3.0,0,7
1967584504,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,,995,1,995,995,,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1929636504,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1966443301,1,98.61628,0,106,995,,0,1,0,995,1,4,0,995,995,7,8,0,995,1,995,995,995,995,995,0,0,995,995,995,1,995,12.0,0,1,1,995,6.0,995,995,0,5,995,1,995,0,1,0,995,995,1,995,995,0,,1,4.0,1,14
1961928902,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1906613401,0,10494.12119,0,995,995,,0,1,0,995,0,4,0,995,995,7,995,0,995,2,995,995,995,995,995,0,0,995,995,995,0,995,8.0,0,1,1,995,7.0,995,995,0,9,995,1,995,0,0,0,995,995,1,995,995,0,,1,5.0,1,4
1990897101,0,230.68488,0,106,995,,0,1,0,995,1,4,0,995,995,995,995,0,995,3,995,1,995,995,995,0,0,995,0,995,995,1,8.0,0,1,3,995,7.0,995,995,0,7,995,995,995,995,0,0,995,995,1,995,995,0,,995,5.0,0,12
1911318204,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1914277401,0,101.21787,0,995,995,,0,1,0,995,0,1,0,995,995,7,7,0,995,1,995,995,0,995,0,0,0,0,995,995,1,995,12.0,0,1,1,995,3.0,995,3,0,6,995,0,995,1,0,0,995,995,1,0,995,0,,1,2.0,0,9
1981055205,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1934020804,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1967343401,0,98.62765,0,995,995,,0,0,0,995,0,1,0,995,995,995,995,0,995,6,995,995,0,995,0,0,0,0,995,995,995,995,3.0,1,1,1,995,7.0,995,995,0,5,995,995,995,995,0,0,995,995,995,0,995,0,,995,5.0,0,995
1927887303,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1937944601,0,196.83485,0,995,995,,0,0,0,995,0,1,0,995,995,995,8,0,995,2,995,995,0,995,0,0,0,1,995,995,0,995,9.0,0,1,1,995,2.0,995,995,0,9,995,1,995,1,1,0,995,995,1,0,995,0,,995,1.0,0,7
1979787502,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1906924302,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1915494502,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,9,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1923606901,0,98.62084,0,106,995,,0,1,0,995,1,4,0,995,995,8,8,0,995,1,995,995,995,995,995,0,0,995,995,995,0,995,1.0,0,1,1,995,7.0,995,2,0,8,995,0,995,0,0,0,995,995,1,995,995,0,,996,5.0,0,8
19154632202,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1936938501,0,303.10999,0,105,995,,0,1,0,995,1,4,0,995,995,995,2,1,995,1,995,0,995,995,995,0,0,995,0,995,995,0,14.0,0,1,1,995,6.0,995,995,0,5,995,995,995,995,-9998,0,995,995,1,995,995,1,,995,5.0,-9998,10
1934651002,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,995,995,995,995,-9998,995,995,,995,1,995,995,,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1981055207,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1939765801,0,1734.89155,0,105,995,,0,1,0,995,1,4,0,995,995,995,995,0,995,6,995,0,995,995,995,0,0,995,0,995,995,0,0.0,0,1,1,995,7.0,995,995,0,5,995,995,995,995,0,0,995,995,995,995,995,0,,995,5.0,1,995
1926179901,0,4896.72846,0,102,995,,0,1,0,995,1,1,1,995,995,995,995,0,995,6,995,0,0,995,0,0,0,1,0,995,995,0,8.0,0,1,1,995,7.0,995,3,0,4,995,995,995,995,1,0,995,995,995,0,995,0,,995,5.0,1,995
1900422602,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1904608804,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,997,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1998190402,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1995334501,0,467.45899,0,105,995,,1,1,0,995,1,4,0,995,995,995,8,1,995,1,995,0,995,995,995,0,0,995,0,995,995,0,0.0,0,1,1,995,3.0,995,995,0,5,995,995,995,995,-9998,0,995,995,1,995,995,0,,995,1.0,-9998,8
1973746401,0,125.85614,2,105,995,,0,0,0,995,1,4,0,995,995,995,995,0,995,6,995,995,995,995,995,0,0,995,995,997,0,995,12.0,0,1,1,995,2.0,995,995,0,4,995,0,995,0,0,0,30,995,995,995,995,1,,995,2.0,1,995
1910430002,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1979787501,0,232.14181,0,100,995,,0,1,0,995,0,4,0,995,995,6,8,0,995,1,995,995,995,995,995,0,0,995,995,995,1,995,11.0,0,1,1,995,7.0,995,995,0,5,995,0,995,0,1,0,995,995,1,995,995,0,,2,5.0,0,4
