tru,section,bin,start_date,end_date,status_description,borough,floor,building_owner_name,procedure_name,rank,dense_rank
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,5,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,10,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,4,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,16,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Unit L - Bedroom,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1252BK25,Corridor,3343253.0,2025-09-10,2026-07-15,Postponed,Brooklyn,1,Linden Plaza Preservation L.P.,DEP Variance,1,19
TRU1765BK25,Exterior Facade - Elevations #18 - 24,3424544.0,2025-10-09,2026-09-24,Postponed,Brooklyn,4,New York City Housing Authority (NYCHA),Exterior Vertical Surface,1,20
TRU2188BK25,Room 219,3081032.0,2025-12-08,2026-11-18,Submitted,Brooklyn,2nd Floor,NYC School Construction Authority (NYCSCA),DEP Variance,1,21
TRU2188BK25,Room 219,3081032.0,2025-12-08,2026-11-18,Submitted,Brooklyn,2nd Floor,NYC School Construction Authority (NYCSCA),DEP Variance,1,21
TRU0571MN19,Room 811,1031008.0,2019-04-16,2020-03-10,Closed,Manhattan,8th Floor,305 West End Property LLC,DEP Variance,1,1
TRU1279MN19,"Room L, L2, L3 & M",1037546.0,2019-06-03,2020-05-20,Closed,Manhattan,Sub-bsmt,SL Green Realty Corp.,Full Containment,1,2
TRU2203MN19,2H,1080441.0,2019-09-03,2020-08-13,Closed,Manhattan,2,17 and 24 Corporation,DEP Variance,1,3
TRU2268MN20,Room 1020,1034206.0,2021-01-13,2021-12-28,Closed,Manhattan,10th Floor,"APF 28 W 44 Owner LP, C/o APF Properties, LLC",Interior Foam,1,4
TRU0713MN21,Perimeter,1034520.0,2021-04-22,2022-04-14,Closed,Manhattan,05,Brookfield Properties,DEP Variance,1,5
TRU0713MN21,Perimeter,1034520.0,2021-04-22,2022-04-14,Closed,Manhattan,05,Brookfield Properties,DEP Variance,1,5
TRU1064MN22,Room 545,1083643.0,2022-05-10,2023-04-27,Closed,Manhattan,5th,Teachers College at Columbia University,Full Containment,1,6
TRU0817MN24,Exterior Façade Elevation # 7,1081301.0,2024-05-09,2025-04-08,Closed,Manhattan,15th,Mount Sinai West,Exterior Vertical Surface,1,7
TRU0817MN24,Exterior Façade Elevation # 7,1081301.0,2024-05-09,2025-04-08,Closed,Manhattan,15th,Mount Sinai West,Exterior Vertical Surface,1,7
TRU0817MN24,Exterior Façade Elevation # 7,1081301.0,2024-05-09,2025-04-08,Closed,Manhattan,15th,New York City Housing Authority (NYCHA),Exterior Vertical Surface,1,7
TRU0817MN24,Exterior Façade Elevation # 7,1081301.0,2024-05-09,2025-04-08,Closed,Manhattan,15th,New York City Housing Authority (NYCHA),Exterior Vertical Surface,1,7
TRU0863MN24,"South Elevation Quad C & D, Drop #4",1001026.0,2024-05-28,2025-04-11,Closed,Manhattan,23,"Silverstein Properties, Inc.",Exterior Vertical Surface,1,8
TRU1515MN24,Apt. 12A Kitchen,1028714.0,2024-07-29,2025-06-30,Closed,Manhattan,12th Floor,"Scott Landesman, Trustee of 145 CPW UWS Trust",Tent,1,9
TRU2347MN24,P E Elev,1086339.0,2024-10-07,2025-09-22,Closed,Manhattan,3rd Flr,NYC School Construction Authority (NYCSCA),Exterior Vertical Surface,1,10
TRU2347MN24,P E Elev,1086339.0,2024-10-07,2025-09-22,Closed,Manhattan,1st Flr,NYC School Construction Authority (NYCSCA),Exterior Vertical Surface,1,10
TRU2347MN24,P E Elev,1086339.0,2024-10-07,2025-09-22,Closed,Manhattan,3rd Flr,NYC School Construction Authority (NYCSCA),Exterior Vertical Surface,1,10
TRU2347MN24,P E Elev,1086339.0,2024-10-07,2025-09-22,Closed,Manhattan,1st Flr,NYC School Construction Authority (NYCSCA),Exterior Vertical Surface,1,10
TRU2484MN25,Apt. 15J - Bathroom,1084124.0,2025-11-20,2026-10-19,Submitted,Manhattan,15th,NYCHA Real Estate Development   Design & Construct,Tent,1,11
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,Shaft By Telephone Closet,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,9th,350 Park EAT LLC,Subchapter G,1,12
TRU2679MN25,West Wall AC shaft,1035473.0,2026-03-16,2026-11-05,Submitted,Manhattan,23rd,350 Park EAT LLC,Subchapter G,1,12
TRU2704MN25,Southwest Elevation,1050766.0,2025-11-28,2026-11-10,Postponed,Manhattan,30,77th St. and East End Ave Corp. c/o D.E. Prop Mgmt,Exterior Vertical Surface,1,13
TRU0442BX20,Exterior Facade,2091223.0,2020-06-17,2021-06-09,Closed,Bronx,Basement,New York City Housing Authority (NYCHA),Exterior Vertical Surface,1,1
TRU0061BX22,Tent #12 / Westside Storage Room,2001950.0,2022-01-24,2023-01-11,Closed,Bronx,1st Floor,New York Public Library,DEP Variance,1,2
TRU0242BX22,Apartment # 11H,2091116.0,2022-02-28,2023-02-17,Closed,Bronx,11,New York City Housing Authority (NYCHA),VAT Protocol in NYCHA Apt,1,3
TRU1035BX22,east side - south north side,2015241.0,2022-08-08,2023-07-26,Closed,Bronx,Sub-Bas,NYC School Construction Authority (NYCSCA),DEP Variance,1,4
TRU1035BX22,east side - south north side,2015241.0,2022-08-08,2023-07-26,Closed,Bronx,Sub-Bas,NYC School Construction Authority (NYCSCA),DEP Variance,1,4
TRU0309BX23,Corridor by room 101,2041247.0,2023-03-04,2024-03-05,Closed,Bronx,1st Floor,NYC School Construction Authority (NYCSCA),Tent,1,5
TRU1453BX24,Apt. 'G'  Hallway,2093493.0,2025-03-10,2025-11-04,Closed,Bronx,2nd,New York City Housing Authority (NYCHA),DEP Variance,1,6
TRU0348QN19,main center,4077359.0,2019-04-21,2020-04-09,Submitted,Queens,roof,Hao-Dong Ma,Exterior Foam,1,1
TRU0711QN21,Room #205,4004978.0,2021-07-14,2022-07-01,Closed,Queens,2st Floor,Queensboro Tower LLC,Interior Foam,1,2
TRU0633QN23,Storage Room F9-2,4459431.0,2023-06-08,2024-05-29,Closed,Queens,Cellar,Clearview Gardens Corporation,Tent,1,3
TRU1253QN24,Women's Bathroom,4047310.0,2025-09-05,2025-11-24,Submitted,Queens,12,LeFrak Property Management,DEP Variance,1,4
TRU0627QN25,2K,4208882.0,2025-07-30,2026-07-22,Closed,Queens,2ND,New York City Housing Authority (NYCHA),VAT Protocol in NYCHA Apt,1,5
